model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
vgg16_classification,crsa,0.2933003842830658,0.26609734892845155,0.3226584315299988,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.23675469160079957,0.21606449782848358,0.259759733080864,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.1864683985710144,0.16531670093536377,0.21252699494361876,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.2689532101154327,0.25542157888412476,0.2840676665306091,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.28194484710693357,0.2602983593940735,0.3130076825618744,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.1769322246313095,0.16214621663093567,0.19146980345249176,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.2782443881034851,0.2676374614238739,0.2926276683807373,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.27627103924751284,0.25950920581817627,0.3012590825557709,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.24623797833919525,0.22073129713535308,0.2766530871391296,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.23366664350032806,0.22194120585918425,0.24353268146514892,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.23522571379488166,0.21829332588522724,0.25028695013712754,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
