model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,5,5,0,0.26882305443286897,0.27694767713546753,0.01331632687443056,0.02977621210183404,0.25571838915348055,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,5,5,0,0.4217295019832353,0.42053859101686125,0.006195290497656449,0.013853090693118323,0.4206004881695204,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,5,5,0,0.5350580453872681,0.5417048335075378,0.034249033027552805,0.07658316601324351,0.3517901599407196,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,5,5,0,0.19683304727077483,0.18951772153377533,0.005326647487962176,0.011910745875261919,0.18857101798057557,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,5,5,0,0.4075809622941232,0.40570817120442343,0.006134985046526898,0.013718243604978851,0.404635527935204,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,5,5,0,0.4841023862361908,0.48014572262763977,0.031406905299421306,0.07022797521240444,0.3268321990966797,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,5,5,0,0.31193661093711855,0.31494805216789246,0.015683721186183594,0.03506986671246015,0.2991244614124298,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,5,5,0,0.418934604976009,0.41361108491200105,0.006439530089608983,0.014399227023521009,0.41883726190940623,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,5,5,0,0.5086107194423676,0.5104237794876099,0.035380962472424254,0.07911423719770969,0.35067318081855775,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,5,5,0,0.18257611989974976,0.17938613891601562,0.008438290024937577,0.018868590109618815,0.1721593052148819,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,5,5,0,0.37156630690120124,0.3668461992170725,0.006348321086857984,0.014195277493209806,0.36783451622920005,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,5,5,0,0.45857619047164916,0.4478502869606018,0.025632570551330718,0.05731617019083474,0.30016341209411623,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,5,5,0,0.21003138422966003,0.20497089624404907,0.01278166999938709,0.028580682984599228,0.19153693318367004,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,5,5,0,0.3721344565492992,0.3692789865303583,0.006189413434141437,0.01383994917959068,0.3693947718756676,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,5,5,0,0.4592534780502319,0.46271902322769165,0.021620396017970507,0.04834467519664782,0.2961762726306915,8.0,0.6666666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,5,5,0,0.22945854663848878,0.22953744232654572,0.007336324506516927,0.016404520301569452,0.2208244562149048,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,5,5,0,0.41548842752019655,0.41413210297033615,0.00688434798498336,0.015393870075186496,0.4143137671528022,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,5,5,0,0.4782243609428406,0.4625098705291748,0.03518250182793512,0.07867046570577353,0.3471978545188904,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,crsa,5,5,0,0.2798594295978546,0.27837780117988586,0.011537207632763691,0.025797980537389048,0.2661339282989502,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,5,5,0,0.4085002769032811,0.4063846041732373,0.0060624647721790595,0.013556083341790148,0.4092834723543494,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,wrsa,5,5,0,0.5196802973747253,0.5169126391410828,0.0314105730680304,0.0702361765923401,0.3447993755340576,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,crsa,5,5,0,0.20006601214408876,0.1939873993396759,0.011754864942510409,0.026284677077782433,0.19127199351787566,4.0,0.3333333333333333,,,,,,
ResNet50/RotNet_selfsupervised,srpr,5,5,0,0.3784259063877041,0.37715191026484535,0.006975499288268099,0.015597690585568863,0.37692971643005047,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,wrsa,5,5,0,0.4294618546962738,0.4122796952724457,0.025292325055302354,0.056555358132677196,0.3155518352985382,12.0,1.0,,,,,,
ResNet50/SimCLR_selfsupervised,crsa,5,5,0,0.2454573005437851,0.23493601381778717,0.016158309949562782,0.03613107944873358,0.23574841022491455,9.0,0.75,,,,,,
ResNet50/SimCLR_selfsupervised,srpr,5,5,0,0.41973274956903267,0.4145550816675426,0.006889481754569838,0.015405349532962681,0.41929465142434513,9.0,0.75,,,,,,
ResNet50/SimCLR_selfsupervised,wrsa,5,5,0,0.5201082050800323,0.5173899531364441,0.03302710764913746,0.07385085780367462,0.35263959169387815,9.0,0.75,,,,,,
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,crsa,5,5,0,0.19881466925144195,0.1975707858800888,0.01766865480300809,0.03950831321050424,0.195825457572937,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,srpr,5,5,0,0.41676448697770196,0.4122803678328594,0.006612841326865935,0.014786762731292135,0.4168733037599746,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,wrsa,5,5,0,0.4711694657802582,0.44357767701148987,0.032283401960579675,0.07218788132880614,0.3494985103607178,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ViT/B/CLIP_slip,crsa,5,5,0,0.03643420673906803,0.027581673115491867,0.011382047633631922,0.0254510322319416,0.045420927554368974,11.0,0.9166666666666666,,,,,,
ViT/B/CLIP_slip,srpr,5,5,0,0.4049842651710967,0.40212702545145934,0.006603253693828848,0.014765324132077883,0.4030745388917508,7.0,0.5833333333333334,,,,,,
ViT/B/CLIP_slip,wrsa,5,5,0,0.4962350368499756,0.510215699672699,0.029045713395962895,0.06494818960834932,0.32601687908172605,5.0,0.4166666666666667,,,,,,
ViT/B/SLIP_slip,crsa,5,5,0,0.09362821131944657,0.09821378439664841,0.007317239398722193,0.016361844703182513,0.08801432549953461,7.0,0.5833333333333334,,,,,,
ViT/B/SLIP_slip,srpr,5,5,0,0.4047100591847543,0.4023841584722617,0.006231001282724303,0.013932942436059928,0.4075119445814349,6.0,0.5,,,,,,
ViT/B/SLIP_slip,wrsa,5,5,0,0.5151863813400268,0.5316945314407349,0.032743498026152146,0.07321668740760638,0.33708601593971255,6.0,0.5,,,,,,
ViT/B/SimCLR_slip,crsa,5,5,0,0.09956359714269639,0.10506609082221985,0.006873719639536648,0.0153701043722793,0.10275059938430786,11.0,0.9166666666666666,,,,,,
ViT/B/SimCLR_slip,srpr,5,5,0,0.40062561433982724,0.39862463370897844,0.006591011769932097,0.014737950358069376,0.4033837429630143,11.0,0.9166666666666666,,,,,,
ViT/B/SimCLR_slip,wrsa,5,5,0,0.49508262276649473,0.5081673264503479,0.031436386094851505,0.07029389627501713,0.32596558928489683,6.0,0.5,,,,,,
ViT/L/CLIP_slip,crsa,5,5,0,0.06616107523441314,0.07515204697847366,0.012232250308234386,0.027352143207004843,0.09685741811990738,7.0,0.6363636363636364,,,,,,
ViT/L/CLIP_slip,srpr,5,5,0,0.39591747604458266,0.3910732977648473,0.0058252115738350535,0.013025569062413719,0.39400598546118104,2.0,0.18181818181818182,,,,,,
ViT/L/CLIP_slip,wrsa,5,5,0,0.4771896839141846,0.4945763349533081,0.02862560318798927,0.06400879462527868,0.32518344521522524,4.0,0.36363636363636365,,,,,,
