comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
architecture,CNNs versus Transformers,crsa,Convolutional,165,5,33,0.29729615477562854,0.2949541509151459,0.10324344155489378,0.00803749102420867
architecture,CNNs versus Transformers,crsa,Transformer,105,5,21,0.2099387384396756,0.2101925015449524,0.1261814504527974,0.012314048670163672
architecture,CNNs versus Transformers,wrsa,Convolutional,165,5,33,0.5083528627048839,0.5153930187225342,0.053370511450748566,0.004154888681376823
architecture,CNNs versus Transformers,wrsa,Transformer,105,5,21,0.5549009533155532,0.5564887523651123,0.032257269753190335,0.0031479871905258964
taskonomy_tasks,Taskonomy Encoders,crsa,denoising,5,5,1,0.14099561572074887,0.1387255191802978,0.011100923706070208,0.0049644840039623755
taskonomy_tasks,Taskonomy Encoders,crsa,autoencoding,5,5,1,0.10945066213607783,0.1032154634594917,0.013546654992590553,0.006058248286233877
taskonomy_tasks,Taskonomy Encoders,crsa,class_object,5,5,1,0.17500962615013121,0.1705589145421981,0.01251640489844152,0.005597506437365317
taskonomy_tasks,Taskonomy Encoders,crsa,class_scene,5,5,1,0.15211099684238427,0.1578256040811538,0.012329446799839855,0.005513896233881831
taskonomy_tasks,Taskonomy Encoders,crsa,curvature,5,5,1,0.07924501895904539,0.0917813777923584,0.042066249353331066,0.018812598622500967
taskonomy_tasks,Taskonomy Encoders,crsa,depth_euclidean,5,5,1,0.08591185361146923,0.0842619612812995,0.012002625500891831,0.005367737305693319
taskonomy_tasks,Taskonomy Encoders,crsa,depth_zbuffer,5,5,1,0.14698789715766905,0.153349369764328,0.013406579291534382,0.005995604528322369
taskonomy_tasks,Taskonomy Encoders,crsa,edge_occlusion,5,5,1,0.11622228175401683,0.116870030760765,0.010315365518762625,0.004613171702542122
taskonomy_tasks,Taskonomy Encoders,crsa,edge_texture,5,5,1,0.3320149898529053,0.334447830915451,0.033226195371700226,0.01485920629696212
taskonomy_tasks,Taskonomy Encoders,crsa,egomotion,5,5,1,0.0878003671765327,0.0885403826832771,0.01294203474137909,0.005787853889777511
taskonomy_tasks,Taskonomy Encoders,crsa,fixated_pose,5,5,1,0.08797505199909209,0.0959518775343895,0.014844261386734366,0.006638555507302667
taskonomy_tasks,Taskonomy Encoders,crsa,inpainting,5,5,1,0.25248527824878686,0.2461357861757278,0.02986422996008625,0.013355689657287737
taskonomy_tasks,Taskonomy Encoders,crsa,jigsaw,5,5,1,0.21956813037395473,0.2260724306106567,0.026095001871060335,0.011670039611335021
taskonomy_tasks,Taskonomy Encoders,crsa,keypoints2d,5,5,1,0.20133957415819165,0.1928957849740982,0.0677809798914357,0.030312575723759304
