subject,model,eval_type,region,model_layer,model_layer_index,score,train_score,max_model_layer_index,selected_layer_fraction,model_source,comparison_group,result_model,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_goal_expertise,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
sub-01,ViT/B/CLIP_slip,wrsa,otc,Linear-27,7,0.5014711618423462,0.2903149425983429,12,0.5833333333333334,,,ViT/B/CLIP_slip,ViT-B-CLIP,ViT-B-CLIP_slip,ViT-B-CLIP,slip,YFCC15M,ViT-B,Transformer,Vision-Language,,CLIP,,,,,,,
sub-01,ViT/B/SLIP_slip,crsa,otc,Linear-27,7,0.0356090813875198,0.0830761045217514,12,0.5833333333333334,,,ViT/B/SLIP_slip,ViT-B-SLIP,ViT-B-SLIP_slip,ViT-B-SLIP,slip,YFCC15M,ViT-B,Transformer,Vision-Language,,SLIP,,,,,,,
sub-01,ViT/B/SLIP_slip,wrsa,otc,LayerNorm-25,6,0.456030935049057,0.3088281750679016,12,0.5,,,ViT/B/SLIP_slip,ViT-B-SLIP,ViT-B-SLIP_slip,ViT-B-SLIP,slip,YFCC15M,ViT-B,Transformer,Vision-Language,,SLIP,,,,,,,
sub-01,ViT/B/SimCLR_slip,crsa,otc,Linear-43,11,0.038123782724142,0.1173476129770279,12,0.9166666666666666,,,ViT/B/SimCLR_slip,ViT-B-SimCLR,ViT-B-SimCLR_slip,ViT-B-SimCLR,slip,YFCC15M,ViT-B,Transformer,SelfSupervised,,SimCLR,,,,,,,
sub-01,ViT/B/SimCLR_slip,wrsa,otc,LayerNorm-25,6,0.4687017202377319,0.3003884851932525,12,0.5,,,ViT/B/SimCLR_slip,ViT-B-SimCLR,ViT-B-SimCLR_slip,ViT-B-SimCLR,slip,YFCC15M,ViT-B,Transformer,SelfSupervised,,SimCLR,,,,,,,
sub-01,ViT/L/CLIP_slip,crsa,otc,Linear-58,7,0.1076462566852569,0.1132974550127983,11,0.6363636363636364,,,ViT/L/CLIP_slip,ViT-L-CLIP,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,Vision-Language,,CLIP,,,,,,,
sub-01,ViT/L/CLIP_slip,wrsa,otc,LayerNorm-43,4,0.4986071586608886,0.2886312305927276,11,0.3636363636363636,,,ViT/L/CLIP_slip,ViT-L-CLIP,ViT-L-CLIP_slip,ViT-L-CLIP,slip,YFCC15M,ViT-L,Transformer,Vision-Language,,CLIP,,,,,,,
sub-01,ViT/L/SLIP_slip,crsa,otc,Linear-94,11,0.2314137071371078,0.2315613329410553,11,1.0,,,ViT/L/SLIP_slip,ViT-L-SLIP,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,Vision-Language,,SLIP,,,,,,,
sub-01,ViT/L/SLIP_slip,wrsa,otc,Linear-94,11,0.5355472564697266,0.3023067712783813,11,1.0,,,ViT/L/SLIP_slip,ViT-L-SLIP,ViT-L-SLIP_slip,ViT-L-SLIP,slip,YFCC15M,ViT-L,Transformer,Vision-Language,,SLIP,,,,,,,
sub-01,ViT/L/SimCLR_slip,crsa,otc,Linear-76,9,0.0901787206530571,0.1714944541454315,11,0.8181818181818182,,,ViT/L/SimCLR_slip,ViT-L-SimCLR,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,SelfSupervised,,SimCLR,,,,,,,
sub-01,ViT/L/SimCLR_slip,wrsa,otc,LayerNorm-49,5,0.552564799785614,0.2959641814231872,11,0.4545454545454545,,,ViT/L/SimCLR_slip,ViT-L-SimCLR,ViT-L-SimCLR_slip,ViT-L-SimCLR,slip,YFCC15M,ViT-L,Transformer,SelfSupervised,,SimCLR,,,,,,,
sub-01,ViT/S/CLIP_slip,crsa,otc,Linear-39,10,-0.009187301620841,0.0934875905513763,12,0.8333333333333334,,,ViT/S/CLIP_slip,ViT-S-CLIP,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,Vision-Language,,CLIP,,,,,,,
sub-01,ViT/S/CLIP_slip,wrsa,otc,Linear-31,8,0.5415518283843994,0.3006513714790344,12,0.6666666666666666,,,ViT/S/CLIP_slip,ViT-S-CLIP,ViT-S-CLIP_slip,ViT-S-CLIP,slip,YFCC15M,ViT-S,Transformer,Vision-Language,,CLIP,,,,,,,
sub-01,ViT/S/SLIP_slip,crsa,otc,Linear-31,8,0.0591671168804168,0.1558583676815033,12,0.6666666666666666,,,ViT/S/SLIP_slip,ViT-S-SLIP,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,Vision-Language,,SLIP,,,,,,,
sub-01,ViT/S/SLIP_slip,wrsa,otc,LayerNorm-25,6,0.4949658811092376,0.3000184297561645,12,0.5,,,ViT/S/SLIP_slip,ViT-S-SLIP,ViT-S-SLIP_slip,ViT-S-SLIP,slip,YFCC15M,ViT-S,Transformer,Vision-Language,,SLIP,,,,,,,
sub-01,ViT/S/SimCLR_slip,crsa,otc,LayerNorm-25,6,0.0921354666352272,0.2076458781957626,12,0.5,,,ViT/S/SimCLR_slip,ViT-S-SimCLR,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,SelfSupervised,,SimCLR,,,,,,,
sub-01,ViT/S/SimCLR_slip,wrsa,otc,Linear-43,11,0.52346271276474,0.302683413028717,12,0.9166666666666666,,,ViT/S/SimCLR_slip,ViT-S-SimCLR,ViT-S-SimCLR_slip,ViT-S-SimCLR,slip,YFCC15M,ViT-S,Transformer,SelfSupervised,,SimCLR,,,,,,,
sub-01,alexnet_classification,crsa,otc,MaxPool2d-3,4,0.2894165217876434,0.2735915184020996,8,0.5,,,alexnet_classification,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,,
sub-01,alexnet_classification,wrsa,otc,Linear-3,3,0.3546099066734314,0.2645102739334106,8,0.375,,,alexnet_classification,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,,
sub-01,alexnet_gn_ipcl_imagenet,crsa,otc,GroupNorm-5,3,0.3868741393089294,0.3745397925376892,12,0.25,open_ipcl,input_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet_ipcl,AlexNet-GN-IPCLImageNet,ipcl,imagenet,alexnet_gn,Convolutional,,,,,,,imagenet,,,
sub-01,alexnet_gn_ipcl_imagenet,wrsa,otc,BatchNorm1d-1,0,0.526752233505249,0.2522579431533813,12,0.0,open_ipcl,input_ipcl,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet,alexnet_gn_ipcl_imagenet_ipcl,AlexNet-GN-IPCLImageNet,ipcl,imagenet,alexnet_gn,Convolutional,,,,,,,imagenet,,,
sub-01,alexnet_gn_ipcl_openimages,crsa,otc,GroupNorm-5,3,0.3131204843521118,0.3450990915298462,12,0.25,open_ipcl,input_ipcl,alexnet_gn_ipcl_openimages,alexnet_gn_ipcl_openimages,alexnet_gn_ipcl_openimages_ipcl,AlexNet-GN-IPCLOpenImages,ipcl,openimages,alexnet_gn,Convolutional,,,,,,,openimages,,,
sub-01,alexnet_gn_ipcl_openimages,wrsa,otc,MaxPool2d-3,7,0.5015586018562317,0.2314661741256714,12,0.5833333333333334,open_ipcl,input_ipcl,alexnet_gn_ipcl_openimages,alexnet_gn_ipcl_openimages,alexnet_gn_ipcl_openimages_ipcl,AlexNet-GN-IPCLOpenImages,ipcl,openimages,alexnet_gn,Convolutional,,,,,,,openimages,,,
sub-01,alexnet_gn_ipcl_places256,crsa,otc,GroupNorm-5,3,0.2680246531963348,0.2814794778823852,12,0.25,open_ipcl,input_ipcl,alexnet_gn_ipcl_places256,alexnet_gn_ipcl_places256,alexnet_gn_ipcl_places256_ipcl,AlexNet-GN-IPCLPlaces256,ipcl,places256,alexnet_gn,Convolutional,,,,,,,places256,,,
sub-01,alexnet_gn_ipcl_places256,wrsa,otc,MaxPool2d-3,7,0.5101640224456787,0.212739884853363,12,0.5833333333333334,open_ipcl,input_ipcl,alexnet_gn_ipcl_places256,alexnet_gn_ipcl_places256,alexnet_gn_ipcl_places256_ipcl,AlexNet-GN-IPCLPlaces256,ipcl,places256,alexnet_gn,Convolutional,,,,,,,places256,,,
sub-01,alexnet_gn_ipcl_vggface2,crsa,otc,ReLU-4,9,0.3632457554340362,0.3547576665878296,12,0.75,open_ipcl,input_ipcl,alexnet_gn_ipcl_vggface2,alexnet_gn_ipcl_vggface2,alexnet_gn_ipcl_vggface2_ipcl,AlexNet-GN-IPCLVGGFace2,ipcl,vggface2,alexnet_gn,Convolutional,,,,,,,vggface2,,,
sub-01,alexnet_gn_ipcl_vggface2,wrsa,otc,Conv2d-5,2,0.533289909362793,0.1832013130187988,12,0.1666666666666666,open_ipcl,input_ipcl,alexnet_gn_ipcl_vggface2,alexnet_gn_ipcl_vggface2,alexnet_gn_ipcl_vggface2_ipcl,AlexNet-GN-IPCLVGGFace2,ipcl,vggface2,alexnet_gn,Convolutional,,,,,,,vggface2,,,
sub-01,autoencoding_taskonomy,crsa,otc,Conv2d-28,3,0.0612363331019878,0.049622043967247,10,0.3,taskonomy,task_taskonomy,autoencoding_taskonomy,autoencoding,autoencoding_taskonomy,Autoencoder,taskonomy,taskonomy,resnet50,Convolutional,2D,,,autoencoding,2D,,,,,
sub-01,autoencoding_taskonomy,wrsa,otc,ReLU-45,10,-0.0201872326433658,0.0315169654786586,10,1.0,taskonomy,task_taskonomy,autoencoding_taskonomy,autoencoding,autoencoding_taskonomy,Autoencoder,taskonomy,taskonomy,resnet50,Convolutional,2D,,,autoencoding,2D,,,,,
sub-01,class_object_taskonomy,crsa,otc,Conv2d-47,6,0.1377949714660644,0.1369225829839706,10,0.6,taskonomy,task_taskonomy,class_object_taskonomy,class_object,class_object_taskonomy,Object Classification,taskonomy,taskonomy,resnet50,Convolutional,Semantic,,,class_object,Semantic,,,,,
sub-01,class_object_taskonomy,wrsa,otc,Conv2d-47,6,0.4247131645679474,0.190729483962059,10,0.6,taskonomy,task_taskonomy,class_object_taskonomy,class_object,class_object_taskonomy,Object Classification,taskonomy,taskonomy,resnet50,Convolutional,Semantic,,,class_object,Semantic,,,,,
sub-01,class_scene_taskonomy,crsa,otc,Conv2d-28,3,0.1212520822882652,0.1009442657232284,10,0.3,taskonomy,task_taskonomy,class_scene_taskonomy,class_scene,class_scene_taskonomy,Scene Classification,taskonomy,taskonomy,resnet50,Convolutional,Semantic,,,class_scene,Semantic,,,,,
sub-01,class_scene_taskonomy,wrsa,otc,Conv2d-44,5,0.4050672650337219,0.180872231721878,10,0.5,taskonomy,task_taskonomy,class_scene_taskonomy,class_scene,class_scene_taskonomy,Scene Classification,taskonomy,taskonomy,resnet50,Convolutional,Semantic,,,class_scene,Semantic,,,,,
sub-01,coat_lite_tiny_classification,crsa,otc,Conv2d-58,0,0.1965758651494979,0.143840491771698,10,0.0,timm,arch_transformer_in1k,coat_lite_tiny_classification,coat_lite_tiny,coat_lite_tiny_classification,CoaT-Lite-Tiny,classification,imagenet,coat_lite_tiny,Transformer,Semantic,Transformer,,,,,,,,
sub-01,coat_lite_tiny_classification,wrsa,otc,LayerNorm-16,6,0.5053051710128784,0.301488995552063,10,0.6,timm,arch_transformer_in1k,coat_lite_tiny_classification,coat_lite_tiny,coat_lite_tiny_classification,CoaT-Lite-Tiny,classification,imagenet,coat_lite_tiny,Transformer,Semantic,Transformer,,,,,,,,
sub-01,convnext_base_classification,crsa,otc,ConvNeXtBlock-18,2,0.1604138761758804,0.2017480731010437,11,0.1818181818181818,timm,input_in1k_vs_in21k,convnext_base_classification,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,,imagenet
sub-01,convnext_base_classification,wrsa,otc,LayerNorm-29,7,0.5315069556236267,0.3124950528144836,11,0.6363636363636364,timm,input_in1k_vs_in21k,convnext_base_classification,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,,imagenet
sub-01,convnext_base_in22k_classification,crsa,otc,ConvNeXtBlock-18,2,0.0832104459404945,0.1928992867469787,11,0.1818181818181818,timm,input_in1k_vs_in21k,convnext_base_in22k_classification,convnext_base_in22k,convnext_base_in22k_classification,ConvNext-Base-IN21K,classification,imagenet21k,convnext_base,Convolutional,Semantic,,,,,,,,,imagenet21k
sub-01,convnext_base_in22k_classification,wrsa,otc,LayerNorm-29,7,0.536195695400238,0.3106012344360351,11,0.6363636363636364,timm,input_in1k_vs_in21k,convnext_base_in22k_classification,convnext_base_in22k,convnext_base_in22k_classification,ConvNext-Base-IN21K,classification,imagenet21k,convnext_base,Convolutional,Semantic,,,,,,,,,imagenet21k
sub-01,convnext_large_classification,crsa,otc,ConvNeXtBlock-18,2,0.2307043820619583,0.2456501722335815,11,0.1818181818181818,timm,input_in1k_vs_in21k,convnext_large_classification,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,,imagenet
sub-01,convnext_large_classification,wrsa,otc,LayerNorm-29,7,0.4546965956687927,0.2969005107879638,11,0.6363636363636364,timm,input_in1k_vs_in21k,convnext_large_classification,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,,imagenet
sub-01,convnext_large_in22k_classification,crsa,otc,ConvNeXtBlock-18,2,0.2012754678726196,0.2436458170413971,11,0.1818181818181818,timm,input_in1k_vs_in21k,convnext_large_in22k_classification,convnext_large_in22k,convnext_large_in22k_classification,ConvNext-Large-IN21K,classification,imagenet21k,convnext_large,Convolutional,Semantic,,,,,,,,,imagenet21k
sub-01,convnext_large_in22k_classification,wrsa,otc,Conv2d-39,1,0.4107344150543213,0.2886887788772583,11,0.0909090909090909,timm,input_in1k_vs_in21k,convnext_large_in22k_classification,convnext_large_in22k,convnext_large_in22k_classification,ConvNext-Large-IN21K,classification,imagenet21k,convnext_large,Convolutional,Semantic,,,,,,,,,imagenet21k
sub-01,crossvit_base_240_classification,crsa,otc,LayerNorm-28,4,0.1861989647150039,0.2657480239868164,11,0.3636363636363636,timm,arch_transformer_in1k,crossvit_base_240_classification,crossvit_base_240,crossvit_base_240_classification,CrossViT-B,classification,imagenet,crossvit_base_240,Transformer,Semantic,Transformer,,,,,,,,
sub-01,crossvit_base_240_classification,wrsa,otc,LayerNorm-28,4,0.5140891671180725,0.2993475496768951,11,0.3636363636363636,timm,arch_transformer_in1k,crossvit_base_240_classification,crossvit_base_240,crossvit_base_240_classification,CrossViT-B,classification,imagenet,crossvit_base_240,Transformer,Semantic,Transformer,,,,,,,,
sub-01,cspresnet50_classification,crsa,otc,Conv2d-52,4,0.3088261187076568,0.3170074224472046,11,0.3636363636363636,timm,arch_cnn_in1k,cspresnet50_classification,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,,
sub-01,cspresnet50_classification,wrsa,otc,Conv2d-52,4,0.4385002851486206,0.324529618024826,11,0.3636363636363636,timm,arch_cnn_in1k,cspresnet50_classification,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,,
sub-01,curvature_taskonomy,crsa,otc,BatchNorm2d-52,2,0.0551254525780677,0.1528790295124054,10,0.2,taskonomy,task_taskonomy,curvature_taskonomy,curvature,curvature_taskonomy,Curvatures,taskonomy,taskonomy,resnet50,Convolutional,3D,,,curvature,3D,,,,,
sub-01,curvature_taskonomy,wrsa,otc,Conv2d-44,5,-0.0202904213219881,0.1529195606708526,10,0.5,taskonomy,task_taskonomy,curvature_taskonomy,curvature,curvature_taskonomy,Curvatures,taskonomy,taskonomy,resnet50,Convolutional,3D,,,curvature,3D,,,,,
sub-01,deit_base_patch16_224_classification,crsa,otc,Linear-30,6,0.0961511209607124,0.1534206122159958,10,0.6,timm,arch_transformer_in1k,deit_base_patch16_224_classification,deit_base_patch16_224,deit_base_patch16_224_classification,DeiT-B-P16-224,classification,imagenet,deit_base_patch16_224,Transformer,Semantic,Transformer,,,,,,,,
sub-01,deit_base_patch16_224_classification,wrsa,otc,Linear-37,8,0.5155187249183655,0.2962456047534942,10,0.8,timm,arch_transformer_in1k,deit_base_patch16_224_classification,deit_base_patch16_224,deit_base_patch16_224_classification,DeiT-B-P16-224,classification,imagenet,deit_base_patch16_224,Transformer,Semantic,Transformer,,,,,,,,
sub-01,denoising_taskonomy,crsa,otc,BatchNorm2d-52,2,0.1102534309029579,0.1174959242343902,10,0.2,taskonomy,task_taskonomy,denoising_taskonomy,denoising,denoising_taskonomy,Denoising,taskonomy,taskonomy,resnet50,Convolutional,Other,,,denoising,Other,,,,,
sub-01,denoising_taskonomy,wrsa,otc,ReLU-45,10,0.2152751982212066,0.0724144577980041,10,1.0,taskonomy,task_taskonomy,denoising_taskonomy,denoising,denoising_taskonomy,Denoising,taskonomy,taskonomy,resnet50,Convolutional,Other,,,denoising,Other,,,,,
sub-01,densenet121_classification,crsa,otc,BatchNorm2d-79,3,0.2030899673700332,0.2291362285614013,11,0.2727272727272727,,,densenet121_classification,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,,
sub-01,densenet121_classification,wrsa,otc,ReLU-90,10,0.3405655324459076,0.2898662388324737,11,0.9090909090909092,,,densenet121_classification,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,,
sub-01,depth_euclidean_taskonomy,crsa,otc,Conv2d-28,3,0.1435135900974273,0.1000489965081214,10,0.3,taskonomy,task_taskonomy,depth_euclidean_taskonomy,depth_euclidean,depth_euclidean_taskonomy,Euclidean Depth,taskonomy,taskonomy,resnet50,Convolutional,3D,,,depth_euclidean,3D,,,,,
sub-01,depth_euclidean_taskonomy,wrsa,otc,Conv2d-47,6,0.3216643035411834,0.155857965350151,10,0.6,taskonomy,task_taskonomy,depth_euclidean_taskonomy,depth_euclidean,depth_euclidean_taskonomy,Euclidean Depth,taskonomy,taskonomy,resnet50,Convolutional,3D,,,depth_euclidean,3D,,,,,
