comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
language_alignment,Language Alignment,crsa,CLIP,15,5,3,0.02997930456185712,0.0527036413550376,0.06510608838735986,0.016810319737396856
language_alignment,Language Alignment,crsa,SLIP,15,5,3,0.0953421408931414,0.0624461434781551,0.09320687314886279,0.024065911163840856
language_alignment,Language Alignment,wrsa,SimCLR,15,5,3,0.45311907927195233,0.4219996035099029,0.07488172575278298,0.01933437845171997
language_alignment,Language Alignment,wrsa,CLIP,15,5,3,0.4618973255157471,0.4595169723033905,0.0815484114789451,0.02105570930450827
language_alignment,Language Alignment,wrsa,SLIP,15,5,3,0.46350393096605935,0.456030935049057,0.08070250078159578,0.020837296101627434
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet,60,5,12,0.1771610476542264,0.189929224550724,0.06604796913042464,0.008526756149765207
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet21k,60,5,12,0.1718811112611244,0.16778881847858423,0.055868638641269334,0.007212610234430543
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet,60,5,12,0.4819749856988589,0.48627679049968714,0.08187589005746472,0.010570131954949009
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet21k,60,5,12,0.4510546403626601,0.4597654640674591,0.0870081957743276,0.01123270977391751
objects_faces_places,"Objects, Faces, Places",crsa,imagenet,5,5,1,0.31972973644733427,0.3298105597496032,0.060125063211776825,0.02688874569860096
objects_faces_places,"Objects, Faces, Places",crsa,openimages,5,5,1,0.2633725106716156,0.2659423649311065,0.040161617002423,0.017960821140745833
objects_faces_places,"Objects, Faces, Places",crsa,places256,5,5,1,0.20895622968673702,0.1947553753852844,0.04899559614514578,0.021911496715734523
objects_faces_places,"Objects, Faces, Places",crsa,vggface2,5,5,1,0.32259240150451657,0.302105039358139,0.050076957240057125,0.022395096099023595
objects_faces_places,"Objects, Faces, Places",wrsa,imagenet,5,5,1,0.432810378074646,0.4039371013641357,0.07913022614398625,0.035388112946576865
objects_faces_places,"Objects, Faces, Places",wrsa,openimages,5,5,1,0.3907179534435272,0.3970432877540588,0.0916150993526131,0.04097151798356797
objects_faces_places,"Objects, Faces, Places",wrsa,places256,5,5,1,0.35224179923534393,0.3620128929615021,0.1111165989696439,0.04969285374494137
objects_faces_places,"Objects, Faces, Places",wrsa,vggface2,5,5,1,0.4038675010204315,0.3257841765880584,0.1466076945832241,0.06556495422252336
