comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
architecture,CNNs versus Transformers,crsa,Convolutional,165,5,33,0.10261377579970003,0.0997678786516189,0.12568016823789072,0.009784187827524049
architecture,CNNs versus Transformers,crsa,Transformer,105,5,21,0.031236217107756863,0.0146560324355959,0.13246125617356824,0.01292689495626396
architecture,CNNs versus Transformers,wrsa,Convolutional,165,5,33,0.20571001541772574,0.2076791077852249,0.10384759070158844,0.008084523971490459
architecture,CNNs versus Transformers,wrsa,Transformer,105,5,21,0.236038373394071,0.2586091160774231,0.11635901831190315,0.011355477445880599
taskonomy_tasks,Taskonomy Encoders,crsa,denoising,5,5,1,0.11283777803182597,0.1045331209897995,0.02028393858622629,0.009071253106046593
taskonomy_tasks,Taskonomy Encoders,crsa,autoencoding,5,5,1,0.01622669873759146,0.0203348901122808,0.01933766991181322,0.008648068889853344
taskonomy_tasks,Taskonomy Encoders,crsa,class_object,5,5,1,0.008316527958959341,0.0056930729188025,0.01961289241162814,0.008771152133558061
taskonomy_tasks,Taskonomy Encoders,crsa,class_scene,5,5,1,-0.0433181725442409,-0.0435774140059948,0.015561375600407957,0.006959258733183759
taskonomy_tasks,Taskonomy Encoders,crsa,curvature,5,5,1,0.009076928347349158,-0.0315311290323734,0.07957970157772133,0.03558912447138643
taskonomy_tasks,Taskonomy Encoders,crsa,depth_euclidean,5,5,1,-0.03673291765153406,-0.0267893709242343,0.03587193171077058,0.016042415557902666
taskonomy_tasks,Taskonomy Encoders,crsa,depth_zbuffer,5,5,1,0.0010669006034731796,0.011910100467503,0.031140927204020123,0.01392664602211229
taskonomy_tasks,Taskonomy Encoders,crsa,edge_occlusion,5,5,1,-0.015462830709293478,0.0019705460872501,0.04929603179156316,0.022045855621385193
taskonomy_tasks,Taskonomy Encoders,crsa,edge_texture,5,5,1,0.17469610571861266,0.1809465885162353,0.02792099234517181,0.012486647376611088
taskonomy_tasks,Taskonomy Encoders,crsa,egomotion,5,5,1,0.0448308493942022,0.0441890805959701,0.017485157581930737,0.007819600190098594
taskonomy_tasks,Taskonomy Encoders,crsa,fixated_pose,5,5,1,0.040656198933720515,0.0350704677402973,0.015495935328429015,0.006929992953861561
taskonomy_tasks,Taskonomy Encoders,crsa,inpainting,5,5,1,0.2276378959417343,0.2330787926912307,0.018186144694704958,0.008133091157201488
taskonomy_tasks,Taskonomy Encoders,crsa,jigsaw,5,5,1,0.11323501020669932,0.1196401491761207,0.026519506340074554,0.01185988378122867
taskonomy_tasks,Taskonomy Encoders,crsa,keypoints2d,5,5,1,0.12223196923732753,0.1244879737496376,0.014794555168883538,0.006616326210898894
taskonomy_tasks,Taskonomy Encoders,crsa,keypoints3d,5,5,1,0.07776635126210747,0.1152418106794357,0.061032804220504784,0.027294699818896952
taskonomy_tasks,Taskonomy Encoders,crsa,nonfixated_pose,5,5,1,0.07907213866710658,0.0794960781931877,0.03591350957867586,0.01606100974570181
taskonomy_tasks,Taskonomy Encoders,crsa,normal,5,5,1,0.07771424502134319,0.0816601663827896,0.03100796981461429,0.01386718566994782
taskonomy_tasks,Taskonomy Encoders,crsa,point_matching,5,5,1,0.18468073308467864,0.1880075335502624,0.0263212866577982,0.011771237244419005
taskonomy_tasks,Taskonomy Encoders,crsa,random_weights,5,5,1,0.3480545401573181,0.3500625193119049,0.014312079761418697,0.006400556649186235
taskonomy_tasks,Taskonomy Encoders,crsa,reshading,5,5,1,0.024575722031295297,0.0364287123084068,0.030738047320291867,0.013746472660755573
taskonomy_tasks,Taskonomy Encoders,crsa,room_layout,5,5,1,-0.09825778305530543,-0.1034202203154563,0.017470841660179797,0.007813197915259461
taskonomy_tasks,Taskonomy Encoders,crsa,segment_semantic,5,5,1,0.05592248961329456,0.0862550884485244,0.055042062619722144,0.024615558727899774
taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup25d,5,5,1,0.029601666331291198,0.0468320697546005,0.039477994919254245,0.017655096050968763
taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup2d,5,5,1,0.14208786487579342,0.1415504664182663,0.012651917281017517,0.005658109417211895
taskonomy_tasks,Taskonomy Encoders,crsa,vanishing_point,5,5,1,-0.070082788914442,-0.0671281591057777,0.017669724335115697,0.007902140951400195
taskonomy_tasks,Taskonomy Encoders,wrsa,denoising,5,5,1,0.24870076477527614,0.2504416704177856,0.028762659460259566,0.012863052353363559
taskonomy_tasks,Taskonomy Encoders,wrsa,autoencoding,5,5,1,0.0930990874767303,0.0808521062135696,0.022530301595436994,0.010075857184193817
taskonomy_tasks,Taskonomy Encoders,wrsa,class_object,5,5,1,0.1809192821383476,0.1815561205148697,0.08770026983043593,0.039220752997185734
taskonomy_tasks,Taskonomy Encoders,wrsa,class_scene,5,5,1,0.26081005930900575,0.2186229974031448,0.12875754613055243,0.057582125152796045
taskonomy_tasks,Taskonomy Encoders,wrsa,curvature,5,5,1,0.05000836206600069,0.0288050994277,0.06942569460322501,0.03104811450359028
taskonomy_tasks,Taskonomy Encoders,wrsa,depth_euclidean,5,5,1,0.15712020471692084,0.1733385920524597,0.0805270037494591,0.036012770881634196
taskonomy_tasks,Taskonomy Encoders,wrsa,depth_zbuffer,5,5,1,0.1991693645715713,0.2460027486085891,0.08643123555101057,0.038653223614271225
taskonomy_tasks,Taskonomy Encoders,wrsa,edge_occlusion,5,5,1,0.24387676417827606,0.2363978177309036,0.030436319969463818,0.013611536087331084
taskonomy_tasks,Taskonomy Encoders,wrsa,edge_texture,5,5,1,0.31850519180297854,0.3921233117580414,0.15759251724271747,0.0704775162600048
taskonomy_tasks,Taskonomy Encoders,wrsa,egomotion,5,5,1,0.22981139868497844,0.2263209372758865,0.12744243589303347,0.05699398997499639
taskonomy_tasks,Taskonomy Encoders,wrsa,fixated_pose,5,5,1,0.12522066980600358,0.12017872184515,0.05157132028556273,0.023063395569586424
taskonomy_tasks,Taskonomy Encoders,wrsa,inpainting,5,5,1,0.45413621664047243,0.4383924603462219,0.07309500956786807,0.032689082041950104
taskonomy_tasks,Taskonomy Encoders,wrsa,jigsaw,5,5,1,0.11728816926479335,0.1136863380670547,0.04158443231965842,0.018597123494499098
taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints2d,5,5,1,0.08563388586044306,0.0697545036673545,0.057165952721095606,0.02556539125658177
taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints3d,5,5,1,0.4069930374622345,0.3554342985153198,0.08901537448547703,0.0398088856784254
taskonomy_tasks,Taskonomy Encoders,wrsa,nonfixated_pose,5,5,1,0.0365308822132647,0.0415076576173305,0.04139184996169381,0.018510998045763883
taskonomy_tasks,Taskonomy Encoders,wrsa,normal,5,5,1,0.20977016985416413,0.2290370315313339,0.050371025912727234,0.022526607607452297
taskonomy_tasks,Taskonomy Encoders,wrsa,point_matching,5,5,1,0.21887496411800383,0.2148525863885879,0.06993687349667937,0.0312767206544757
