model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,5,5,0,0.2684443682432175,0.2742770314216614,0.027842821920988046,0.06225844250075056,0.2629851520061493,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,5,5,0,0.34776265344086965,0.34415926580847384,0.006915044282754532,0.01546250908366041,0.41888516795361125,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,5,5,0,0.44550116658210753,0.4126462936401367,0.028074940408612938,0.06277747521791426,0.3536526679992676,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,5,5,0,0.2018580377101898,0.1904216706752777,0.018569286866579417,0.04152218772736564,0.19463285505771638,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,5,5,0,0.33611656876193136,0.3429199806272039,0.006037832145020465,0.013501003112999125,0.4027262633874681,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,5,5,0,0.3984775960445404,0.399196058511734,0.01998233008235088,0.044681848412975546,0.3277222394943237,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,5,5,0,0.3023615300655365,0.29383936524391174,0.015533929252131389,0.03473492176543826,0.29803711771965025,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,5,5,0,0.3528623775480445,0.3534938662596496,0.005481362522824028,0.012256699210354272,0.41683033612341164,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,5,5,0,0.4110694468021393,0.3933739960193634,0.025223812605110578,0.05640215963674332,0.3514089584350586,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,5,5,0,0.15292166620492936,0.13893312215805054,0.017183114531868895,0.038422612158423325,0.17973715364933013,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,5,5,0,0.29627900401170704,0.29283742421613274,0.008805845939262513,0.01969047011958147,0.36723060580996547,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,5,5,0,0.3595933735370636,0.3472934067249298,0.024109650792148232,0.053910818085025104,0.30547564625740053,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,5,5,0,0.19693055450916291,0.16479280591011047,0.026387673124959134,0.05900463087545293,0.2090378761291504,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,5,5,0,0.2957368344107872,0.295958180526355,0.006325893854616371,0.014145128677370368,0.3686807239133495,8.0,0.6666666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,5,5,0,0.38885016441345216,0.38523274660110474,0.011905343851331083,0.026621158147085454,0.3019252359867096,8.0,0.6666666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,5,5,0,0.2516914427280426,0.2595057487487793,0.03011032308301449,0.06732872923810145,0.2216134786605835,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,5,5,0,0.34565342998464665,0.3491432375365144,0.005230344574520104,0.011695406014374167,0.4129133393364657,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,5,5,0,0.3894434630870819,0.4109438955783844,0.03835811189027424,0.08577134567519615,0.3487216293811798,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,crsa,5,5,0,0.2941427677869797,0.2696610987186432,0.021837229888211736,0.04882953047033158,0.27359073162078856,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,5,5,0,0.3411018033921981,0.3376515159910254,0.005403933846766722,0.012083563427282317,0.40717523286203966,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,wrsa,5,5,0,0.4282928228378296,0.41177237033843994,0.019245443449277286,0.04303411980971205,0.3477254629135132,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,crsa,5,5,0,0.16138468980789183,0.17715641856193542,0.02255601312874483,0.05043677865725116,0.20087138712406158,4.0,0.3333333333333333,,,,,,
ResNet50/RotNet_selfsupervised,srpr,5,5,0,0.30729644110231247,0.3179787698599228,0.007318379000737481,0.016364392930756005,0.37561718286927487,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,wrsa,5,5,0,0.34161885380744933,0.32827454805374146,0.017670231915550175,0.039511839741356525,0.31442914605140687,12.0,1.0,,,,,,
ResNet50/SimCLR_selfsupervised,crsa,5,5,0,0.2553674250841141,0.22365891933441162,0.04098752763135418,0.09165089801335889,0.24626511037349702,9.0,0.75,,,,,,
ResNet50/SimCLR_selfsupervised,srpr,5,5,0,0.3537369990840823,0.3539554039226525,0.006063013011676272,0.013557309242573886,0.41741071943325725,9.0,0.75,,,,,,
ResNet50/SimCLR_selfsupervised,wrsa,5,5,0,0.4223205327987671,0.39752432703971863,0.023779111039207004,0.053171708728182526,0.3531224489212036,9.0,0.75,,,,,,
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,crsa,5,5,0,0.19933696389198302,0.22220271825790405,0.03221939288433435,0.07204475268314461,0.19990587532520293,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,srpr,5,5,0,0.3403467891350803,0.336146751383007,0.008714178966949974,0.019485496538199042,0.41476526712673856,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,wrsa,5,5,0,0.40531275868415834,0.39079904556274414,0.02082973669967923,0.04657670721390489,0.35052320957183836,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ViT/B/CLIP_slip,crsa,5,5,0,0.0027448576875030994,0.005740633700042963,0.021125943413530208,0.0472390455614675,0.03791695600375533,0.0,0.0,,,,,,
ViT/B/CLIP_slip,srpr,5,5,0,0.3355702455512757,0.3355010912354915,0.004712083137011385,0.010536538209987914,0.4007210527438235,7.0,0.5833333333333334,,,,,,
ViT/B/CLIP_slip,wrsa,5,5,0,0.41333261132240295,0.4148016571998596,0.0178531707818717,0.039920903482178194,0.32831293940544126,5.0,0.4166666666666667,,,,,,
ViT/B/SLIP_slip,crsa,5,5,0,0.10795247126370669,0.1456875503063202,0.03307875367596718,0.07396634183043367,0.09163347631692886,7.0,0.5833333333333334,,,,,,
ViT/B/SLIP_slip,srpr,5,5,0,0.3304284633671831,0.3292621603399087,0.0049601508163850125,0.011091234404087958,0.4058099263136663,6.0,0.5,,,,,,
ViT/B/SLIP_slip,wrsa,5,5,0,0.41833600401878357,0.436234712600708,0.024280299557767473,0.054292400325226156,0.33925444483757017,6.0,0.5,,,,,,
ViT/B/SimCLR_slip,crsa,5,5,0,0.11602242514491082,0.13773766160011292,0.022514794234177873,0.050344610407042044,0.10179411172866822,2.0,0.16666666666666666,,,,,,
ViT/B/SimCLR_slip,srpr,5,5,0,0.32478348683366803,0.32511650128736286,0.005561415752202282,0.012435703673062428,0.40136155239392474,6.0,0.5,,,,,,
ViT/B/SimCLR_slip,wrsa,5,5,0,0.4050976037979126,0.4182857573032379,0.025206476080580898,0.05636339398940136,0.32969537377357483,6.0,0.5,,,,,,
ViT/L/CLIP_slip,crsa,5,5,0,0.07584697231650353,0.06559693068265915,0.022981170571711586,0.05138745960086481,0.09517515748739243,11.0,1.0,,,,,,
ViT/L/CLIP_slip,srpr,5,5,0,0.32125585520747046,0.3226389373887267,0.005176309325701759,0.011574579524835234,0.39269470656630867,2.0,0.18181818181818182,,,,,,
ViT/L/CLIP_slip,wrsa,5,5,0,0.4013096630573273,0.41077449917793274,0.02218269040619759,0.04960200367209023,0.3268415927886963,4.0,0.36363636363636365,,,,,,
ViT/L/SLIP_slip,crsa,5,5,0,0.2356528952717781,0.2200227826833725,0.03518268563738009,0.0786708767161874,0.18327926695346833,11.0,1.0,,,,,,
ViT/L/SLIP_slip,srpr,5,5,0,0.3363812051298528,0.3343447428001206,0.008415693068316906,0.01881806177853038,0.4122040310865541,11.0,1.0,,,,,,
ViT/L/SLIP_slip,wrsa,5,5,0,0.44067407250404356,0.44212523102760315,0.021522116187401467,0.04812491481467829,0.3439710795879364,11.0,1.0,,,,,,
ViT/L/SimCLR_slip,crsa,5,5,0,0.1675991505384445,0.176365464925766,0.025085968657502677,0.05609393119960513,0.14957459270954132,11.0,1.0,,,,,,
ViT/L/SimCLR_slip,srpr,5,5,0,0.3205935881747104,0.3246172007346034,0.0066915880585801234,0.01496284577641101,0.39868215338307517,0.0,0.0,,,,,,
ViT/L/SimCLR_slip,wrsa,5,5,0,0.42832045555114745,0.45870622992515564,0.026171268488874497,0.058520735398521574,0.3283622205257416,10.0,0.9090909090909091,,,,,,
ViT/S/CLIP_slip,crsa,5,5,0,0.08025919068604707,0.10356461256742477,0.02170600412911787,0.04853610075259868,0.0870969295501709,2.0,0.16666666666666666,,,,,,
ViT/S/CLIP_slip,srpr,5,5,0,0.32779506983863727,0.3279597896909833,0.005909682557194828,0.013214451923332423,0.3958857754277803,8.0,0.6666666666666666,,,,,,
ViT/S/CLIP_slip,wrsa,5,5,0,0.4061447501182556,0.41565901041030884,0.02008652565643338,0.04491483679957863,0.3282356381416321,10.0,0.8333333333333334,,,,,,
ViT/S/SLIP_slip,crsa,5,5,0,0.13779237419366835,0.12834449112415314,0.03464219726425329,0.07746230797282762,0.13689345121383667,9.0,0.75,,,,,,
ViT/S/SLIP_slip,srpr,5,5,0,0.32636962309066775,0.32674166749287653,0.006909937129900798,0.015451089142707982,0.4009243092820565,6.0,0.5,,,,,,
ViT/S/SLIP_slip,wrsa,5,5,0,0.4110833525657654,0.4321231245994568,0.02531585754006452,0.05660797836828488,0.3347311198711395,6.0,0.5,,,,,,
ViT/S/SimCLR_slip,crsa,5,5,0,0.14909497052431106,0.12538576126098633,0.04108980552913272,0.09187959834538748,0.1413038432598114,8.0,0.6666666666666666,,,,,,
ViT/S/SimCLR_slip,srpr,5,5,0,0.32962129740313045,0.32494084995700234,0.005634815360699229,0.012599830187183471,0.40019241261800265,11.0,0.9166666666666666,,,,,,
ViT/S/SimCLR_slip,wrsa,5,5,0,0.43750317096710206,0.46626418828964233,0.02453117304669069,0.05485337050021101,0.3278468191623688,11.0,0.9166666666666666,,,,,,
alexnet_classification,crsa,5,5,0,0.2594413191080093,0.25828033685684204,0.013526294153689894,0.03024571321130859,0.25818740725517275,4.0,0.5,,,,,,
alexnet_classification,srpr,5,5,0,0.30650306435866453,0.3035925320221104,0.008632180325398246,0.019302142001626724,0.3836805014095879,8.0,1.0,,,,,,
alexnet_classification,wrsa,5,5,0,0.31366786956787107,0.3084399402141571,0.03666126803682651,0.08197708747168436,0.3093357801437378,8.0,1.0,,,,,,
alexnet_gn_ipcl_imagenet,crsa,5,5,0,0.26843578219413755,0.2586909234523773,0.030208036550398474,0.06754722319348923,0.2574954479932785,3.0,0.25,Convolutional,ipcl,imagenet,open_ipcl,Self-Supervised,input_ipcl
alexnet_gn_ipcl_imagenet,srpr,5,5,0,0.288789967368571,0.2911080952032209,0.006253382647845002,0.013982988689899058,0.36659568013564164,11.0,0.9166666666666666,Convolutional,ipcl,imagenet,open_ipcl,Self-Supervised,input_ipcl
alexnet_gn_ipcl_imagenet,wrsa,5,5,0,0.37247778177261354,0.39528176188468933,0.024536489024355047,0.05486525738763538,0.2843362659215927,5.0,0.4166666666666667,Convolutional,ipcl,imagenet,open_ipcl,Self-Supervised,input_ipcl
alexnet_gn_ipcl_openimages,crsa,5,5,0,0.24651699960231782,0.2283795177936554,0.032463616269710976,0.07259085277454189,0.2303164929151535,3.0,0.25,Convolutional,ipcl,openimages,open_ipcl,Self-Supervised,input_ipcl
alexnet_gn_ipcl_openimages,srpr,5,5,0,0.26849694492573434,0.2732504814168134,0.011244642779028043,0.02514378563660886,0.3534695895796459,11.0,0.9166666666666666,Convolutional,ipcl,openimages,open_ipcl,Self-Supervised,input_ipcl
alexnet_gn_ipcl_openimages,wrsa,5,5,0,0.349735951423645,0.37019675970077515,0.02685957857760384,0.06005984354651929,0.26792759299278257,5.0,0.4166666666666667,Convolutional,ipcl,openimages,open_ipcl,Self-Supervised,input_ipcl
alexnet_gn_ipcl_places256,crsa,5,5,0,0.18791288733482361,0.18518149852752686,0.022869321318674436,0.05113735706784117,0.180103662610054,9.0,0.75,Convolutional,ipcl,places256,open_ipcl,Self-Supervised,input_ipcl
alexnet_gn_ipcl_places256,srpr,5,5,0,0.2493097733043524,0.25383398594612616,0.010086931228371208,0.02255506391100347,0.33552884012252465,11.0,0.9166666666666666,Convolutional,ipcl,places256,open_ipcl,Self-Supervised,input_ipcl
