model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
vgg16_classification,crsa,0.33154686689376833,0.3033797562122345,0.35662172436714173,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.28543355166912077,0.25240476429462433,0.3110774755477905,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.20168748497962952,0.16497208774089814,0.22633869647979737,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.25482770800590515,0.21059117317199708,0.2921525061130524,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.2922173380851746,0.2699857413768768,0.31796717643737793,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.26791560649871826,0.23705143332481385,0.29619739651679994,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.21118002533912658,0.1809163361787796,0.2446320116519928,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.32196301221847534,0.2969584703445435,0.3412877917289734,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.2696313202381134,0.24914803504943847,0.29011460542678835,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.25973503589630126,0.2443615198135376,0.27370565533638,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.23024952113628389,0.1911558449268341,0.26279644668102264,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.17440834641456604,0.12762953639030455,0.21395181119441986,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
semnasnet_100_classification,crsa,0.28780661821365355,0.2752513885498047,0.3081995666027069,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,crsa,0.2796134054660797,0.25440659523010256,0.3036089658737183,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
xception_classification,crsa,0.29361745715141296,0.28265300989151,0.3061578094959259,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,xception,xception_classification,XCeption,classification,imagenet,xception,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.25221440494060515,0.228827366232872,0.2704817891120911,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.287215256690979,0.2665880799293518,0.31090775728225706,5,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.18850012123584747,0.174969282746315,0.20803280174732208,5,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.26061946153640747,0.24239700436592101,0.2845921337604523,5,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.2927387148141861,0.2594887107610703,0.3259605884552002,5,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.28367995619773867,0.2622495055198669,0.309278792142868,5,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.2655066579580307,0.24959003627300264,0.28547006845474243,5,Fig2 architecture,Convolutional,#e69f00,21.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
eca_nfnet_l0_classification,crsa,0.26055910587310793,0.23003683090209961,0.2910813808441162,5,Fig2 architecture,Convolutional,#e69f00,22.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,eca_nfnet_l0,eca_nfnet_l0_classification,ECA-NFNeT-L0,classification,imagenet,eca_nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.26740582883358,0.2345682978630066,0.30024335980415345,5,Fig2 architecture,Convolutional,#e69f00,23.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
mnasnet1_0_classification,crsa,0.2855992913246155,0.26639347672462466,0.30764336585998536,5,Fig2 architecture,Convolutional,#e69f00,24.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,mnasnet1_0,mnasnet1_0_classification,MNASNet1.0,classification,imagenet,mnasnet1_0,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_f_classification,crsa,0.2552874475717545,0.23239072561264038,0.27818416953086855,5,Fig2 architecture,Convolutional,#e69f00,25.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,hardcorenas_f,hardcorenas_f_classification,HardCoreNAS-F,classification,imagenet,hardcorenas_f,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.2564194738864899,0.22715859413146972,0.28100094199180603,5,Fig2 architecture,Convolutional,#e69f00,26.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
cspresnet50_classification,crsa,0.30639431476593015,0.2818100392818451,0.3328474581241608,5,Fig2 architecture,Convolutional,#e69f00,27.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,
mobilenet_v2_classification,crsa,0.1977848082780838,0.19017335772514343,0.20524597764015198,5,Fig2 architecture,Convolutional,#e69f00,28.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,mobilenet_v2,mobilenet_v2_classification,MobileNet-V2,classification,imagenet,mobilenet_v2,Convolutional,Semantic,Convolutional,,,,,,,
gmixer_24_224_classification,crsa,0.044284282624721526,0.023905935883522033,0.07329499498009681,5,Fig2 architecture,Convolutional,#e69f00,29.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.26771003007888794,0.2238384485244751,0.31199404001235964,5,Fig2 architecture,Convolutional,#e69f00,30.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
convnext_base_classification,crsa,0.1804166167974472,0.15242595970630646,0.20840727388858796,5,Fig2 architecture,Convolutional,#e69f00,31.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,imagenet
gmlp_s16_224_classification,crsa,0.1504251942038536,0.12792670130729675,0.17292368710041045,5,Fig2 architecture,Convolutional,#e69f00,32.0,-0.38,32.38,0.2504422504793514,0.22979847240741505,0.26793244127522814,gmlp_s16_224,gmlp_s16_224_classification,GMLP-S16,classification,imagenet,gmlp_s16_224,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,wrsa,0.3930738568305969,0.3623718798160553,0.42377583384513856,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,wrsa,0.41021967530250547,0.3633372962474823,0.4518847942352295,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,wrsa,0.4112967252731323,0.3351905107498169,0.48411292538046746,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,wrsa,0.4132861614227295,0.3563512086868286,0.4613300979137421,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,wrsa,0.4201339066028595,0.3818334460258484,0.4584343671798706,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,wrsa,0.43115004897117615,0.3761825919151306,0.4867545485496521,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,wrsa,0.4326418340206146,0.37712368965148924,0.4842599332332611,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,wrsa,0.4425335228443146,0.39969337582588194,0.49206108450889585,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,wrsa,0.4533153295516968,0.43096024394035337,0.4796473264694214,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,wrsa,0.4636626183986664,0.4162971019744873,0.5105617702007293,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,wrsa,0.4697377562522888,0.42137824296951293,0.5196057438850403,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,wrsa,0.470043933391571,0.40197664499282837,0.5283294737339019,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
semnasnet_100_classification,wrsa,0.47080698013305666,0.41093177199363706,0.5217725336551666,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,wrsa,0.4766214370727539,0.4206226944923401,0.5247110188007355,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
xception_classification,wrsa,0.47885879278182986,0.43212453126907346,0.5182330369949341,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,xception,xception_classification,XCeption,classification,imagenet,xception,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,wrsa,0.4789320468902588,0.39376663565635683,0.5640974581241608,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,wrsa,0.47908305525779726,0.44747084379196167,0.509167549908161,5,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,wrsa,0.481806617975235,0.45874655842781065,0.5065004467964173,5,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,wrsa,0.4829132616519928,0.42769317626953124,0.5241107642650604,5,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,wrsa,0.48831201195716856,0.4509680151939392,0.5328627467155457,5,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,wrsa,0.49082154631614683,0.44468594193458555,0.5331039607524872,5,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,wrsa,0.49179352521896363,0.44719927906990053,0.5327805399894714,5,Fig2 architecture,Convolutional,#e69f00,21.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
eca_nfnet_l0_classification,wrsa,0.4923595368862152,0.44877793788909914,0.539853835105896,5,Fig2 architecture,Convolutional,#e69f00,22.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,eca_nfnet_l0,eca_nfnet_l0_classification,ECA-NFNeT-L0,classification,imagenet,eca_nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,wrsa,0.49255391359329226,0.43826538920402525,0.5338856399059295,5,Fig2 architecture,Convolutional,#e69f00,23.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
mnasnet1_0_classification,wrsa,0.5056943297386169,0.4650444269180298,0.5500853478908538,5,Fig2 architecture,Convolutional,#e69f00,24.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,mnasnet1_0,mnasnet1_0_classification,MNASNet1.0,classification,imagenet,mnasnet1_0,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_f_classification,wrsa,0.507165539264679,0.45661466121673583,0.5578912854194641,5,Fig2 architecture,Convolutional,#e69f00,25.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,hardcorenas_f,hardcorenas_f_classification,HardCoreNAS-F,classification,imagenet,hardcorenas_f,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,wrsa,0.5139913558959961,0.479723858833313,0.547477638721466,5,Fig2 architecture,Convolutional,#e69f00,26.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
cspresnet50_classification,wrsa,0.5154565334320068,0.4754388272762299,0.5706467151641845,5,Fig2 architecture,Convolutional,#e69f00,27.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,
mobilenet_v2_classification,wrsa,0.5161503612995147,0.47458733320236207,0.5577133893966675,5,Fig2 architecture,Convolutional,#e69f00,28.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,mobilenet_v2,mobilenet_v2_classification,MobileNet-V2,classification,imagenet,mobilenet_v2,Convolutional,Semantic,Convolutional,,,,,,,
gmixer_24_224_classification,wrsa,0.5189215838909149,0.4739712417125702,0.557395601272583,5,Fig2 architecture,Convolutional,#e69f00,29.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,wrsa,0.5213294327259064,0.4932465314865112,0.5494123339653015,5,Fig2 architecture,Convolutional,#e69f00,30.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
convnext_base_classification,wrsa,0.5259767591953277,0.46294439435005186,0.5823632836341858,5,Fig2 architecture,Convolutional,#e69f00,31.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,imagenet
gmlp_s16_224_classification,wrsa,0.55693039894104,0.5064565658569335,0.6074042320251465,5,Fig2 architecture,Convolutional,#e69f00,32.0,-0.38,32.38,0.4756840723933595,0.4626446347977176,0.4887342109011881,gmlp_s16_224,gmlp_s16_224_classification,GMLP-S16,classification,imagenet,gmlp_s16_224,Convolutional,Semantic,Convolutional,,,,,,,
xcit_nano_12_p8_224_classification,crsa,0.15000059306621552,0.10052904486656189,0.20232777595520018,5,Fig2 architecture,Transformer,#0072b2,35.0,34.62,55.38,0.16833188895668302,0.14462300025458846,0.1935428934774938,xcit_nano_12_p8_224,xcit_nano_12_p8_224_classification,XCIT-N-12-P8,classification,imagenet,xcit_nano_12_p8_224,Transformer,Semantic,Transformer,,,,,,,
xcit_nano_12_p16_224_classification,crsa,0.15302017480134963,0.11248131245374679,0.18753636479377747,5,Fig2 architecture,Transformer,#0072b2,36.0,34.62,55.38,0.16833188895668302,0.14462300025458846,0.1935428934774938,xcit_nano_12_p16_224,xcit_nano_12_p16_224_classification,XCIT-N-12-P16,classification,imagenet,xcit_nano_12_p16_224,Transformer,Semantic,Transformer,,,,,,,
vit_tiny_patch16_224_classification,crsa,0.12924338579177858,0.09909204542636871,0.15939472615718842,5,Fig2 architecture,Transformer,#0072b2,37.0,34.62,55.38,0.16833188895668302,0.14462300025458846,0.1935428934774938,vit_tiny_patch16_224,vit_tiny_patch16_224_classification,ViT-T-P16,classification,imagenet,vit_tiny_patch16_224,Transformer,Semantic,Transformer,,,,,,,
coat_lite_tiny_classification,crsa,0.12267231047153473,0.0968443751335144,0.15298444032669067,5,Fig2 architecture,Transformer,#0072b2,38.0,34.62,55.38,0.16833188895668302,0.14462300025458846,0.1935428934774938,coat_lite_tiny,coat_lite_tiny_classification,CoaT-Lite-Tiny,classification,imagenet,coat_lite_tiny,Transformer,Semantic,Transformer,,,,,,,
