comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints3d,5,5,1,0.3374906992912292,0.3134488999843597,0.058067821203162166,0.025968719103114844
taskonomy_tasks,Taskonomy Encoders,wrsa,nonfixated_pose,5,5,1,0.13385090358555313,0.1254207506775856,0.033009143627459624,0.014762137806010742
taskonomy_tasks,Taskonomy Encoders,wrsa,normal,5,5,1,0.26191408097743984,0.2503564089536667,0.041567105423465395,0.01858937467095376
taskonomy_tasks,Taskonomy Encoders,wrsa,point_matching,5,5,1,0.25005286037921903,0.2303748995065689,0.08422988878402575,0.03766875141166574
taskonomy_tasks,Taskonomy Encoders,wrsa,random_weights,5,5,1,0.07657604837790127,0.0825320214033126,0.06328973894406267,0.02830403171142798
taskonomy_tasks,Taskonomy Encoders,wrsa,reshading,5,5,1,0.2859222310781479,0.2796673238277435,0.030361445918226208,0.013578051393667464
taskonomy_tasks,Taskonomy Encoders,wrsa,room_layout,5,5,1,0.22361316174268722,0.2215259402990341,0.07217342492621226,0.03227693686079767
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_semantic,5,5,1,0.27072534859180447,0.2605272740125656,0.06801202281989319,0.03041590126250962
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup25d,5,5,1,0.26092351257801055,0.2295249015092849,0.07878389471793228,0.035233228824296636
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup2d,5,5,1,0.3232864239811897,0.3233880162239074,0.12956409077543993,0.05794282288336742
taskonomy_tasks,Taskonomy Encoders,wrsa,vanishing_point,5,5,1,0.0170303647825494,0.014370372146368,0.011235325011271287,0.005024590094901238
contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Non-Contrastive,20,5,4,0.19121299006044862,0.19870229363441466,0.030818508091655317,0.006891227905806861
contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Contrastive,30,5,6,0.3016953324278195,0.2906696557998657,0.04673093718072498,0.00853186280907998
contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Non-Contrastive,20,5,4,0.42611243277788163,0.44084883332252495,0.050452184628353054,0.011281451444236739
contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Contrastive,30,5,6,0.50526156326135,0.500689759850502,0.051123169793735615,0.009333771102398575
language_alignment,Language Alignment,crsa,SimCLR,15,5,3,0.13947941699375704,0.1386262029409408,0.04630721765594508,0.011956472186045156
language_alignment,Language Alignment,crsa,CLIP,15,5,3,0.08977767642005344,0.0942305721400771,0.02553495510962057,0.0065930970590476305
language_alignment,Language Alignment,crsa,SLIP,15,5,3,0.14053716670721764,0.1286931842565536,0.07387287692644766,0.01907389480483746
language_alignment,Language Alignment,wrsa,SimCLR,15,5,3,0.4979194128513337,0.4904167354106903,0.03844226783830029,0.009925750875212134
language_alignment,Language Alignment,wrsa,CLIP,15,5,3,0.480353419383367,0.479024064540863,0.03666666483900105,0.009467292152161341
language_alignment,Language Alignment,wrsa,SLIP,15,5,3,0.5059253180027007,0.5052546322345733,0.039665119408359914,0.010241489792927102
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet,60,5,12,0.18130147318976622,0.18555576428771015,0.04314549343815067,0.005570059251661964
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet21k,60,5,12,0.19269380473842224,0.1850945945829153,0.035320264492805134,0.004559826538809181
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet,60,5,12,0.5032419462998708,0.49958094358444216,0.04570214030493297,0.005900120942901338
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet21k,60,5,12,0.4912678480645021,0.4917756617069244,0.05437247352132697,0.00701945614800677
objects_faces_places,"Objects, Faces, Places",crsa,imagenet,5,5,1,0.3203645330667496,0.3206102788448334,0.06723090105989903,0.030066572991699375
objects_faces_places,"Objects, Faces, Places",crsa,openimages,5,5,1,0.28373741269111635,0.2769765883684158,0.05633468016948667,0.025193634869936313
objects_faces_places,"Objects, Faces, Places",crsa,places256,5,5,1,0.22568961799144743,0.2303775429725647,0.058954148431953936,0.026365096689892325
objects_faces_places,"Objects, Faces, Places",crsa,vggface2,5,5,1,0.3364972198009491,0.3200535893440246,0.05108599518297259,0.022846351585470704
objects_faces_places,"Objects, Faces, Places",wrsa,imagenet,5,5,1,0.4430333852767944,0.4339437007904053,0.0441283932725805,0.01973481741906688
objects_faces_places,"Objects, Faces, Places",wrsa,openimages,5,5,1,0.4371361804008484,0.4384132742881775,0.04776748537156981,0.02136226888101138
objects_faces_places,"Objects, Faces, Places",wrsa,places256,5,5,1,0.39617183089256286,0.3857254564762115,0.05683960170831253,0.025419442646759997
objects_faces_places,"Objects, Faces, Places",wrsa,vggface2,5,5,1,0.38534219205379483,0.3327136933803558,0.10116337438883773,0.04524163639334048
