model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
squeezenet1_0_classification,crsa,0.37713038325309756,0.34329116344451904,0.4103590726852417,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.2510966151952744,0.1911678671836853,0.3110253632068634,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.3763942837715149,0.3390317916870117,0.41375677585601806,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.29095097482204435,0.21754234433174133,0.3581322908401489,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.21327999532222747,0.1703723669052124,0.26706495583057405,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.2069769322872162,0.18911342322826385,0.2248404413461685,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.20343395797535777,0.09002985144034027,0.29084389805793764,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.13505038917064666,0.10769999325275421,0.15764366686344147,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.289205265045166,0.2620591282844543,0.3145396411418915,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.17538997083902358,0.1206499844789505,0.23467816561460494,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.28353913128376007,0.24272954761981963,0.3222979485988617,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
gmixer_24_224_classification,crsa,0.06133564133197069,0.02553279213607311,0.10843285955488681,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.24553183913230897,0.2116226226091385,0.2920509397983551,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.1947191208600998,0.17492574453353882,0.21169958114624024,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.22456719875335693,0.19392848312854766,0.262943822145462,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.2550207734107971,0.21270552277565002,0.2983514130115509,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.23936545902185824,0.21474724314316657,0.26294389027812887,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
