model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,2,2,0,0.3250619024038315,0.3250619024038315,0.04259251058101654,0.060234906119193146,0.2953220456838608,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,2,2,0,0.3613825626251598,0.3613825626251598,0.004748586800081055,0.006715515854780486,0.4110952278666069,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,2,2,0,0.49774031341075897,0.49774031341075897,0.009385541081428526,0.013273159487566069,0.3462621122598648,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,2,2,0,0.22041656076908112,0.22041656076908112,0.040748879313468926,0.05762761777661222,0.20668790489435196,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,2,2,0,0.34294058952433115,0.34294058952433115,0.007908117747236015,0.011183767370984522,0.3935778035167483,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,2,2,0,0.445852592587471,0.445852592587471,0.008673891425132751,0.012266734891974431,0.31743015348911285,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,2,2,0,0.34179219603538513,0.34179219603538513,0.00451335310935974,0.006382845179035325,0.3234866261482239,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,2,2,0,0.3622396039912916,0.3622396039912916,0.005497315424143195,0.00777437802946613,0.4096691499463639,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,2,2,0,0.47157132625579834,0.47157132625579834,0.0330851674079895,0.04678949246176305,0.34180331230163574,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,2,2,0,0.2059480920433998,0.2059480920433998,0.057340197265148156,0.08109128464152118,0.1657608151435852,4.5,0.375,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,2,2,0,0.2999594023386358,0.2999594023386358,4.213898137525596e-05,5.9593518965454605e-05,0.3558280589934687,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,2,2,0,0.40736301243305206,0.40736301243305206,0.013407960534095762,0.018961719631081436,0.29417163133621216,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,2,2,0,0.23532065004110336,0.23532065004110336,0.008637137711048126,0.01221475729104837,0.2170625627040863,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,2,2,0,0.30209836691664016,0.30209836691664016,4.565966354069805e-05,6.457251543264752e-05,0.3578431790635723,9.5,0.7916666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,2,2,0,0.415145605802536,0.415145605802536,0.00443655252456665,0.006274232750422751,0.2907506227493286,4.0,0.3333333333333333,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,2,2,0,0.2812397852540016,0.2812397852540016,0.03277277201414108,0.046347698658959734,0.2405078113079071,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,2,2,0,0.35321102045623204,0.35321102045623204,0.006684772332391065,0.009453695693843871,0.4042816774604726,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,2,2,0,0.47910092771053314,0.47910092771053314,0.030206695199012753,0.042718718024914094,0.3372272551059723,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,crsa,2,2,0,0.3062039911746979,0.3062039911746979,0.006172895431518555,0.00872979243836446,0.29451027512550354,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,2,2,0,0.35090696198042776,0.35090696198042776,0.0038303375751557733,0.005416915347252569,0.40167834165950467,9.0,0.75,,,,,,
