model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
vgg16_classification,crsa,0.3119294196367264,0.30423662066459656,0.3196222186088562,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.3002679646015167,0.29579177498817444,0.304744154214859,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.27631910890340805,0.24473758041858673,0.30790063738822937,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.19759152829647064,0.1536659449338913,0.24151711165905,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.2315496802330017,0.21742860972881317,0.24567075073719025,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.2672964781522751,0.2573421001434326,0.27725085616111755,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.26181167364120483,0.2217024564743042,0.30192089080810547,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.2503833919763565,0.24489465355873108,0.25587213039398193,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.2687011733651161,0.2043028324842453,0.33309951424598694,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.22821591794490814,0.1908932626247406,0.2655385732650757,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.3027268052101135,0.2881717383861542,0.3172818720340729,2,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.2523181289434433,0.234689861536026,0.2699463963508606,2,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.22842446714639664,0.21111954748630524,0.24572938680648804,2,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.22760558128356934,0.21835994720458984,0.23685121536254883,2,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.22507736086845398,0.22246785461902618,0.22768686711788177,2,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,crsa,0.2593608796596527,0.2574373185634613,0.2612844407558441,2,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.24694056063890457,0.2152729481458664,0.27860817313194275,2,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.22367309033870697,0.21846343576908112,0.22888274490833282,2,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.2890917956829071,0.25908413529396057,0.31909945607185364,2,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.2440507628136512,0.22924843229861422,0.2572734258956078,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
