subject,model,eval_type,region,model_layer,model_layer_index,test_score,train_score,max_model_layer_index,selected_layer_fraction,score
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,FBA,BatchNorm2d-42,44,0.08455910533666611,0.13546401262283325,78,0.5641025641025641,0.08455910533666611
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,FFA-1,Conv2d-31,10,0.15109455585479736,0.17766450345516205,78,0.1282051282051282,0.15109455585479736
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,FFA-2,Conv2d-31,10,0.13951796293258667,0.12753036618232727,78,0.1282051282051282,0.13951796293258667
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,OFA,Conv2d-31,10,0.14187979698181152,0.19327522814273834,78,0.1282051282051282,0.14187979698181152
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,OPA,Conv2d-42,43,0.2617083489894867,0.2919028103351593,78,0.5512820512820513,0.2617083489894867
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,PPA,BatchNorm2d-42,44,0.3254152834415436,0.33081409335136414,78,0.5641025641025641,0.3254152834415436
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,VWFA-1,BatchNorm2d-42,44,0.19625042378902435,0.23922251164913177,78,0.5641025641025641,0.19625042378902435
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,VWFA-2,Conv2d-31,10,0.10185481607913971,0.14710858464241028,78,0.1282051282051282,0.10185481607913971
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,l-objects,Conv2d-42,43,0.1574312150478363,0.22369013726711273,78,0.5512820512820513,0.1574312150478363
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,laion-lateral,Conv2d-42,43,0.19492703676223755,0.24570390582084656,78,0.5512820512820513,0.19492703676223755
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,laion-ventral,Conv2d-42,43,0.2837395966053009,0.3369113802909851,78,0.5512820512820513,0.2837395966053009
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,mfs-words,BatchNorm2d-42,44,0.27118590474128723,0.28203490376472473,78,0.5641025641025641,0.27118590474128723
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,otc,Conv2d-42,43,0.2734888195991516,0.32507380843162537,78,0.5512820512820513,0.2734888195991516
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,otc-category,BatchNorm2d-42,44,0.2993101477622986,0.3461862802505493,78,0.5641025641025641,0.2993101477622986
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,otc-streams,Conv2d-42,43,0.2592439651489258,0.3127419948577881,78,0.5512820512820513,0.2592439651489258
sub-01,ResNet50-JigSaw-P100_selfsupervised,crsa,v-objects,BatchNorm2d-42,44,0.36274513602256775,0.4020908772945404,78,0.5641025641025641,0.36274513602256775
