region,model,score,rank
FFA-1,room_layout_taskonomy,0.08823996931314468,102
FFA-1,denoising_taskonomy,0.06586333513259887,103
FFA-1,point_matching_taskonomy,0.05557750002481043,104
FFA-1,edge_texture_taskonomy,0.05001122066751122,105
FFA-1,normal_taskonomy,0.04856323935091496,106
FFA-1,vanishing_point_taskonomy,0.046724742650985716,107
FFA-1,egomotion_taskonomy,0.040001184493303296,108
FFA-1,fixated_pose_taskonomy,0.023636814864585177,109
FFA-1,inpainting_taskonomy,0.014759750105440617,110
FFA-1,keypoints2d_taskonomy,0.00499290470033884,111
FFA-1,nonfixated_pose_taskonomy,0.00424030446447432,112
FFA-1,jigsaw_taskonomy,0.0012084977701306344,113
FFA-1,curvature_taskonomy,-0.0063266602344810964,114
FFA-1,random_weights_taskonomy,-0.025948602147400378,115
FFA-1,autoencoding_taskonomy,-0.03838464301079512,116
FFA-1,xcit_nano_12_p16_224_classification,,117
FFA-1,xcit_nano_12_p8_224_classification,,118
FFA-2,convnext_large_classification,0.392202091217041,1
FFA-2,ViT-L-SLIP_slip,0.3909056305885315,2
FFA-2,levit_128_classification,0.386708015203476,3
FFA-2,convnext_large_in22k_classification,0.3826307415962219,4
FFA-2,hardcorenas_f_classification,0.3793473750352859,5
FFA-2,ViT-B-SimCLR_slip,0.3786185771226883,6
FFA-2,nfnet_l0_classification,0.37776545286178587,7
FFA-2,semnasnet_100_classification,0.3765033662319183,8
FFA-2,resmlp_big_24_224_in22ft1k_classification,0.3756740093231201,9
FFA-2,ViT-S-SLIP_slip,0.3755329102277756,10
FFA-2,ViT-B-SLIP_slip,0.37493526339530947,11
FFA-2,convnext_base_in22k_classification,0.37168608903884887,12
FFA-2,skresnext50_32x4d_classification,0.37132651805877687,13
FFA-2,convnext_base_classification,0.37094113826751707,14
FFA-2,eca_nfnet_l0_classification,0.3702666133642197,15
FFA-2,swin_tiny_patch4_window7_224_classification,0.36758616864681243,16
FFA-2,ghostnet_100_classification,0.365416544675827,17
FFA-2,resmlp_big_24_224_classification,0.36455063819885253,18
FFA-2,ViT-S-SimCLR_slip,0.36367263197898864,19
FFA-2,cspresnet50_classification,0.361761674284935,20
FFA-2,seresnext50_32x4d_classification,0.36134612262248994,21
FFA-2,nf_resnet50_classification,0.36103740632534026,22
FFA-2,mobilenetv3_large_100_classification,0.35853774547576905,23
FFA-2,ResNet50-MoCoV2-BS256_selfsupervised,0.35836081802845,24
FFA-2,hardcorenas_a_classification,0.3580937206745148,25
FFA-2,poolformer_s36_classification,0.3574163198471069,26
FFA-2,gmlp_s16_224_classification,0.3568237066268921,27
FFA-2,ViT-L-SimCLR_slip,0.35639831721782683,28
FFA-2,efficientnet_b3_classification,0.3562097638845444,29
FFA-2,inception_v3_classification,0.3562055200338364,30
FFA-2,mixer_l16_224_in21k_classification,0.3556296736001968,31
FFA-2,mixer_l16_224_classification,0.3556296736001968,32
FFA-2,pit_b_224_classification,0.35527330338954927,33
FFA-2,jx_nest_tiny_classification,0.3538569986820221,34
FFA-2,ResNet50-SimCLR_selfsupervised,0.35325298011302947,35
FFA-2,mixer_b16_224_in21k_classification,0.35171873271465304,36
FFA-2,mixer_b16_224_classification,0.35171873271465304,37
FFA-2,vit_base_patch32_224_in21k_classification,0.3512973874807358,38
FFA-2,ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised,0.35097382962703705,39
FFA-2,ResNet50-BarlowTwins-BS2048_selfsupervised,0.3499785542488098,40
FFA-2,mobilenet_v2_classification,0.3468171089887619,41
FFA-2,mnasnet1_0_classification,0.34672815203666685,42
FFA-2,visformer_small_classification,0.3463803857564926,43
FFA-2,googlenet_classification,0.34315934479236604,44
FFA-2,coat_lite_tiny_classification,0.3427855998277664,45
FFA-2,vit_large_patch16_224_classification,0.34111141562461855,46
FFA-2,swin_base_patch4_window7_224_in22k_classification,0.340453115105629,47
FFA-2,resnet50_classification,0.34034423232078553,48
FFA-2,swin_base_patch4_window7_224_classification,0.33821152448654174,49
FFA-2,ResNet50-DeepClusterV2-2x224+6x96_selfsupervised,0.3374501645565033,50
FFA-2,tnt_s_patch16_224_classification,0.33506211936473845,51
FFA-2,ViT-S-CLIP_slip,0.333856001496315,52
FFA-2,vit_large_patch16_224_in21k_classification,0.33373749256134033,53
FFA-2,gmixer_24_224_classification,0.3337317705154419,54
FFA-2,xception_classification,0.3301393300294876,55
FFA-2,pit_ti_224_classification,0.3298650741577148,56
FFA-2,dla34_classification,0.3293291389942169,57
FFA-2,ViT-B-CLIP_slip,0.32877394258975984,58
FFA-2,swin_large_patch4_window7_224_classification,0.328092098236084,59
FFA-2,resnet101_classification,0.32733069360256195,60
FFA-2,shufflenet_v2_x1_0_classification,0.3272285103797913,61
FFA-2,vit_small_patch16_224_classification,0.323841804265976,62
FFA-2,swin_large_patch4_window7_224_in22k_classification,0.32287471294403075,63
FFA-2,vit_base_patch16_224_classification,0.3209931910037994,64
FFA-2,regnety_064_classification,0.3203631967306137,65
FFA-2,resnet152_classification,0.31978032290935515,66
FFA-2,deit_base_patch16_224_classification,0.31966185569763184,67
FFA-2,vit_base_patch32_224_classification,0.31909461617469786,68
FFA-2,vgg16_classification,0.31592253148555755,69
FFA-2,densenet121_classification,0.3156424015760422,70
FFA-2,vit_small_patch16_224_in21k_classification,0.3155998229980469,71
FFA-2,ResNet50-PIRL_selfsupervised,0.31387900114059447,72
FFA-2,squeezenet1_0_classification,0.3138182252645493,73
FFA-2,vit_base_patch16_224_in21k_classification,0.3131073027849197,74
FFA-2,resnet18_classification,0.31159175038337705,75
FFA-2,vit_small_patch32_224_in21k_classification,0.3107039391994476,76
FFA-2,alexnet_classification,0.30945285260677335,77
FFA-2,crossvit_base_240_classification,0.3082927167415619,78
FFA-2,regnetx_064_classification,0.307654544711113,79
FFA-2,ResNet50-ClusterFit-16K-RotNet_selfsupervised,0.300709992647171,80
FFA-2,ResNet50-JigSaw-Goyal19_selfsupervised,0.2999091029167175,81
FFA-2,vit_small_patch32_224_classification,0.2974041372537613,82
FFA-2,ViT-L-CLIP_slip,0.29637314975261686,83
FFA-2,ResNet50-RotNet_selfsupervised,0.2820660650730133,84
FFA-2,alexnet_gn_ipcl_imagenet,0.2656357973814011,85
FFA-2,vit_tiny_patch16_224_classification,0.2603802502155304,86
FFA-2,ResNet50-JigSaw-P100_selfsupervised,0.25078574270009996,87
FFA-2,alexnet_gn_ipcl_openimages,0.24395253360271454,88
FFA-2,alexnet_gn_ipcl_places256,0.2151482120156288,89
FFA-2,efficientnet_b1_classification,0.1583602637052536,90
FFA-2,edge_occlusion_taskonomy,0.14227130115032197,91
FFA-2,keypoints3d_taskonomy,0.12612486034631729,92
FFA-2,class_object_taskonomy,0.12241584956645965,93
FFA-2,class_scene_taskonomy,0.12238533571362495,94
FFA-2,reshading_taskonomy,0.12058419287204743,95
FFA-2,depth_euclidean_taskonomy,0.11250008642673492,96
FFA-2,depth_zbuffer_taskonomy,0.10860856920480728,97
FFA-2,segment_unsup25d_taskonomy,0.10091323889791966,98
FFA-2,alexnet_gn_ipcl_vggface2,0.09142934754490853,99
FFA-2,normal_taskonomy,0.07111533023416997,100
FFA-2,segment_semantic_taskonomy,0.06780700460076332,101
FFA-2,segment_unsup2d_taskonomy,0.049158251716289666,102
FFA-2,room_layout_taskonomy,0.045666453917510806,103
FFA-2,edge_texture_taskonomy,0.034929795656353235,104
FFA-2,egomotion_taskonomy,0.03327944613993168,105
FFA-2,vanishing_point_taskonomy,0.029247542098164558,106
FFA-2,denoising_taskonomy,0.028492265567183494,107
FFA-2,fixated_pose_taskonomy,0.027942218631505967,108
FFA-2,point_matching_taskonomy,0.02040623677894473,109
FFA-2,keypoints2d_taskonomy,0.009687411226332187,110
FFA-2,inpainting_taskonomy,0.00519799143075943,111
FFA-2,jigsaw_taskonomy,-0.0006950071081519126,112
FFA-2,curvature_taskonomy,-0.002352246083319187,113
FFA-2,nonfixated_pose_taskonomy,-0.01880268766544759,114
FFA-2,random_weights_taskonomy,-0.025222498644143342,115
