model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
densenet121_classification,crsa,0.1801258623600006,0.17529813945293427,0.18495358526706696,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.31809401512145996,0.2725212574005127,0.3636667728424072,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.28555481880903244,0.2210633009672165,0.3500463366508484,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.1970774233341217,0.1565260887145996,0.2376287579536438,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.26974640786647797,0.2425069808959961,0.29698583483695984,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.1944342404603958,0.16722606122493744,0.2216424196958542,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.31157922744750977,0.2729642689228058,0.35019418597221375,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.19986200332641602,0.16772668063640594,0.2319973260164261,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.26284363865852356,0.2513974905014038,0.2742897868156433,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.21646970883011818,0.1180996373295784,0.31483978033065796,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
dla34_classification,crsa,0.19501230865716934,0.17478667199611664,0.21523794531822205,2,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.2571219131350517,0.23062722384929657,0.2836166024208069,2,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.2373034581542015,0.19977004826068878,0.27483686804771423,2,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.2752481997013092,0.19640719890594482,0.3540892004966736,2,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
eca_nfnet_l0_classification,crsa,0.23801009356975555,0.16997897624969482,0.3060412108898163,2,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,eca_nfnet_l0,eca_nfnet_l0_classification,ECA-NFNeT-L0,classification,imagenet,eca_nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.23665541410446167,0.2253214567899704,0.24798937141895294,2,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.2437143176794052,0.19359931349754333,0.2938293218612671,2,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
mobilenet_v2_classification,crsa,0.1911120042204857,0.17209728062152863,0.21012672781944275,2,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,mobilenet_v2,mobilenet_v2_classification,MobileNet-V2,classification,imagenet,mobilenet_v2,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.2306453064084053,0.21908986568450928,0.24220074713230133,2,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,crsa,0.23558148741722107,0.22454644739627838,0.24661652743816376,2,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
xception_classification,crsa,0.2152566835284233,0.13814334571361542,0.2923700213432312,2,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,xception,xception_classification,XCeption,classification,imagenet,xception,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.2611332908272743,0.21151094138622284,0.3107556402683258,2,Fig2 architecture,Convolutional,#e69f00,21.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
cspresnet50_classification,crsa,0.2808809205889702,0.2413528710603714,0.32040897011756897,2,Fig2 architecture,Convolutional,#e69f00,22.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.2254471555352211,0.21213091909885406,0.23876339197158813,2,Fig2 architecture,Convolutional,#e69f00,23.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.21965669840574265,0.19856137037277222,0.24075202643871307,2,Fig2 architecture,Convolutional,#e69f00,24.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
gmixer_24_224_classification,crsa,0.06687910109758377,0.03300829976797104,0.1007499024271965,2,Fig2 architecture,Convolutional,#e69f00,25.0,-0.38,32.38,0.23015206465215393,0.21318885941961496,0.24613823161150017,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
