comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints3d,5,5,1,0.2564664280414581,0.2447803109884262,0.05414280702697151,0.024213399400992316
taskonomy_tasks,Taskonomy Encoders,wrsa,nonfixated_pose,5,5,1,0.15499158501625057,0.1332446560263633,0.053198383366591405,0.023791040300158498
taskonomy_tasks,Taskonomy Encoders,wrsa,normal,5,5,1,0.2016326668858528,0.2029822140932083,0.04610295057545943,0.020617866290008065
taskonomy_tasks,Taskonomy Encoders,wrsa,point_matching,5,5,1,0.23031546026468278,0.2115199387073517,0.07238087105748202,0.03236970959103538
taskonomy_tasks,Taskonomy Encoders,wrsa,random_weights,5,5,1,0.08104234039783474,0.0746433220803737,0.04589475961856864,0.02052476046362636
taskonomy_tasks,Taskonomy Encoders,wrsa,reshading,5,5,1,0.23904549032449718,0.2347042620182037,0.057258187275836356,0.025606639803436717
taskonomy_tasks,Taskonomy Encoders,wrsa,room_layout,5,5,1,0.22348030924797055,0.2007230520248413,0.07311771809865315,0.03269923760565102
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_semantic,5,5,1,0.23387217730283733,0.2414917558431625,0.058089925591195524,0.02597860448596357
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup25d,5,5,1,0.23396071732044216,0.2292192548513412,0.06549267296498308,0.029289213755572974
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup2d,5,5,1,0.2557613351941108,0.2296000242233276,0.08662915745639398,0.03874173698120594
taskonomy_tasks,Taskonomy Encoders,wrsa,vanishing_point,5,5,1,0.03486728129442778,0.0386512840166688,0.02338474173823175,0.010457974432592557
contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Non-Contrastive,20,5,4,0.17653028212487695,0.17716716527938842,0.03205073490842646,0.007166762198406707
contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Contrastive,30,5,6,0.252625928123792,0.2565486997365951,0.03910218414381181,0.007139049434428852
contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Non-Contrastive,20,5,4,0.36816551029682154,0.3577756494283676,0.04752393719414017,0.010626675412452803
contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Contrastive,30,5,6,0.4243527954816819,0.43268686532974243,0.05479503338678324,0.010004158608396626
language_alignment,Language Alignment,crsa,SimCLR,15,5,3,0.14146700277924534,0.1437574043869972,0.023323184678137147,0.006022020389263011
language_alignment,Language Alignment,crsa,CLIP,15,5,3,0.05801114531699565,0.0509705770760774,0.0459178735023986,0.011855943957869907
language_alignment,Language Alignment,crsa,SLIP,15,5,3,0.1377182549859086,0.1325391858816146,0.04278957105122821,0.011048219738184388
language_alignment,Language Alignment,wrsa,SimCLR,15,5,3,0.4179772671063741,0.4299245834350585,0.06176030582289599,0.015946442393916873
language_alignment,Language Alignment,wrsa,CLIP,15,5,3,0.39630034327507013,0.3974367976188659,0.05298629039085368,0.013681001350739092
language_alignment,Language Alignment,wrsa,SLIP,15,5,3,0.41735560695330304,0.4255548119544983,0.053056555217910244,0.013699143651073373
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet,60,5,12,0.16268878598387043,0.15991262272000312,0.04595390739517941,0.0059326239344895905
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet21k,60,5,12,0.16268095939109717,0.15841418281197545,0.03782195067923527,0.004882792836725216
