model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
squeezenet1_0_classification,crsa,0.30559698939323426,0.2733131170272827,0.3378808617591858,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.3139757513999939,0.2763907551765442,0.3509583830833435,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.2507167875766754,0.18918393552303314,0.3016633212566376,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.1742481619119644,0.14706996083259583,0.2043186604976654,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.2829922914505005,0.2768629968166351,0.2896245181560516,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.26663837730884554,0.25030372738838197,0.2860982596874237,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.29164339900016784,0.27450589537620546,0.30878090262413027,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.23612347543239592,0.19959195852279663,0.26904617846012113,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.23375862836837769,0.2071167767047882,0.26040048003196714,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.24690865874290466,0.20540695786476135,0.288410359621048,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.25337369514234137,0.23445591752276276,0.27075542495783533,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
