model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,2,2,0,0.3606458455324173,0.3606458455324173,0.007124409079551696,0.010075435944196028,0.3198481649160385,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,2,2,0,0.4655349120123117,0.4655349120123117,0.012626695186755825,0.01785684358106119,0.46752442665678806,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,2,2,0,0.5734715759754181,0.5734715759754181,0.024269491434097287,0.03432224393799804,0.4118434637784958,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,2,2,0,0.22673188894987106,0.22673188894987106,0.020361356437206265,0.028795306421809826,0.22027137875556946,8.5,0.7083333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,2,2,0,0.44161962221912615,0.44161962221912615,0.011666527228493982,0.016498961032331186,0.44259109918765926,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,2,2,0,0.5166374444961548,0.5166374444961548,0.009945809841156004,0.014065499166146621,0.3683822751045227,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,2,2,0,0.4326106160879135,0.4326106160879135,0.008580759167671202,0.012135025990377886,0.3618890345096588,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,2,2,0,0.4642796038900502,0.4642796038900502,0.020525598554401694,0.029027579851460494,0.46221671160347766,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,2,2,0,0.552770584821701,0.552770584821701,0.033777385950088494,0.047768437312125586,0.4060513526201248,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,2,2,0,0.15308777987957,0.15308777987957,0.021062135696411133,0.02978635795440712,0.17381177097558975,4.5,0.375,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,2,2,0,0.40088445431544717,0.40088445431544717,0.01710619173703595,0.024191808355070798,0.4009908413678154,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,2,2,0,0.4575197100639343,0.4575197100639343,0.017843812704086304,0.02523496193056418,0.34569409489631653,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,2,2,0,0.22967669367790222,0.22967669367790222,0.0173768550157547,0.024574584034671238,0.19941867887973785,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,2,2,0,0.40285164946278706,0.40285164946278706,0.016315586897440695,0.023073724268437384,0.40448826256667963,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,2,2,0,0.4166937619447708,0.4166937619447708,0.017823413014411926,0.025206112412758476,0.34726452827453613,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,2,2,0,0.30551014840602875,0.30551014840602875,0.01863943040370941,0.026360135271835266,0.2681773900985718,10.5,0.875,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,2,2,0,0.46409646769170515,0.46409646769170515,0.016600643833959094,0.023476855654110246,0.4575550505376973,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,2,2,0,0.5340682566165924,0.5340682566165924,0.003626793622970581,0.005129060729533249,0.4073977619409561,10.5,0.875,,,,,,
ResNet50/PIRL_selfsupervised,crsa,2,2,0,0.3415949046611786,0.3415949046611786,0.011230796575546265,0.01588274483339084,0.31924794614315033,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,2,2,0,0.4590217717070255,0.4590217717070255,0.012239729446908069,0.017309591383594756,0.45072703283692667,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,wrsa,2,2,0,0.5716560482978821,0.5716560482978821,0.03336763381958008,0.04718896029194931,0.3949149549007416,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,crsa,2,2,0,0.22396402060985565,0.22396402060985565,0.030653014779090878,0.043349909228213246,0.1851232722401619,6.5,0.5416666666666666,,,,,,
ResNet50/RotNet_selfsupervised,srpr,2,2,0,0.4075908652347986,0.4075908652347986,0.01456089483414369,0.020592214954734345,0.40635864555467094,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,wrsa,2,2,0,0.43969982862472534,0.43969982862472534,0.018410503864288327,0.02603638425499883,0.35366781055927277,6.0,0.5,,,,,,
ResNet50/SimCLR_selfsupervised,crsa,2,2,0,0.3784646838903427,0.3784646838903427,0.005243942141532897,0.007416054096855636,0.31339406967163086,5.0,0.4166666666666667,,,,,,
ResNet50/SimCLR_selfsupervised,srpr,2,2,0,0.4663095442147027,0.4663095442147027,0.016684952457275106,0.02359608605262878,0.46331119369077667,9.0,0.75,,,,,,
ResNet50/SimCLR_selfsupervised,wrsa,2,2,0,0.541176974773407,0.541176974773407,0.03663414716720581,0.05180850776983436,0.4086200147867203,7.0,0.5833333333333334,,,,,,
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,crsa,2,2,0,0.3172704577445984,0.3172704577445984,0.03242063522338867,0.04584970203366714,0.27143312990665436,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,srpr,2,2,0,0.46755904780034574,0.46755904780034574,0.012405047878406433,0.01754338695152995,0.46185220885597345,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,wrsa,2,2,0,0.5381572544574738,0.5381572544574738,0.020823627710342404,0.02944905672577443,0.40262575447559357,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ViT/B/CLIP_slip,crsa,2,2,0,0.055433918721973896,0.055433918721973896,0.07654790114611387,0.10825507997202923,0.07454875763505697,11.0,0.9166666666666666,,,,,,
ViT/B/CLIP_slip,srpr,2,2,0,0.4555376434021123,0.4555376434021123,0.017845921144402532,0.025237943715454847,0.44607810734079667,7.0,0.5833333333333334,,,,,,
ViT/B/CLIP_slip,wrsa,2,2,0,0.5000550597906113,0.5000550597906113,0.01082785427570343,0.015312898368099298,0.3694859892129898,7.5,0.625,,,,,,
ViT/B/SLIP_slip,crsa,2,2,0,0.06963491439819336,0.06963491439819336,0.006928786635398864,0.00979878403057052,0.1031460091471672,6.5,0.5416666666666667,,,,,,
ViT/B/SLIP_slip,srpr,2,2,0,0.45241927753939637,0.45241927753939637,0.01754654709063816,0.02481456486839864,0.44374213940848173,6.0,0.5,,,,,,
ViT/B/SLIP_slip,wrsa,2,2,0,0.5787794589996338,0.5787794589996338,0.005708813667297362,0.008073481713352816,0.38662825524806976,6.0,0.5,,,,,,
ViT/B/SimCLR_slip,crsa,2,2,0,0.0753665640950203,0.0753665640950203,0.002207063138484955,0.0031212586234591515,0.1262068822979927,8.5,0.7083333333333333,,,,,,
ViT/B/SimCLR_slip,srpr,2,2,0,0.44635795016438307,0.44635795016438307,0.021511850234400526,0.03042235035322805,0.4362455188168746,10.5,0.875,,,,,,
ViT/B/SimCLR_slip,wrsa,2,2,0,0.5012421160936356,0.5012421160936356,0.02058301866054535,0.02910878414432173,0.36897513270378113,6.0,0.5,,,,,,
ViT/L/CLIP_slip,crsa,2,2,0,0.08583970740437508,0.08583970740437508,0.021664429455995556,0.030638129957744092,0.11888721212744713,9.0,0.8181818181818181,,,,,,
ViT/L/CLIP_slip,srpr,2,2,0,0.43863619117478625,0.43863619117478625,0.020225973120372272,0.02860384549902414,0.42412972852264963,2.0,0.18181818181818182,,,,,,
ViT/L/CLIP_slip,wrsa,2,2,0,0.5268897116184235,0.5268897116184235,0.017764955759048462,0.025123441369404358,0.35957907140254974,5.0,0.45454545454545453,,,,,,
ViT/L/SLIP_slip,crsa,2,2,0,0.26336216926574707,0.26336216926574707,0.006783515214920043,0.009593339217504167,0.2245848998427391,11.0,1.0,,,,,,
ViT/L/SLIP_slip,srpr,2,2,0,0.44369402127727386,0.44369402127727386,0.015712604012225073,0.022220977694286607,0.4358250052742032,5.0,0.45454545454545453,,,,,,
ViT/L/SLIP_slip,wrsa,2,2,0,0.5584091544151306,0.5584091544151306,0.01585257053375244,0.022418920247308797,0.38326388597488403,11.0,1.0,,,,,,
ViT/L/SimCLR_slip,crsa,2,2,0,0.1792740896344185,0.1792740896344185,0.03298560529947281,0.046648690377600284,0.18721869587898254,9.0,0.8181818181818182,,,,,,
ViT/L/SimCLR_slip,srpr,2,2,0,0.4468741958093446,0.4468741958093446,0.017742395814308948,0.025091536789587327,0.43352507704587895,9.0,0.8181818181818181,,,,,,
ViT/L/SimCLR_slip,wrsa,2,2,0,0.545606255531311,0.545606255531311,0.019497811794281002,0.02757406987607029,0.36211542785167694,10.0,0.9090909090909091,,,,,,
ViT/S/CLIP_slip,crsa,2,2,0,0.11975040659308434,0.11975040659308434,0.045033279806375504,0.06368667506031866,0.11619158089160919,5.5,0.45833333333333337,,,,,,
ViT/S/CLIP_slip,srpr,2,2,0,0.446010724728252,0.446010724728252,0.01756528910909019,0.024841070085079752,0.4392777123866416,8.0,0.6666666666666666,,,,,,
ViT/S/CLIP_slip,wrsa,2,2,0,0.5273438096046448,0.5273438096046448,0.019529819488525387,0.02761933559137099,0.376230925321579,8.0,0.6666666666666666,,,,,,
ViT/S/SLIP_slip,crsa,2,2,0,0.15914589911699295,0.15914589911699295,0.02160198241472244,0.03054981650504558,0.1679188385605812,9.5,0.7916666666666666,,,,,,
ViT/S/SLIP_slip,srpr,2,2,0,0.4465725049812721,0.4465725049812721,0.014871939833567936,0.021032099011428447,0.4417493670140335,9.0,0.75,,,,,,
ViT/S/SLIP_slip,wrsa,2,2,0,0.5448893457651138,0.5448893457651138,0.04553262889385223,0.06439286131218688,0.3785068094730377,6.0,0.5,,,,,,
ViT/S/SimCLR_slip,crsa,2,2,0,0.15857088565826416,0.15857088565826416,0.006637483835220337,0.009386819659800786,0.17398983240127563,8.5,0.7083333333333333,,,,,,
ViT/S/SimCLR_slip,srpr,2,2,0,0.44901858931391436,0.44901858931391436,0.022919080822903167,0.032412474936874776,0.4429281068052171,10.5,0.875,,,,,,
