model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,5,5,0,0.30561333894729614,0.3066912293434143,0.019615787062935312,0.0438622333048843,0.28861100077629087,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,5,5,0,0.4593155481672041,0.4661315857402554,0.008933889955813214,0.019976785244700947,0.4651603891375098,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,5,5,0,0.5260625004768371,0.534845769405365,0.036327746959871024,0.08123131167168295,0.38168267607688905,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,5,5,0,0.19766377806663513,0.19606530666351318,0.01226391924120294,0.02742295709389742,0.21490995287895204,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,5,5,0,0.4391853438217327,0.45109428395948337,0.009981016450524427,0.022318231267916277,0.44525476628484484,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,5,5,0,0.45245181322097777,0.45117607712745667,0.03980349037395253,0.08900331021791641,0.3456766426563263,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,5,5,0,0.3651149868965149,0.3630303144454956,0.006805329599632487,0.01521717959406967,0.34920128583908083,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,5,5,0,0.45984867361240545,0.4741957725590543,0.010542013213714964,0.02357265816556767,0.4649544799172265,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,5,5,0,0.49073836803436277,0.5287076830863953,0.04526569423067672,0.10121716934851321,0.3799329936504364,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,5,5,0,0.15343495458364487,0.14004160463809967,0.02164751859121519,0.04840532311414764,0.155189710855484,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,5,5,0,0.3948877813332469,0.40062641853651315,0.011485281477052274,0.025681870123408074,0.40509741782789954,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,5,5,0,0.4215513586997986,0.462277889251709,0.0419508685530947,0.093804993799878,0.32068350315093996,3.0,0.25,,,,,,
