model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
squeezenet1_0_classification,crsa,0.40286117792129517,0.3947599530220032,0.41096240282058716,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.3130713999271393,0.28291675448417664,0.34322604537010193,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.39574451744556427,0.3807804584503174,0.41070857644081116,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.2723788917064667,0.22938889265060425,0.3153688907623291,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.2811757028102875,0.26525595784187317,0.2970954477787018,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.13927240669727325,0.13156180083751678,0.14698301255702972,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.3210124671459198,0.28508245944976807,0.35694247484207153,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.20438270270824432,0.20336177945137024,0.2054036259651184,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.23979376256465912,0.2303653508424759,0.24922217428684235,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.30254656076431274,0.29792848229408264,0.30716463923454285,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.31001120805740356,0.30932220816612244,0.3107002079486847,2,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
gmixer_24_224_classification,crsa,0.08012433489784598,0.01173012237995863,0.14851854741573334,2,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.2988460958003998,0.24227595329284668,0.3554162383079529,2,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.2240094095468521,0.1658802032470703,0.2821386158466339,2,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.2664297839880667,0.241272197540666,0.2893009921705181,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
