model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
regnety_064_classification,crsa,0.13562382757663727,0.11874978244304657,0.15249787271022797,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.36517100036144257,0.3468198776245117,0.3835221230983734,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.3103784769773483,0.2831033766269684,0.33765357732772827,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.23196839541196823,0.22234411537647247,0.241592675447464,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.2399042695760727,0.22565850615501404,0.25415003299713135,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.17337483912706375,0.1118316650390625,0.234918013215065,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.24324526637792587,0.23641006648540497,0.2500804662704468,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.27876122295856476,0.2700723707675934,0.28745007514953613,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.13895480334758759,0.12961560487747192,0.14829400181770325,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,crsa,0.14127381891012192,0.13570146262645721,0.14684617519378662,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.22204034800189687,0.19247749168990236,0.25056809202175245,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
