model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,5,5,0,0.252389532327652,0.25339290499687195,0.02226570294229899,0.04978762534579763,0.2569346636533737,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,5,5,0,0.347795263271352,0.3451150449746909,0.012532178216818067,0.028022802398947295,0.42177551674801544,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,5,5,0,0.45479109287261965,0.48553794622421265,0.03690077329125204,0.08251263750154823,0.3525576651096344,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,5,5,0,0.18566664755344392,0.16526104509830475,0.023433981488329498,0.052399975591376456,0.19155315458774566,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,5,5,0,0.32226600841903136,0.3211809796586544,0.01307652104550089,0.029239989966946607,0.4066681821274004,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,5,5,0,0.3729297637939453,0.36862340569496155,0.042456769099668445,0.0949362218118712,0.3290701866149902,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,5,5,0,0.27439567148685456,0.29629841446876526,0.03308906336428175,0.07398939499433188,0.309975790977478,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,5,5,0,0.3437258040249702,0.3396870078579379,0.014259494407061962,0.03188519881896859,0.4199235653947625,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,5,5,0,0.41443318128585815,0.3911934196949005,0.04441813158471529,0.09932196165695385,0.35227317214012144,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,5,5,0,0.15584960728883743,0.16087979078292847,0.02927713903887725,0.0654656730776424,0.1775937408208847,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,5,5,0,0.2817806134712375,0.26341071031872754,0.015693737054802023,0.035092262875544664,0.3691628754275681,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,5,5,0,0.35768996477127074,0.3863281309604645,0.03553558310951463,0.07945997945296807,0.30511726140975953,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,5,5,0,0.19103665947914122,0.15923689305782318,0.029283508039595885,0.06547991459619801,0.19407610297203065,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,5,5,0,0.2879862941925969,0.27972121031584984,0.016099913890096285,0.03600050189014836,0.37103802869163804,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,5,5,0,0.34397136569023135,0.37812745571136475,0.04802149813800353,0.10737933421795548,0.3006816178560257,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,5,5,0,0.2251698702573776,0.22238467633724213,0.027691147881147102,0.06191928903724418,0.2280433088541031,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,5,5,0,0.340281204103634,0.3335596435348325,0.012114118737521478,0.027087992984601964,0.4152723430216609,5.0,0.4166666666666667,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,5,5,0,0.37941080033779145,0.42424625158309937,0.04262197637234122,0.09530563650394487,0.34886508584022524,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,crsa,5,5,0,0.26168358623981475,0.2678242623806,0.0247894725987498,0.055430945857172925,0.26734877824783326,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,5,5,0,0.32974857430721954,0.3295799893771889,0.014854365692041757,0.03321537145004608,0.4102197137895671,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,wrsa,5,5,0,0.43200621008872986,0.4178559482097626,0.03343490198435979,0.0747627136580711,0.3464085519313812,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,crsa,5,5,0,0.1372284397482872,0.10952333360910416,0.028689276446701634,0.06415117236010848,0.19743639826774598,4.0,0.3333333333333333,,,,,,
ResNet50/RotNet_selfsupervised,srpr,5,5,0,0.29235288719795066,0.28382894867425196,0.014140896712520215,0.031620006311998516,0.37851177592972735,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,wrsa,5,5,0,0.3220447152853012,0.3194716274738312,0.046135152669831085,0.10316133752207322,0.3210458755493164,12.0,1.0,,,,,,
ResNet50/SimCLR_selfsupervised,crsa,5,5,0,0.2639992743730545,0.2369292825460434,0.030927984520668625,0.06915707579527629,0.23722887337207793,5.0,0.4166666666666667,,,,,,
ResNet50/SimCLR_selfsupervised,srpr,5,5,0,0.34590077537951536,0.34199055869333445,0.013520755656724026,0.030233328755599736,0.4203230376526685,9.0,0.75,,,,,,
ResNet50/SimCLR_selfsupervised,wrsa,5,5,0,0.4263067483901978,0.41598591208457947,0.04232778501625727,0.09464780463334832,0.35423319339752196,9.0,0.75,,,,,,
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,crsa,5,5,0,0.22002111673355101,0.200095534324646,0.026802202433686008,0.059931546588432215,0.195386865735054,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,srpr,5,5,0,0.3433372613669513,0.34178842610632876,0.01226618399720496,0.027428021242270374,0.41764238158020195,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,wrsa,5,5,0,0.33708458840847016,0.3142005503177643,0.058038699003715055,0.1297784762979562,0.35057771801948545,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ViT/B/CLIP_slip,crsa,5,5,0,-0.030815571499988436,-0.03582330793142319,0.04491887045062257,0.10044164780009868,0.05751522034406662,11.0,0.9166666666666666,,,,,,
ViT/B/CLIP_slip,srpr,5,5,0,0.3231058381555013,0.3142283900655024,0.01590951014812818,0.035574746179937375,0.4041653937525121,7.0,0.5833333333333334,,,,,,
ViT/B/CLIP_slip,wrsa,5,5,0,0.3992249667644501,0.41054099798202515,0.04448695622311147,0.09947585822693455,0.32948353290557864,5.0,0.4166666666666667,,,,,,
ViT/B/SLIP_slip,crsa,5,5,0,0.05805566068738699,0.04878393933176994,0.031173893102963285,0.06970694410153776,0.09410253316164016,6.0,0.5,,,,,,
ViT/B/SLIP_slip,srpr,5,5,0,0.32510107058654997,0.3213701476364328,0.013593559476068225,0.030396123044674997,0.408686737236863,6.0,0.5,,,,,,
ViT/B/SLIP_slip,wrsa,5,5,0,0.4203117430210114,0.4369446337223053,0.03531931673213665,0.07897639313190329,0.33756616711616516,6.0,0.5,,,,,,
ViT/B/SimCLR_slip,crsa,5,5,0,0.1153490848839283,0.1055709570646286,0.02396962531427082,0.05359771159790932,0.11440730094909668,11.0,0.9166666666666666,,,,,,
ViT/B/SimCLR_slip,srpr,5,5,0,0.31714422719189084,0.3074840212346833,0.01677378584234846,0.03750732538351472,0.4042895026826267,11.0,0.9166666666666666,,,,,,
ViT/B/SimCLR_slip,wrsa,5,5,0,0.3939603388309479,0.4150320589542389,0.04112367700675167,0.09195533727184182,0.3266866087913513,6.0,0.5,,,,,,
ViT/L/CLIP_slip,crsa,5,5,0,0.05609486810863018,0.04085714742541313,0.02766235530047191,0.06185490686960682,0.09460056424140931,11.0,1.0,,,,,,
ViT/L/CLIP_slip,srpr,5,5,0,0.3058642999330008,0.29807204690713496,0.016981901906298447,0.037972687049716604,0.3964686862421245,2.0,0.18181818181818182,,,,,,
ViT/L/CLIP_slip,wrsa,5,5,0,0.37074021697044374,0.36280912160873413,0.033379622436918076,0.07463910483222601,0.3289313971996307,4.0,0.36363636363636365,,,,,,
ViT/L/SLIP_slip,crsa,5,5,0,0.19222958981990815,0.18075372278690338,0.027314388394558613,0.06107682921406441,0.1994999974966049,11.0,1.0,,,,,,
ViT/L/SLIP_slip,srpr,5,5,0,0.33288433067042894,0.32336590609870264,0.009624569911894726,0.021521192577195772,0.41492806705829643,11.0,1.0,,,,,,
ViT/L/SLIP_slip,wrsa,5,5,0,0.4411600649356842,0.4102672040462494,0.030970290102853,0.06925167395286827,0.3420232117176056,11.0,1.0,,,,,,
ViT/L/SimCLR_slip,crsa,5,5,0,0.1325562372803688,0.11697245389223099,0.02871740096825427,0.06421406070213483,0.15096113681793213,9.0,0.8181818181818182,,,,,,
