model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
alexnet_classification,crsa,0.22816174626350402,0.20228317379951477,0.25470470190048217,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.2852715224027634,0.24489487409591676,0.32564817070961,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.15046167224645615,0.1284386083483696,0.17715856432914734,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.27041729986667634,0.2358974575996399,0.3081022024154663,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.19142837524414064,0.15639674067497253,0.23445119261741637,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.2366231918334961,0.2131017714738846,0.2687900424003601,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.2192244052886963,0.18172005712985992,0.2559720158576965,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.15562569797039033,0.13446064591407775,0.1767907500267029,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.2183645099401474,0.18177636861801147,0.25495265126228334,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.1671885907649994,0.10633829236030579,0.228038889169693,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.19073252379894257,0.15803491473197936,0.22698737680912018,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.23348381817340852,0.1831788271665573,0.29716007113456727,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.19028736650943756,0.13976663053035737,0.24080810248851775,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.20946917831897735,0.17290574312210083,0.2499251186847687,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
resnet152_classification,crsa,0.14522738754749298,0.1264713078737259,0.1662318468093872,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
eca_nfnet_l0_classification,crsa,0.22808436453342437,0.19818430840969087,0.26768134236335756,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,eca_nfnet_l0,eca_nfnet_l0_classification,ECA-NFNeT-L0,classification,imagenet,eca_nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.21744184494018554,0.18024033308029175,0.26006154119968417,5,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,crsa,0.19762490689754486,0.1460779309272766,0.2491718828678131,5,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.20632168650627136,0.19190759658813478,0.22073577642440795,5,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.17269783914089204,0.11843343377113343,0.2293345957994461,5,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.20227431058883666,0.15423151552677156,0.25614462196826937,5,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.2043636427345601,0.18858875607733022,0.21925760998870386,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
