region,comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,inpainting,5,5,1,0.38626383543014525,0.38908976316452026,0.06358200758317656,0.028434738220377977
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,jigsaw,5,5,1,0.43119296431541443,0.46791160106658936,0.07470965084894035,0.033411171574701096
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints2d,5,5,1,0.41225592494010926,0.4480649530887604,0.0730553848164219,0.03267136131438507
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints3d,5,5,1,0.5029573082923889,0.511080801486969,0.0637362265331811,0.02850370703150374
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,nonfixated_pose,5,5,1,0.3795321822166443,0.3956115245819092,0.047371393581471785,0.021185131247413627
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,normal,5,5,1,0.4680740714073181,0.4345841705799103,0.09669073156158947,0.04324140971317969
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,point_matching,5,5,1,0.4382074296474457,0.4559439420700073,0.05315057228428685,0.023769658534136335
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,random_weights,5,5,1,0.3639790236949921,0.35732442140579224,0.062042673119192655,0.027746326920062736
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,reshading,5,5,1,0.4830796241760254,0.4911743998527527,0.05003595009701957,0.02237675714714459
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,room_layout,5,5,1,0.47750393152236936,0.4787190556526184,0.06529618748362535,0.029201342776991445
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,segment_semantic,5,5,1,0.4759727597236633,0.5008725523948669,0.05517202013280429,0.024673677494587473
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup25d,5,5,1,0.49760098457336427,0.5242551565170288,0.05616170483051329,0.025116277946661204
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup2d,5,5,1,0.5216288685798645,0.5085014700889587,0.06445267118581083,0.028824110820582997
otc-streams,taskonomy_tasks,Taskonomy Encoders,wrsa,vanishing_point,5,5,1,0.1468576814979315,0.06262538582086563,0.1504615218262419,0.06728843816030904
otc-streams,contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Non-Contrastive,20,5,4,0.3071172133088112,0.29260264337062836,0.04620335450857536,0.010331384146969588
otc-streams,contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Contrastive,30,5,6,0.40586018363634746,0.40429072082042694,0.05707143842781462,0.010419771405393746
otc-streams,contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Non-Contrastive,20,5,4,0.5084397792816162,0.5066847503185272,0.03847817110835316,0.008603980624814609
otc-streams,contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Contrastive,30,5,6,0.5217968175808588,0.5167753994464874,0.05847198485501747,0.010675475029064503
otc-streams,language_alignment,Language Alignment,crsa,SimCLR,15,5,3,0.18359043300151826,0.14872026443481445,0.09762785655209055,0.02520740417014489
otc-streams,language_alignment,Language Alignment,crsa,CLIP,15,5,3,0.013340903927261632,0.047204889357089996,0.1525391969921952,0.0393854513063083
otc-streams,language_alignment,Language Alignment,crsa,SLIP,15,5,3,0.20957779635985693,0.16253550350666046,0.13136328624695232,0.033917854662501606
otc-streams,language_alignment,Language Alignment,wrsa,SimCLR,15,5,3,0.581550665696462,0.5821895003318787,0.03430751502691844,0.008858162289934388
otc-streams,language_alignment,Language Alignment,wrsa,CLIP,15,5,3,0.5918486754099528,0.601976752281189,0.027313202211101773,0.0070522384863461835
otc-streams,language_alignment,Language Alignment,wrsa,SLIP,15,5,3,0.5843120574951172,0.5782030820846558,0.031086750462350387,0.008026564455225918
otc-streams,imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet,60,5,12,0.23429249829302232,0.2679971605539322,0.11402643936047979,0.014720750022348938
otc-streams,imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet21k,60,5,12,0.24700400025273364,0.25530578196048737,0.11753586769235974,0.015173815271818254
otc-streams,imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet,60,5,12,0.5576253980398178,0.5611996054649353,0.0360596474124903,0.004655280463289543
otc-streams,imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet21k,60,5,12,0.5586693346500397,0.5580333173274994,0.03569408397545881,0.0046080864265027
otc-streams,objects_faces_places,"Objects, Faces, Places",crsa,imagenet,5,5,1,0.32235224545001984,0.33029165863990784,0.08070255363216843,0.03609127917587023
otc-streams,objects_faces_places,"Objects, Faces, Places",crsa,openimages,5,5,1,0.3218536078929901,0.3260904848575592,0.05942882220336962,0.02657737725389666
otc-streams,objects_faces_places,"Objects, Faces, Places",crsa,places256,5,5,1,0.2735212504863739,0.26479339599609375,0.05640687943061942,0.025225923361099932
otc-streams,objects_faces_places,"Objects, Faces, Places",crsa,vggface2,5,5,1,0.4369011878967285,0.4206043779850006,0.08175629495444475,0.0365625266213323
otc-streams,objects_faces_places,"Objects, Faces, Places",wrsa,imagenet,5,5,1,0.5643207192420959,0.5704705119132996,0.04198718142276889,0.018777238368985514
otc-streams,objects_faces_places,"Objects, Faces, Places",wrsa,openimages,5,5,1,0.5326379060745239,0.5324304699897766,0.04007814221498871,0.01792349008092375
otc-streams,objects_faces_places,"Objects, Faces, Places",wrsa,places256,5,5,1,0.5098174512386322,0.5135747194290161,0.059659771396568605,0.02668066087296499
otc-streams,objects_faces_places,"Objects, Faces, Places",wrsa,vggface2,5,5,1,0.5068134427070617,0.5209691524505615,0.06983039922097767,0.031229103910810883
pSTS-words,architecture,CNNs versus Transformers,crsa,Convolutional,66,2,33,0.03933147336956057,0.03282281570136547,0.028891213842830513,0.0035562625881167447
pSTS-words,architecture,CNNs versus Transformers,crsa,Transformer,42,2,21,0.03672686557789954,0.030171985737979412,0.029361183966548954,0.004530529044891765
pSTS-words,architecture,CNNs versus Transformers,wrsa,Convolutional,66,2,33,0.07446901552435575,0.07400321587920189,0.032309200609272136,0.003976987675345672
pSTS-words,architecture,CNNs versus Transformers,wrsa,Transformer,42,2,21,0.08101626871419805,0.08176089823246002,0.02792158068326335,0.00430839343566437
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,denoising,2,2,1,0.02585375402122736,0.02585375402122736,0.013489977364285284,0.009538854472339153
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,autoencoding,2,2,1,0.011480020824819803,0.011480020824819803,0.03167943831446809,0.022400745656341314
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,class_object,2,2,1,0.01244426378980279,0.01244426378980279,0.02798677379232249,0.01978963753208518
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,class_scene,2,2,1,0.0036061853170394897,0.0036061853170394897,0.021704412627037706,0.015347337350249289
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,curvature,2,2,1,-0.0017025982961058617,-0.0017025982961058617,0.037767989831053554,0.026706001721322536
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,depth_euclidean,2,2,1,0.008511767140589654,0.008511767140589654,0.007077549872042994,0.005004583508707582
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,depth_zbuffer,2,2,1,0.013111826498061419,0.013111826498061419,0.010319505051200075,0.007296992000192403
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,edge_occlusion,2,2,1,0.0014051275793462992,0.0014051275793462992,0.0074625002531868954,0.005276784533634781
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,edge_texture,2,2,1,0.056103575974702835,0.056103575974702835,0.031228712672502996,0.02208203449845314
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,egomotion,2,2,1,-0.004360724240541458,-0.004360724240541458,0.02734205410919585,0.019333751872181892
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,fixated_pose,2,2,1,0.00875014765188098,0.00875014765188098,0.0007546715912684488,0.0005336333997547625
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,inpainting,2,2,1,0.0461720279417932,0.0461720279417932,0.04721254474641369,0.03338431054726242
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,jigsaw,2,2,1,0.04175637662410736,0.04175637662410736,0.017229668549745926,0.012183215469121931
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,keypoints2d,2,2,1,0.041652136482298374,0.041652136482298374,0.032111629879800506,0.022706351242959496
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,keypoints3d,2,2,1,0.025624520145356655,0.025624520145356655,0.007221589854915387,0.0051064351573586455
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,nonfixated_pose,2,2,1,0.005418462329544127,0.005418462329544127,0.004091337324474589,0.002893012366257608
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,normal,2,2,1,0.015455530025064945,0.015455530025064945,0.0023395834146408712,0.0016543352976441381
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,point_matching,2,2,1,0.013799775508232415,0.013799775508232415,0.02049472942151009,0.014491962152533231
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,random_weights,2,2,1,0.08190405927598476,0.08190405927598476,0.04593056339671332,0.032477812841534615
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,reshading,2,2,1,0.02022583596408367,0.02022583596408367,0.007529692537153135,0.0053242966532707214
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,room_layout,2,2,1,-0.009634195128455758,-0.009634195128455758,0.024049552510964682,0.017005601665005088
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,segment_semantic,2,2,1,0.002155840862542391,0.002155840862542391,0.01980508004541795,0.014004306402057408
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup25d,2,2,1,0.008018179796636105,0.008018179796636105,0.0026299607129017556,0.001859663054347038
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup2d,2,2,1,0.027711729053407907,0.027711729053407907,0.023709569359823237,0.0167651972733438
pSTS-words,taskonomy_tasks,Taskonomy Encoders,crsa,vanishing_point,2,2,1,-0.01481996476650238,-0.01481996476650238,0.0023261188136306566,0.001644814386963844
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,denoising,2,2,1,0.02739039110019803,0.02739039110019803,0.022193159994715685,0.015692933928221464
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,autoencoding,2,2,1,0.01938803121447563,0.01938803121447563,0.03866849544507027,0.02734275534749031
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,class_object,2,2,1,0.002844239308615215,0.002844239308615215,0.0036543468424149166,0.0025840134330792353
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,class_scene,2,2,1,0.02483251946978271,0.02483251946978271,0.04325827835755577,0.030588221969082948
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,curvature,2,2,1,0.012136087054386735,0.012136087054386735,0.0070962882621092615,0.005017833551391959
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,depth_euclidean,2,2,1,0.006933923461474478,0.006933923461474478,0.00561372100535856,0.003969500190578401
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,depth_zbuffer,2,2,1,0.010433079907670617,0.010433079907670617,0.013296131824910285,0.009401784976944327
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,edge_occlusion,2,2,1,0.032609980495180935,0.032609980495180935,0.04783185259638435,0.03382222732761874
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,edge_texture,2,2,1,-0.007451392826624215,-0.007451392826624215,0.006088079175537117,0.004304922069422901
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,egomotion,2,2,1,0.017371097346767783,0.017371097346767783,0.01604756831629904,0.011347344378009439
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,fixated_pose,2,2,1,0.025197176728397608,0.025197176728397608,0.030400534343253516,0.021496423985809084
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,inpainting,2,2,1,0.011853029252961278,0.011853029252961278,0.02553472184170255,0.01805577496998012
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,jigsaw,2,2,1,0.0009716128988657147,0.0009716128988657147,0.0025545574902148295,0.0018063449242617933
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints2d,2,2,1,0.010495394246390788,0.010495394246390788,0.014824269193725865,0.010482341273018392
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints3d,2,2,1,0.0038874978199601173,0.0038874978199601173,0.024898447004074026,0.01760586071759462
pSTS-words,taskonomy_tasks,Taskonomy Encoders,wrsa,nonfixated_pose,2,2,1,0.023058223072439432,0.023058223072439432,0.012701244533974953,0.00898113613948226
