subject,model,eval_type,region,model_layer,model_layer_index,test_score,train_score,max_model_layer_index,selected_layer_fraction,score
sub-01,ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,otc-category,Conv2d-49,9,0.5758642554283142,0.38725170493125916,12,0.75,0.5758642554283142
sub-01,ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,otc-streams,BatchNorm2d-51,5,0.601723313331604,0.32379886507987976,12,0.4166666666666667,0.601723313331604
sub-01,ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,v-objects,Conv2d-49,9,0.6002282500267029,0.4413546621799469,12,0.75,0.6002282500267029
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,EBA,AdaptiveAvgPool2d-1,0,0.22346541285514832,0.1998610645532608,12,0.0,0.22346541285514832
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,FBA,AdaptiveAvgPool2d-1,0,0.14986905455589294,0.1253451108932495,12,0.0,0.14986905455589294
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,FFA-1,Conv2d-44,8,0.2785418629646301,0.22849909961223602,12,0.6666666666666666,0.2785418629646301
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,FFA-2,AdaptiveAvgPool2d-1,0,0.1750420331954956,0.1417694240808487,12,0.0,0.1750420331954956
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,OFA,ReLU-49,12,0.14922188222408295,0.14202284812927246,12,1.0,0.14922188222408295
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,OPA,Conv2d-44,8,0.25024890899658203,0.21546387672424316,12,0.6666666666666666,0.25024890899658203
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,PPA,Conv2d-44,8,0.3068965673446655,0.30617910623550415,12,0.6666666666666666,0.3068965673446655
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,VWFA-1,Conv2d-44,8,0.3510412275791168,0.29514428973197937,12,0.6666666666666666,0.3510412275791168
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,VWFA-2,AdaptiveAvgPool2d-1,0,0.14915606379508972,0.12239804118871689,12,0.0,0.14915606379508972
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,l-objects,ReLU-49,12,0.19376909732818604,0.18909920752048492,12,1.0,0.19376909732818604
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,laion-lateral,Conv2d-44,8,0.2965886890888214,0.2121017873287201,12,0.6666666666666666,0.2965886890888214
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,laion-ventral,Conv2d-44,8,0.4188481271266937,0.3931131064891815,12,0.6666666666666666,0.4188481271266937
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,mfs-words,Conv2d-44,8,0.21222974359989166,0.18519483506679535,12,0.6666666666666666,0.21222974359989166
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,otc,Conv2d-44,8,0.3736250698566437,0.31973978877067566,12,0.6666666666666666,0.3736250698566437
sub-01,ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,otc-category,AdaptiveAvgPool2d-1,0,0.2618224024772644,0.2523530423641205,12,0.0,0.2618224024772644
