model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
swin_tiny_patch4_window7_224_classification,crsa,0.18190477937459945,0.15439608693122864,0.20941347181797026,2,Fig2 architecture,Transformer,#0072b2,55.0,34.62,55.38,0.1822556074974792,0.16178161479355324,0.20273025647071855,swin_tiny_patch4_window7_224,swin_tiny_patch4_window7_224_classification,Swin-T-P4-W7,classification,imagenet,swin_tiny_patch4_window7_224,Transformer,Semantic,Transformer,,,,,,,
xcit_nano_12_p8_224_classification,wrsa,0.4864556312561035,0.42964144945144656,0.5432698130607605,2,Fig2 architecture,Transformer,#0072b2,35.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,xcit_nano_12_p8_224,xcit_nano_12_p8_224_classification,XCIT-N-12-P8,classification,imagenet,xcit_nano_12_p8_224,Transformer,Semantic,Transformer,,,,,,,
vit_tiny_patch16_224_classification,wrsa,0.49247434735298157,0.47225273847579957,0.5126959562301636,2,Fig2 architecture,Transformer,#0072b2,36.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,vit_tiny_patch16_224,vit_tiny_patch16_224_classification,ViT-T-P16,classification,imagenet,vit_tiny_patch16_224,Transformer,Semantic,Transformer,,,,,,,
tnt_s_patch16_224_classification,wrsa,0.5053698629140855,0.4508299767971039,0.5599097490310669,2,Fig2 architecture,Transformer,#0072b2,37.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,tnt_s_patch16_224,tnt_s_patch16_224_classification,TnT-P16-224,classification,imagenet,tnt_s_patch16_224,Transformer,Semantic,Transformer,,,,,,,
xcit_nano_12_p16_224_classification,wrsa,0.5064747184514999,0.5015949428081512,0.5113544940948487,2,Fig2 architecture,Transformer,#0072b2,38.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,xcit_nano_12_p16_224,xcit_nano_12_p16_224_classification,XCIT-N-12-P16,classification,imagenet,xcit_nano_12_p16_224,Transformer,Semantic,Transformer,,,,,,,
swin_large_patch4_window7_224_classification,wrsa,0.5211262553930283,0.47117037177085874,0.5710821390151978,2,Fig2 architecture,Transformer,#0072b2,39.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,swin_large_patch4_window7_224,swin_large_patch4_window7_224_classification,Swin-L-P4-W7,classification,imagenet,swin_large_patch4_window7_224,Transformer,Semantic,Transformer,,,,,,,imagenet
vit_small_patch32_224_classification,wrsa,0.5280247211456299,0.49777339696884154,0.5582760453224183,2,Fig2 architecture,Transformer,#0072b2,40.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,vit_small_patch32_224,vit_small_patch32_224_classification,ViT-S-P32,classification,imagenet,vit_small_patch32_224,Transformer,Semantic,Transformer,,,,,,,imagenet
visformer_small_classification,wrsa,0.5334537833929062,0.48628062605857847,0.5806269407272339,2,Fig2 architecture,Transformer,#0072b2,41.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,visformer_small,visformer_small_classification,Visformer,classification,imagenet,visformer_small,Transformer,Semantic,Transformer,,,,,,,
vit_small_patch16_224_classification,wrsa,0.5375428348779678,0.5020527780056,0.5730328917503357,2,Fig2 architecture,Transformer,#0072b2,42.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,vit_small_patch16_224,vit_small_patch16_224_classification,ViT-S-P16,classification,imagenet,vit_small_patch16_224,Transformer,Semantic,Transformer,,,,,,,imagenet
crossvit_base_240_classification,wrsa,0.5377249479293823,0.4896195888519287,0.5858303070068359,2,Fig2 architecture,Transformer,#0072b2,43.0,34.62,55.38,0.538708232272239,0.5281463304091067,0.5490362468610207,crossvit_base_240,crossvit_base_240_classification,CrossViT-B,classification,imagenet,crossvit_base_240,Transformer,Semantic,Transformer,,,,,,,
