model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
regnety_064_classification,crsa,0.1850939765572548,0.16351792216300964,0.20667003095149994,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.1257990337908268,0.11407970637083054,0.13751836121082306,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.2592853233218193,0.23861031234264374,0.2799603343009949,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.2147359997034073,0.1874568611383438,0.24201513826847076,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.2648533284664154,0.25272825360298157,0.27697840332984924,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.2661130577325821,0.2589762508869171,0.27324986457824707,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.26179980486631393,0.22684861719608307,0.2967509925365448,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.31690023839473724,0.3029409945011139,0.3308594822883606,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.3376636654138565,0.327028751373291,0.348298579454422,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.15121786668896675,0.0788547471165657,0.2235809862613678,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.16219010949134827,0.13671372830867767,0.18766649067401886,2,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.2749721631407738,0.20024345815181732,0.3497008681297302,2,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.25883349776268005,0.23903539776802063,0.2786315977573395,2,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
dla34_classification,crsa,0.213288351893425,0.16618099808692932,0.26039570569992065,2,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
eca_nfnet_l0_classification,crsa,0.26769598573446274,0.23087377846240997,0.3045181930065155,2,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,eca_nfnet_l0,eca_nfnet_l0_classification,ECA-NFNeT-L0,classification,imagenet,eca_nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.16525033861398697,0.14612352848052979,0.18437714874744415,2,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,crsa,0.22031813859939575,0.19541677832603455,0.24521949887275696,2,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.32519814372062683,0.3025698661804199,0.34782642126083374,2,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
gmixer_24_224_classification,crsa,0.04531268123537302,0.028239717707037926,0.062385644763708115,2,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.22801212221384048,0.17335452139377594,0.28266972303390503,2,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.2488885521888733,0.2032080590724945,0.2945690453052521,2,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.22612129896879196,0.16624651849269867,0.28599607944488525,2,Fig2 architecture,Convolutional,#e69f00,21.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.31920453161001205,0.23727063834667206,0.40113842487335205,2,Fig2 architecture,Convolutional,#e69f00,22.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.21215084940195084,0.21015194058418274,0.21414975821971893,2,Fig2 architecture,Convolutional,#e69f00,23.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
cspresnet50_classification,crsa,0.2843351438641548,0.24894239008426666,0.31972789764404297,2,Fig2 architecture,Convolutional,#e69f00,24.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,
mnasnet1_0_classification,crsa,0.28202585130929947,0.22434388101100922,0.3397078216075897,2,Fig2 architecture,Convolutional,#e69f00,25.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,mnasnet1_0,mnasnet1_0_classification,MNASNet1.0,classification,imagenet,mnasnet1_0,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.2759174555540085,0.2746504545211792,0.27718445658683777,2,Fig2 architecture,Convolutional,#e69f00,26.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
xception_classification,crsa,0.27205370366573334,0.25315386056900024,0.29095354676246643,2,Fig2 architecture,Convolutional,#e69f00,27.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,xception,xception_classification,XCeption,classification,imagenet,xception,Convolutional,Semantic,Convolutional,,,,,,,
mobilenet_v2_classification,crsa,0.17231938242912292,0.12717139720916748,0.21746736764907837,2,Fig2 architecture,Convolutional,#e69f00,28.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,mobilenet_v2,mobilenet_v2_classification,MobileNet-V2,classification,imagenet,mobilenet_v2,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.2501128986477852,0.23452840745449066,0.2656973898410797,2,Fig2 architecture,Convolutional,#e69f00,29.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_f_classification,crsa,0.2976910471916199,0.2592672109603882,0.33611488342285156,2,Fig2 architecture,Convolutional,#e69f00,30.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,hardcorenas_f,hardcorenas_f_classification,HardCoreNAS-F,classification,imagenet,hardcorenas_f,Convolutional,Semantic,Convolutional,,,,,,,
convnext_base_classification,crsa,0.16698583215475082,0.14938850700855255,0.1845831573009491,2,Fig2 architecture,Convolutional,#e69f00,31.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,imagenet
gmlp_s16_224_classification,crsa,0.16978173330426216,0.09917061775922775,0.24039284884929657,2,Fig2 architecture,Convolutional,#e69f00,32.0,-0.38,32.38,0.2340037002312866,0.21147659103894098,0.25501902072944427,gmlp_s16_224,gmlp_s16_224_classification,GMLP-S16,classification,imagenet,gmlp_s16_224,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,wrsa,0.2501370459794998,0.24438318610191345,0.2558909058570862,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,wrsa,0.26967354118824005,0.26229608058929443,0.27705100178718567,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,wrsa,0.27643508464097977,0.23131494224071503,0.3215552270412445,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,wrsa,0.2989828661084175,0.2049212008714676,0.39304453134536743,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,wrsa,0.3014428913593292,0.257425457239151,0.34546032547950745,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,wrsa,0.3015897423028946,0.2714557349681854,0.33172374963760376,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,wrsa,0.30540283024311066,0.28215235471725464,0.3286533057689667,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,wrsa,0.31198783218860626,0.2570362091064453,0.3669394552707672,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,wrsa,0.3225272446870804,0.23496681451797485,0.4100876748561859,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,wrsa,0.338009238243103,0.3101130425930023,0.36590543389320374,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,wrsa,0.33885420858860016,0.2944180965423584,0.3832903206348419,2,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,wrsa,0.3442446291446686,0.3174021542072296,0.37108710408210754,2,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,wrsa,0.3758435398340225,0.34864842891693115,0.4030386507511139,2,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
dla34_classification,wrsa,0.3846225291490555,0.29314476251602173,0.47610029578208923,2,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.37861692679650855,0.357190955323026,0.3994365877725861,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
