model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
mobilenetv3_large_100_classification,crsa,0.2682502716779709,0.2622603178024292,0.2742402255535126,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.27682067453861237,0.27401211857795715,0.2796292304992676,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.3043850213289261,0.28941377997398376,0.3193562626838684,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.2920914441347122,0.27341723442077637,0.31076565384864807,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.2065083235502243,0.17378710210323334,0.23922954499721527,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.23197893798351288,0.1987539529800415,0.26520392298698425,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.2037161961197853,0.19588376581668854,0.21154862642288208,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.2498645931482315,0.21099853515625,0.288730651140213,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.24599187821149826,0.23018358647823334,0.2618001699447632,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.28748053312301636,0.26024624705314636,0.31471481919288635,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.25189208645712247,0.23502789388664744,0.2666805594199986,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
