model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,2,2,0,0.30499492585659027,0.30499492585659027,0.011097535490989683,0.015694285200274376,0.28836874663829803,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,2,2,0,0.42466891679695085,0.42466891679695085,0.021600680388719314,0.030547975162213397,0.4234769498171358,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,2,2,0,0.5851866602897644,0.5851866602897644,0.053697288036346436,0.07593943300365567,0.38171206414699554,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,2,2,0,0.21525123715400696,0.21525123715400696,0.0030202418565750118,0.004271266995215278,0.2049935981631279,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,2,2,0,0.4056802493585945,0.4056802493585945,0.019418053576907592,0.02746127472335013,0.40702488673601184,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,2,2,0,0.5153184682130814,0.5153184682130814,0.06239251792430877,0.0882363450391639,0.35423673689365387,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,2,2,0,0.34131088852882385,0.34131088852882385,0.013538330793380736,0.019146091019892342,0.325762540102005,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,2,2,0,0.4249193765997936,0.4249193765997936,0.020405144452800672,0.028857232027332837,0.42179704103467897,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,2,2,0,0.5611779987812042,0.5611779987812042,0.05877259373664855,0.08311699915821241,0.379422590136528,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,2,2,0,0.19223882257938385,0.19223882257938385,0.03134547173976898,0.04432919125336387,0.18429432809352875,4.5,0.375,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,2,2,0,0.37462977608213943,0.37462977608213943,0.023903922656775767,0.033805251615129796,0.36850132255514567,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,2,2,0,0.5044553428888321,0.5044553428888321,0.043068215250968926,0.060907654115124034,0.3253958821296692,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,2,2,0,0.242777481675148,0.242777481675148,0.011864915490150452,0.01677952440258139,0.20773977786302567,10.0,0.8333333333333333,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,2,2,0,0.37441830014018246,0.37441830014018246,0.02379805678670127,0.03365553466587802,0.3709888756489369,9.5,0.7916666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,2,2,0,0.4928074926137924,0.4928074926137924,0.0468146950006485,0.06620597658827704,0.3210923373699188,5.5,0.4583333333333333,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,2,2,0,0.2535881996154785,0.2535881996154785,0.007367163896560669,0.010418743098741516,0.23728177696466446,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,2,2,0,0.41885201764190505,0.41885201764190505,0.020843020126015407,0.02947648174302637,0.4158556921043036,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,2,2,0,0.5396046936511993,0.5396046936511993,0.03377833962440491,0.04776978601127794,0.3763943314552307,10.5,0.875,,,,,,
ResNet50/PIRL_selfsupervised,crsa,2,2,0,0.3074391782283783,0.3074391782283783,0.008094578981399536,0.011447463377195417,0.28932152688503265,12.0,1.0,,,,,,
