comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
architecture,CNNs versus Transformers,crsa,Convolutional,165,5,33,0.10971212259892403,0.1082232892513275,0.12909177553962795,0.010049781095753668
architecture,CNNs versus Transformers,crsa,Transformer,105,5,21,0.04429180412664122,0.0260008070617914,0.12775494321317163,0.012467605840126992
architecture,CNNs versus Transformers,wrsa,Convolutional,165,5,33,0.20376364436339248,0.2106979191303253,0.09438720608237808,0.0073480340277487415
architecture,CNNs versus Transformers,wrsa,Transformer,105,5,21,0.22589417115918228,0.242394745349884,0.1036751573817528,0.010117659365180323
taskonomy_tasks,Taskonomy Encoders,crsa,denoising,5,5,1,0.11283777803182597,0.1045331209897995,0.02028393858622629,0.009071253106046593
taskonomy_tasks,Taskonomy Encoders,crsa,autoencoding,5,5,1,0.01622669873759146,0.0203348901122808,0.01933766991181322,0.008648068889853344
taskonomy_tasks,Taskonomy Encoders,crsa,class_object,5,5,1,0.03240805454552172,0.0409274511039257,0.02299855516100027,0.010285266544855044
taskonomy_tasks,Taskonomy Encoders,crsa,class_scene,5,5,1,0.028024088963866222,0.0495520085096359,0.050912533445849575,0.02276877713833025
taskonomy_tasks,Taskonomy Encoders,crsa,curvature,5,5,1,0.037953164428472505,0.0629936158657074,0.06404402421661912,0.02864135834020061
taskonomy_tasks,Taskonomy Encoders,crsa,depth_euclidean,5,5,1,-0.03673291765153406,-0.0267893709242343,0.03587193171077058,0.016042415557902666
taskonomy_tasks,Taskonomy Encoders,crsa,depth_zbuffer,5,5,1,0.0010669006034731796,0.011910100467503,0.031140927204020123,0.01392664602211229
taskonomy_tasks,Taskonomy Encoders,crsa,edge_occlusion,5,5,1,0.005627790256403359,0.0019705460872501,0.020995089438945586,0.00938928943583405
taskonomy_tasks,Taskonomy Encoders,crsa,edge_texture,5,5,1,0.17469610571861266,0.1809465885162353,0.02792099234517181,0.012486647376611088
taskonomy_tasks,Taskonomy Encoders,crsa,egomotion,5,5,1,0.0448308493942022,0.0441890805959701,0.017485157581930737,0.007819600190098594
taskonomy_tasks,Taskonomy Encoders,crsa,fixated_pose,5,5,1,0.040656198933720515,0.0350704677402973,0.015495935328429015,0.006929992953861561
taskonomy_tasks,Taskonomy Encoders,crsa,inpainting,5,5,1,0.2276378959417343,0.2330787926912307,0.018186144694704958,0.008133091157201488
taskonomy_tasks,Taskonomy Encoders,crsa,jigsaw,5,5,1,0.11323501020669932,0.1196401491761207,0.026519506340074554,0.01185988378122867
taskonomy_tasks,Taskonomy Encoders,crsa,keypoints2d,5,5,1,0.1287893533706665,0.1244879737496376,0.026673132362080524,0.011928587426892316
taskonomy_tasks,Taskonomy Encoders,crsa,keypoints3d,5,5,1,0.07776635126210747,0.1152418106794357,0.061032804220504784,0.027294699818896952
taskonomy_tasks,Taskonomy Encoders,crsa,nonfixated_pose,5,5,1,0.08374150842428205,0.0794960781931877,0.03332394255514118,0.014902920166318742
taskonomy_tasks,Taskonomy Encoders,crsa,normal,5,5,1,0.07771424502134319,0.0816601663827896,0.03100796981461429,0.01386718566994782
taskonomy_tasks,Taskonomy Encoders,crsa,point_matching,5,5,1,0.18468073308467864,0.1880075335502624,0.0263212866577982,0.011771237244419005
taskonomy_tasks,Taskonomy Encoders,crsa,random_weights,5,5,1,0.35637215375900266,0.3539576828479767,0.02083725578621108,0.00931870408050376
taskonomy_tasks,Taskonomy Encoders,crsa,reshading,5,5,1,0.024575722031295297,0.0364287123084068,0.030738047320291867,0.013746472660755573
taskonomy_tasks,Taskonomy Encoders,crsa,room_layout,5,5,1,-0.09825778305530543,-0.1034202203154563,0.017470841660179797,0.007813197915259461
taskonomy_tasks,Taskonomy Encoders,crsa,segment_semantic,5,5,1,0.05592248961329456,0.0862550884485244,0.055042062619722144,0.024615558727899774
taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup25d,5,5,1,0.029601666331291198,0.0468320697546005,0.039477994919254245,0.017655096050968763
taskonomy_tasks,Taskonomy Encoders,crsa,segment_unsup2d,5,5,1,0.14208786487579342,0.1415504664182663,0.012651917281017517,0.005658109417211895
taskonomy_tasks,Taskonomy Encoders,crsa,vanishing_point,5,5,1,-0.08817634806036943,-0.0671281591057777,0.051435119926767844,0.02300248491742138
taskonomy_tasks,Taskonomy Encoders,wrsa,denoising,5,5,1,0.2900998890399933,0.2986597418785095,0.02897575045540095,0.012958349543469402
taskonomy_tasks,Taskonomy Encoders,wrsa,autoencoding,5,5,1,0.07571908924728629,0.0785230696201324,0.0436155510913734,0.01950546742328521
taskonomy_tasks,Taskonomy Encoders,wrsa,class_object,5,5,1,0.2358474418520927,0.1475703120231628,0.16236987806476616,0.07261401697023383
taskonomy_tasks,Taskonomy Encoders,wrsa,class_scene,5,5,1,0.21921347677707673,0.191733181476593,0.08344519821027592,0.03731782711882415
taskonomy_tasks,Taskonomy Encoders,wrsa,curvature,5,5,1,-0.02383090965449806,-0.0317081324756145,0.02209417367923293,0.009880814850690292
taskonomy_tasks,Taskonomy Encoders,wrsa,depth_euclidean,5,5,1,0.14414767995476716,0.1714279949665069,0.06412962349377188,0.028679639500708298
taskonomy_tasks,Taskonomy Encoders,wrsa,depth_zbuffer,5,5,1,0.1931440159678459,0.2210176885128021,0.06871089833067145,0.03072844789249164
taskonomy_tasks,Taskonomy Encoders,wrsa,edge_occlusion,5,5,1,0.21690549254417416,0.2047027498483657,0.05318139378822286,0.023783442329730273
taskonomy_tasks,Taskonomy Encoders,wrsa,edge_texture,5,5,1,0.23885889053344728,0.2320045828819275,0.053346926275263086,0.023857470708431583
taskonomy_tasks,Taskonomy Encoders,wrsa,egomotion,5,5,1,0.22101068496704102,0.1998581439256668,0.047260030349999975,0.021135328096260623
taskonomy_tasks,Taskonomy Encoders,wrsa,fixated_pose,5,5,1,0.07526077479124064,0.0556666888296604,0.063704422848238,0.028489483991210186
taskonomy_tasks,Taskonomy Encoders,wrsa,inpainting,5,5,1,0.4526873767375946,0.4284698367118835,0.07186944878280227,0.03214099459675708
taskonomy_tasks,Taskonomy Encoders,wrsa,jigsaw,5,5,1,0.016913467552512863,0.0255130473524332,0.02695766977893248,0.01205583642813695
taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints2d,5,5,1,0.11083939298987382,0.1248533427715301,0.08240924667112719,0.036854535506237726
taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints3d,5,5,1,0.43751640915870665,0.4013045132160187,0.11859810089176956,0.05303868311927503
taskonomy_tasks,Taskonomy Encoders,wrsa,nonfixated_pose,5,5,1,-0.0043028564658015595,-0.0038445384707301,0.028810640795211034,0.012884510258684093
taskonomy_tasks,Taskonomy Encoders,wrsa,normal,5,5,1,0.24734368324279785,0.243900790810585,0.01839363476438418,0.00822588353729327
taskonomy_tasks,Taskonomy Encoders,wrsa,point_matching,5,5,1,0.15062571763992305,0.1666819304227829,0.05294358366629368,0.023677090410056043
taskonomy_tasks,Taskonomy Encoders,wrsa,random_weights,5,5,1,0.24142090082168574,0.2389208674430847,0.04956889480330668,0.02216788366994596
taskonomy_tasks,Taskonomy Encoders,wrsa,reshading,5,5,1,0.21926199495792384,0.2263646870851516,0.09379920327219766,0.04194827895039094
taskonomy_tasks,Taskonomy Encoders,wrsa,room_layout,5,5,1,0.26907147765159606,0.2303171008825302,0.12103719179446881,0.054129477731622404
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_semantic,5,5,1,0.20679132044315338,0.2087733894586563,0.07394664882698934,0.03306994669709065
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup25d,5,5,1,0.22218403965234756,0.172026127576828,0.1304914413308618,0.05835754665954652
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup2d,5,5,1,0.3653116345405579,0.3168975412845611,0.08600493993833917,0.038462578420582594
taskonomy_tasks,Taskonomy Encoders,wrsa,vanishing_point,5,5,1,0.00603911196812988,0.0046322364360094,0.020139905756765806,0.009006839666513536
contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Non-Contrastive,20,5,4,0.013551068771630509,0.03863148577511305,0.12170917005611209,0.02721499777305485
contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Contrastive,30,5,6,0.17466046860596782,0.19370000064373016,0.10088788032066637,0.01841952261017017
contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Non-Contrastive,20,5,4,0.17603766135871407,0.2060681656002998,0.09222613915661146,0.020622391645653833
contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Contrastive,30,5,6,0.24599415933092436,0.24252659082412714,0.13591541623417075,0.02481464646138639
language_alignment,Language Alignment,crsa,SimCLR,15,5,3,-0.0025125917047262164,-0.0270025916397571,0.11473702854149101,0.029624973382301314
