model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,2,2,0,0.3486420810222626,0.3486420810222626,0.005907207727432251,0.008354053283889839,0.32576100528240204,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,2,2,0,0.4658748229839976,0.4658748229839976,0.018627642957895513,0.02634346530609953,0.46647093486217084,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,2,2,0,0.5761622190475464,0.5761622190475464,0.04294806718826294,0.06073773909535237,0.39778245985507965,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,2,2,0,0.2226366326212883,0.2226366326212883,0.005240015685558319,0.0074105012495643266,0.22582630813121796,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,2,2,0,0.44099937489045127,0.44099937489045127,0.011900513891319768,0.016829868144313816,0.4443359639861043,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,2,2,0,0.5303051173686981,0.5303051173686981,0.023913651704788205,0.03381901056677797,0.3540925085544586,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,2,2,0,0.3799225836992264,0.3799225836992264,0.000918075442314148,0.0012983547418023462,0.37783752381801605,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,2,2,0,0.4591722761901824,0.4591722761901824,0.02006028617832814,0.02836952877847718,0.46539778343232996,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,2,2,0,0.5290721505880356,0.5290721505880356,0.06914980709552765,0.09779259502997849,0.39346474409103394,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,2,2,0,0.20199443399906158,0.20199443399906158,0.01219847798347473,0.017251253004539568,0.1620420590043068,4.5,0.375,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,2,2,0,0.3955977577043073,0.3955977577043073,0.024006965037011798,0.03395097554675878,0.4035828625554453,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,2,2,0,0.41504156589508057,0.41504156589508057,0.04723632335662841,0.06680224912758491,0.33437851071357727,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,2,2,0,0.24314145743846893,0.24314145743846893,0.0011674463748931885,0.001651018496717252,0.2000809609889984,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,2,2,0,0.39568124257541326,0.39568124257541326,0.023676799450766586,0.033484050896861975,0.4028303317512377,9.5,0.7916666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,2,2,0,0.4156513661146164,0.4156513661146164,0.055830225348472595,0.0789558618781561,0.3348747193813324,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,2,2,0,0.2781326174736023,0.2781326174736023,0.002304226160049438,0.0032586678863167936,0.2752695679664612,10.5,0.875,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,2,2,0,0.45922914616986965,0.45922914616986965,0.021322171767025333,0.03015410449217593,0.45854746697504983,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,2,2,0,0.5355432033538818,0.5355432033538818,0.014140725135803223,0.019998005268843044,0.39343278110027313,10.5,0.875,,,,,,
ResNet50/PIRL_selfsupervised,crsa,2,2,0,0.34860147535800934,0.34860147535800934,0.0033893734216690063,0.004793297860871212,0.3221984952688217,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,2,2,0,0.44481991936046983,0.44481991936046983,0.017089197583262217,0.024167774992322946,0.45431161685260035,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,wrsa,2,2,0,0.5624065399169922,0.5624065399169922,0.009981215000152588,0.014115569622177564,0.3780537545681,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,crsa,2,2,0,0.175191730260849,0.175191730260849,0.0019681006669998165,0.0027833146553866753,0.20244301110506058,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,srpr,2,2,0,0.4024550972739238,0.4024550972739238,0.016368849160857176,0.023149048483723678,0.4089721861388055,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,wrsa,2,2,0,0.4310346841812134,0.4310346841812134,0.05639612674713135,0.07975616731110521,0.341884583234787,6.0,0.5,,,,,,
ResNet50/SimCLR_selfsupervised,crsa,2,2,0,0.35686095058918,0.35686095058918,0.0023147612810134888,0.003273566797265395,0.323120579123497,5.0,0.4166666666666667,,,,,,
ResNet50/SimCLR_selfsupervised,srpr,2,2,0,0.4625296429411382,0.4625296429411382,0.01972474863702997,0.027895007036887985,0.4643943029908798,9.0,0.75,,,,,,
ResNet50/SimCLR_selfsupervised,wrsa,2,2,0,0.5524361729621887,0.5524361729621887,0.06755757331848145,0.0955408364280112,0.3953884541988373,9.0,0.75,,,,,,
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,crsa,2,2,0,0.2558620795607567,0.2558620795607567,0.008917070925235748,0.012610642639111198,0.2889886796474457,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,srpr,2,2,0,0.4582415490699354,0.4582415490699354,0.020319238627812708,0.02873574284454801,0.4648505687504635,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,wrsa,2,2,0,0.559497594833374,0.559497594833374,0.04662519693374633,0.06593798585202051,0.39007309079170227,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
