model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,2,2,0,0.34035298228263855,0.34035298228263855,0.006009787321090697,0.008499122736464335,0.3255849778652191,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,2,2,0,0.472214915433567,0.472214915433567,0.013784759041156362,0.01949459319004845,0.4650406609384545,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,2,2,0,0.5513050556182861,0.5513050556182861,0.027422487735748288,0.0387812540699051,0.4029254913330078,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,2,2,0,0.24005955457687378,0.24005955457687378,0.021672189235687256,0.03064910394342512,0.22107155621051788,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,2,2,0,0.4474986899187963,0.4474986899187963,0.009125223223321098,0.012905014442102628,0.44147998119719367,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,2,2,0,0.468777060508728,0.468777060508728,0.01745465397834778,0.024684608382708927,0.3595709204673767,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,2,2,0,0.3978547155857086,0.3978547155857086,0.037684500217437744,0.05329393129875231,0.37177491188049316,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,2,2,0,0.4698187624778529,0.4698187624778529,0.019418799389786048,0.027462329462037836,0.46093687773082603,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,2,2,0,0.4925743490457535,0.4925743490457535,0.07168744504451752,0.1013813570338326,0.39902256429195404,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,2,2,0,0.1667158603668213,0.1667158603668213,0.014092728495597838,0.01993012776931625,0.16944295167922974,4.5,0.375,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,2,2,0,0.41094140092569653,0.41094140092569653,0.01854716841105566,0.026229657110532788,0.39770989193991213,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,2,2,0,0.4298439919948578,0.4298439919948578,0.027183592319488522,0.03844340493224177,0.33946095407009125,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,2,2,0,0.2325911968946457,0.2325911968946457,0.06695447862148285,0.0946879317281205,0.2008928507566452,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,2,2,0,0.4152218108690875,0.4152218108690875,0.019537135085603865,0.02762968140797625,0.3990320653799375,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,2,2,0,0.4075684994459152,0.4075684994459152,0.039358124136924744,0.05566079294400284,0.3437221646308899,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,2,2,0,0.2675158455967903,0.2675158455967903,0.05288314074277877,0.07478805485932294,0.28026074171066284,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,2,2,0,0.46397413340243576,0.46397413340243576,0.01531663889142379,0.021660998450222752,0.45609176863380474,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,2,2,0,0.49723127484321594,0.49723127484321594,0.01637294888496399,0.023154846369157517,0.39816737174987793,10.5,0.875,,,,,,
ResNet50/PIRL_selfsupervised,crsa,2,2,0,0.334784597158432,0.334784597158432,0.0454927384853363,0.06433644775545505,0.32221826910972595,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,2,2,0,0.46260112526558644,0.46260112526558644,0.016428342016949427,0.023233184087673647,0.447914426694919,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,wrsa,2,2,0,0.5440484285354614,0.5440484285354614,0.0015800595283508299,0.0022345416143505796,0.3847808986902237,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,crsa,2,2,0,0.18901105970144272,0.18901105970144272,0.007729209959506988,0.010930753551163984,0.19815711677074432,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,srpr,2,2,0,0.41394076076084696,0.41394076076084696,0.016061128073826675,0.02271386514901693,0.40508758903470354,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,wrsa,2,2,0,0.3761189728975296,0.3761189728975296,0.048165842890739434,0.06811678825921544,0.3549809455871582,12.0,1.0,,,,,,
ResNet50/SimCLR_selfsupervised,crsa,2,2,0,0.3394259214401245,0.3394259214401245,0.05994987487792968,0.08478192611493826,0.3251821845769882,5.0,0.4166666666666667,,,,,,
ResNet50/SimCLR_selfsupervised,srpr,2,2,0,0.4707130497417439,0.4707130497417439,0.0176849278036241,0.025010264749474254,0.46149010181180783,9.0,0.75,,,,,,
ResNet50/SimCLR_selfsupervised,wrsa,2,2,0,0.501252755522728,0.501252755522728,0.04963655769824981,0.07019669308637955,0.4025782644748688,9.0,0.75,,,,,,
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,crsa,2,2,0,0.29700082540512085,0.29700082540512085,0.012864857912063597,0.01819365653724316,0.2779269963502884,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,srpr,2,2,0,0.46664571903811436,0.46664571903811436,0.017233708978248743,0.024372144967030333,0.462094838086997,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,wrsa,2,2,0,0.5023263841867447,0.5023263841867447,0.042955800890922546,0.060748676202540944,0.39573657512664795,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ViT/B/CLIP_slip,crsa,2,2,0,0.05181000521406531,0.05181000521406531,0.06005254248157143,0.08492712003242477,0.08093618415296078,10.5,0.875,,,,,,
ViT/B/CLIP_slip,srpr,2,2,0,0.4530447998859037,0.4530447998859037,0.018244228272237095,0.02580123505762836,0.44515867084161054,7.0,0.5833333333333334,,,,,,
ViT/B/CLIP_slip,wrsa,2,2,0,0.42502063512802124,0.42502063512802124,0.02506330609321594,0.035444867394934215,0.36535514891147614,7.5,0.625,,,,,,
ViT/B/SLIP_slip,crsa,2,2,0,0.06082628946751356,0.06082628946751356,0.031139132566750046,0.044037383596431647,0.10313240811228752,6.5,0.5416666666666667,,,,,,
ViT/B/SLIP_slip,srpr,2,2,0,0.451488258951828,0.451488258951828,0.015573666596743333,0.02202449051699125,0.44061399576009713,6.0,0.5,,,,,,
ViT/B/SLIP_slip,wrsa,2,2,0,0.4498896151781082,0.4498896151781082,0.022992774844169613,0.0325166940212156,0.3763868063688278,6.0,0.5,,,,,,
ViT/B/SimCLR_slip,crsa,2,2,0,0.12211423739790916,0.12211423739790916,0.02148430421948433,0.030383394405344252,0.11171691119670868,7.5,0.625,,,,,,
ViT/B/SimCLR_slip,srpr,2,2,0,0.4474644604104844,0.4474644604104844,0.013560304392724265,0.019177166382098113,0.437209949917875,8.0,0.6666666666666667,,,,,,
ViT/B/SimCLR_slip,wrsa,2,2,0,0.4445224702358246,0.4445224702358246,0.03033784031867981,0.04290418523178629,0.3615808039903641,6.0,0.5,,,,,,
ViT/L/CLIP_slip,crsa,2,2,0,0.1454496532678604,0.1454496532678604,0.057985320687294006,0.08200362693452438,0.10151547193527222,3.5,0.3181818181818182,,,,,,
ViT/L/CLIP_slip,srpr,2,2,0,0.434392017193223,0.434392017193223,0.017723432544060058,0.025064718675614422,0.42479418463157986,2.0,0.18181818181818182,,,,,,
ViT/L/CLIP_slip,wrsa,2,2,0,0.43783238530158997,0.43783238530158997,0.027683019638061523,0.03914970181958734,0.35145770013332367,6.0,0.5454545454545454,,,,,,
ViT/L/SLIP_slip,crsa,2,2,0,0.26597537100315094,0.26597537100315094,0.0315716415643692,0.04464904368671305,0.2250262126326561,11.0,1.0,,,,,,
ViT/L/SLIP_slip,srpr,2,2,0,0.44690887941464996,0.44690887941464996,0.009324178378133124,0.013186379520341853,0.43249677551356835,5.0,0.45454545454545453,,,,,,
ViT/L/SLIP_slip,wrsa,2,2,0,0.47863928973674774,0.47863928973674774,0.02960260212421417,0.04186440140559827,0.37265415489673615,11.0,1.0,,,,,,
ViT/L/SimCLR_slip,crsa,2,2,0,0.16664767265319824,0.16664767265319824,0.039319083094596856,0.055605580572453565,0.18930812180042267,9.0,0.8181818181818182,,,,,,
