model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
vgg16_classification,crsa,0.3522002696990967,0.28887882828712463,0.4155217111110687,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.3271057456731796,0.25130632519721985,0.4029051661491394,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.28275009244680405,0.24761013686656952,0.3178900480270386,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.27453961223363876,0.23635782301425934,0.3127214014530182,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.25094057619571686,0.23720011115074158,0.26468104124069214,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.28110115230083466,0.27180442214012146,0.29039788246154785,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.1926199421286583,0.17328177392482758,0.211958110332489,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.26728497445583344,0.24346384406089783,0.29110610485076904,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.2666936069726944,0.22209563851356506,0.31129157543182373,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,crsa,0.2653876394033432,0.26495665311813354,0.26581862568855286,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.319502592086792,0.25434428453445435,0.38466089963912964,2,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.22251330316066742,0.2060527503490448,0.23897385597229004,2,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.2424677312374115,0.2147432565689087,0.2701922059059143,2,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.2971455529332161,0.24183131754398346,0.35245978832244873,2,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.1889607012271881,0.1722320020198822,0.20568940043449402,2,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.20302145928144455,0.19178633391857147,0.21425658464431763,2,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.2869993671774864,0.24828456342220306,0.3257141709327698,2,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.29043126106262207,0.2510281801223755,0.32983434200286865,2,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.36899788677692413,0.31651392579078674,0.4214818477630615,2,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.2933847904205322,0.24240633845329285,0.3443632423877716,2,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
inception_v3_classification,crsa,0.27802442014217377,0.22861158847808838,0.32743725180625916,2,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.27417410910129547,0.2733480930328369,0.27500012516975403,2,Fig2 architecture,Convolutional,#e69f00,21.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.26931332051754,0.22086849808692932,0.31775814294815063,2,Fig2 architecture,Convolutional,#e69f00,22.0,-0.38,32.38,0.2629127715798942,0.24221622572760237,0.28179794192370594,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
