model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
squeezenet1_0_classification,crsa,0.27406294643878937,0.2431492477655411,0.3028817057609558,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.3064832121133804,0.2653324156999588,0.34392898082733153,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.2132347047328949,0.17784424722194672,0.25509989857673643,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.2590117186307907,0.24859919250011445,0.2684966862201691,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.27289431989192964,0.25026048719882965,0.2908625490963457,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.23869687020778657,0.22128120958805084,0.2560015767812729,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.2686732530593872,0.2423601984977722,0.3032329440116882,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.29149592518806455,0.2768698573112488,0.30448399782180785,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.2871840834617615,0.27334676384925843,0.3033056855201721,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.19345763921737671,0.1464020550251007,0.23069422841072082,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.2443207593578281,0.22486281492380483,0.26241159654589313,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
