model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,5,5,0,0.23109122812747956,0.21767891943454742,0.02407394166080869,0.05383097003993242,0.28511184453964233,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,5,5,0,0.34000603161230986,0.3483357266891604,0.0066877729774755534,0.014954314995721503,0.46714104353090846,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,5,5,0,0.4629902124404907,0.4554380774497986,0.03198564612188275,0.07152207903278236,0.3722278237342834,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,5,5,0,0.1563095897436142,0.14874279499053955,0.01032503155634394,0.023087472429815504,0.2163520336151123,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,5,5,0,0.316196353001438,0.3186247544442268,0.007788481659033028,0.017415574431108187,0.44604216481667464,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,5,5,0,0.34359018206596376,0.32645171880722046,0.02860315189510356,0.0639585920082035,0.33357671499252317,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,5,5,0,0.24295494854450225,0.22417017817497253,0.021947114861736144,0.04907524074083792,0.3609354555606842,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,5,5,0,0.3358549012057241,0.34143079866687487,0.007874576891983502,0.017608089224524125,0.46665981426059916,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,5,5,0,0.4048461437225342,0.37720268964767456,0.0371644508158057,0.08310223837058907,0.36989298462867737,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,5,5,0,0.1185340017080307,0.103740394115448,0.020045841806239518,0.04482386494495873,0.14259904026985168,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,5,5,0,0.2708136676137122,0.2710420078037703,0.006283349812403439,0.014049997306944643,0.40347674010832535,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,5,5,0,0.33456078767776487,0.302825927734375,0.02682267729934869,0.05997732977988416,0.3186807155609131,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,5,5,0,0.12762448117136954,0.11742646247148514,0.030226486185862544,0.067588477832547,0.20427674651145936,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,5,5,0,0.2702060030486767,0.2708110663340163,0.006145438853687863,0.013741619028414453,0.4074950582180513,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,5,5,0,0.31225024461746215,0.29337579011917114,0.024133421730390486,0.053963971518823727,0.3177958488464355,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,5,5,0,0.1526185542345047,0.14007744193077087,0.021249610718082308,0.047515574061040164,0.2680323123931885,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,5,5,0,0.3377085465214587,0.3441032056177403,0.008504177177385865,0.019015918261337094,0.45922157063557956,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,5,5,0,0.40395703315734866,0.3810085654258728,0.03612689618574222,0.08078219568739747,0.3698850691318512,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,crsa,5,5,0,0.222578027844429,0.2328072339296341,0.01614088294027992,0.03609211147133258,0.29334489405155184,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,5,5,0,0.319762104880014,0.3314173913334724,0.008106870530487096,0.01812751359095893,0.45144250265038677,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,wrsa,5,5,0,0.4017528235912323,0.37007930874824524,0.0378439481866913,0.08462164068242164,0.3640867412090302,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,crsa,5,5,0,0.09601814970374108,0.11416010558605194,0.01536868408707097,0.03436542234340999,0.1871173471212387,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,srpr,5,5,0,0.28585037685278464,0.2879653306762925,0.007710011152900944,0.017240109045168036,0.4106871100637994,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,wrsa,5,5,0,0.2933882921934128,0.26987773180007935,0.03538409948647212,0.07912125177436707,0.335004597902298,12.0,1.0,,,,,,
ResNet50/SimCLR_selfsupervised,crsa,5,5,0,0.24355663359165192,0.24182479083538055,0.026848853778014693,0.0600358621655929,0.31031380891799926,5.0,0.4166666666666667,,,,,,
ResNet50/SimCLR_selfsupervised,srpr,5,5,0,0.33576576681867,0.3402658326642762,0.005602458820807585,0.012527478764469078,0.4677903509033303,9.0,0.75,,,,,,
ResNet50/SimCLR_selfsupervised,wrsa,5,5,0,0.39471197724342344,0.3571968674659729,0.03960492704524675,0.0885593091170916,0.37473098039627073,9.0,0.75,,,,,,
ResNet50/SwAV/BS4096/2x224+6x96_selfsupervised,crsa,5,5,0,0.21554867625236512,0.2115982323884964,0.012657891421372218,0.028303905669999713,0.25697046220302583,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
