model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
dla34_classification,crsa,0.16976195722818374,0.10990918427705765,0.23117226362228394,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.260611367225647,0.20740536749362945,0.31677035689353944,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.17243597209453582,0.14951417744159698,0.19655075371265412,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.20759463608264922,0.18152875006198882,0.23691143691539765,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.1765700250864029,0.1600693017244339,0.19167177975177765,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.1576523572206497,0.1356748253107071,0.17962988913059236,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.15613492727279663,0.11796581745147705,0.19194266200065613,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.16019603312015535,0.15547763407230378,0.16579675078392028,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.1255602568387985,0.10340945273637772,0.16537203192710875,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.23450867235660552,0.18567013144493102,0.29403437077999117,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.2079399973154068,0.16749061942100524,0.2643573671579361,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.1814147114753723,0.14490722119808197,0.22344301342964173,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.22977973520755768,0.16872937679290773,0.29083009362220763,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.18195751011371614,0.13339348435401915,0.2337351143360138,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.1574701577425003,0.13859938085079193,0.1763409346342087,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.198136305809021,0.1618993878364563,0.24565448760986328,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.16629206240177155,0.13335492014884948,0.1992292046546936,5,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.2144852638244629,0.17282766699790955,0.2677250772714615,5,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
googlenet_classification,crsa,0.16476760506629945,0.11757314503192902,0.20873658657073973,5,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.19938969612121582,0.14183121919631958,0.25883409976959226,5,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.18369133178934907,0.16968822649256748,0.19709549777435534,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
