model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
alexnet_classification,crsa,0.2624034762382507,0.24158580005168914,0.2876692295074463,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.2938402771949768,0.27006548047065737,0.3200881838798523,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.31960580945014955,0.29198967218399047,0.35325123071670533,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.21347864270210265,0.18832794427871705,0.2346375972032547,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.1782930426299572,0.10598311275243759,0.25164245069026947,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.2060952067375183,0.1476283609867096,0.2766035467386246,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.1610118865966797,0.13535096347332,0.19544821083545685,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.15308571010828018,0.11079177558422089,0.19550593346357345,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.238859561085701,0.21031875610351564,0.2731251955032349,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.19165295660495757,0.18616394102573394,0.19714197218418122,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.19526680707931518,0.1626255542039871,0.2260782986879349,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.13081442564725876,0.09792117178440093,0.1618132621049881,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.29727710485458375,0.2714175820350647,0.3290141820907593,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.1747004508972168,0.15522215366363526,0.19275860488414764,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.17883917093276977,0.14926901161670686,0.20981155037879945,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.172418949007988,0.153569495677948,0.18978145122528076,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.17008626759052276,0.14831144511699676,0.19616248309612275,5,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.2173072576522827,0.18011601269245148,0.2568258732557297,5,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.20326534088588122,0.18274118371166742,0.22295086548296789,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
