model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
vgg16_classification,crsa,0.3194567859172821,0.29397183656692505,0.34494173526763916,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.20000389963388443,0.16671010851860046,0.2332976907491684,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.26422445476055145,0.25255486369132996,0.27589404582977295,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.3086979538202286,0.2764708399772644,0.34092506766319275,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.19323883950710297,0.18764612078666687,0.19883155822753906,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.28895585238933563,0.2845914363861084,0.29332026839256287,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.29937832057476044,0.2744726538658142,0.32428398728370667,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.2505597472190857,0.24554899334907532,0.25557050108909607,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.28137077391147614,0.25714653730392456,0.3055950105190277,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.24045543372631073,0.23615959286689758,0.24475127458572388,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.25615427987367817,0.2380719774896561,0.27272801903274024,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
