model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,2,2,0,0.29561762511730194,0.29561762511730194,0.004491493105888366,0.006351930465652584,0.29068055748939514,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,2,2,0,0.4250059529310923,0.4250059529310923,0.018788843219414264,0.026571436902197418,0.42336834113945376,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,2,2,0,0.6048590242862701,0.6048590242862701,0.03822252154350281,0.05405480835491948,0.3811584860086441,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,2,2,0,0.2097577303647995,0.2097577303647995,0.0005680471658706664,0.0008033400060418957,0.20620394498109818,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,2,2,0,0.4107693457325766,0.4107693457325766,0.018437020445275783,0.026073884363459057,0.4054652050597352,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,2,2,0,0.5518157780170441,0.5518157780170441,0.030771523714065552,0.04351750617131682,0.3525477796792984,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,2,2,0,0.34480519592761993,0.34480519592761993,0.01094718277454376,0.015481654349536916,0.32449865341186523,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,2,2,0,0.42428900487445487,0.42428900487445487,0.01884704723531097,0.026653749810863138,0.4217937695323353,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,2,2,0,0.5794345438480377,0.5794345438480377,0.04744836688041687,0.06710212395473993,0.37904396653175354,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,2,2,0,0.19595370441675186,0.19595370441675186,0.016567565500736237,0.023430075826645785,0.18316170573234558,4.5,0.375,,,,,,
