comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
language_alignment,Language Alignment,wrsa,CLIP,15,5,3,0.3578798896074295,0.3574712812900543,0.03034131131400563,0.007834092894749232
language_alignment,Language Alignment,wrsa,SLIP,15,5,3,0.3778229236602783,0.3671924650669098,0.03619651784426594,0.009345900720102772
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet,60,5,12,0.16463904432486737,0.16817603483796117,0.05294555712490907,0.00683524203334821
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet21k,60,5,12,0.16734952129423614,0.16309933960437772,0.045338492285531815,0.005853174185467272
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet,60,5,12,0.3649527553344766,0.3533753752708435,0.044342644799462434,0.0057246108278369645
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet21k,60,5,12,0.3541584006045013,0.3469726741313934,0.05262366332849519,0.006793685722922928
objects_faces_places,"Objects, Faces, Places",crsa,imagenet,5,5,1,0.313180883526802,0.3217101573944091,0.08299711826627239,0.03711743967599491
objects_faces_places,"Objects, Faces, Places",crsa,openimages,5,5,1,0.30057307273149486,0.2968423217535019,0.06671944106821397,0.02983784112986352
objects_faces_places,"Objects, Faces, Places",crsa,places256,5,5,1,0.25572877243161196,0.2556027233600616,0.06500325652714715,0.029070340070711586
objects_faces_places,"Objects, Faces, Places",crsa,vggface2,5,5,1,0.3361986470222472,0.3239706933498382,0.055344595026259984,0.024750855333182817
objects_faces_places,"Objects, Faces, Places",wrsa,imagenet,5,5,1,0.3644597291946411,0.3508917570114135,0.06421762027171633,0.028718992856165245
objects_faces_places,"Objects, Faces, Places",wrsa,openimages,5,5,1,0.36473250448703765,0.368703818321228,0.0734519235143759,0.03284869881125195
objects_faces_places,"Objects, Faces, Places",wrsa,places256,5,5,1,0.31411941647529595,0.2936736762523651,0.08488600967863807,0.03796217759602796
objects_faces_places,"Objects, Faces, Places",wrsa,vggface2,5,5,1,0.36025439560413364,0.3206549733877182,0.11096027530324226,0.04962294367602815
