model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,5,5,0,0.23217973113059998,0.23332971334457397,0.013789871687025428,0.030835090493188565,0.2626962512731552,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,5,5,0,0.33738728870964374,0.3469801757022362,0.0087060455183198,0.01946730959417046,0.4102179751563713,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,5,5,0,0.43617780804634093,0.4531465768814087,0.02022622232281961,0.04522720804184835,0.3407020479440689,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,5,5,0,0.16781737953424453,0.16407310962677002,0.02065376593672005,0.04618322462587565,0.19318482279777527,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,5,5,0,0.32763522462352407,0.32589626700501856,0.006459295136773195,0.014443423012558656,0.3943690963873558,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,5,5,0,0.37867906093597414,0.38926947116851807,0.012595631712443095,0.028164688728574847,0.3157355099916458,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,5,5,0,0.27178039252758024,0.2896807789802551,0.02191899638993286,0.04901236592646236,0.30128522515296935,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,5,5,0,0.3437470853218142,0.34529543558144266,0.004719042751791641,0.010552100381733777,0.4082885155086261,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,5,5,0,0.402668422460556,0.4138872027397156,0.016198817922711665,0.03622165803032521,0.33812408745288847,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,5,5,0,0.16162486672401427,0.17018663883209229,0.026515298434029617,0.05929000974218395,0.17192888110876084,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,5,5,0,0.2853066956282544,0.290812080605262,0.0076156397081915145,0.017029088079662878,0.35753397564109496,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,5,5,0,0.3522398233413696,0.3512880504131317,0.011914797150619334,0.02664229636690563,0.29080202281475065,3.0,0.25,,,,,,
