model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
hardcorenas_a_classification,wrsa,0.3284346044063568,0.26433728337287904,0.3723667860031128,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,wrsa,0.33523175716400144,0.2712480664253235,0.38942628502845766,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,wrsa,0.3383179694414139,0.2731756865978241,0.40346025228500365,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
ghostnet_100_classification,wrsa,0.3399071156978607,0.30000181794166564,0.3888320028781891,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,wrsa,0.3422485411167145,0.29811628460884093,0.386380797624588,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,wrsa,0.3433138579130173,0.25547283589839936,0.397996312379837,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,wrsa,0.3451083540916443,0.28899445533752444,0.4012222528457642,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,wrsa,0.3484298408031464,0.30580288767814634,0.3764398157596588,5,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,wrsa,0.34985545873641966,0.2984233915805817,0.4012875258922577,5,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,wrsa,0.3510982871055603,0.307537305355072,0.3960092544555664,5,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.3468427565964785,0.33629245360015014,0.35725677690722724,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
