model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,5,5,0,0.24997355043888092,0.2476600557565689,0.01563057441192326,0.034951026912429205,0.26621098518371583,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,5,5,0,0.4214912469522547,0.426685846691279,0.004786523635733901,0.010702992225410452,0.4561075427181235,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,5,5,0,0.5407674431800842,0.5327084064483643,0.010650134352989001,0.023814424382789155,0.3888206422328949,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,5,5,0,0.21381248235702516,0.20881634950637817,0.0050740605961548885,0.01134594441495544,0.20066989958286285,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,5,5,0,0.40468528541425786,0.41352435957915773,0.007844799513078716,0.017541504981101262,0.43391820548545257,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,5,5,0,0.46215506792068484,0.4583858847618103,0.01937294111174716,0.04331921324996701,0.3553181827068329,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,5,5,0,0.32224040627479555,0.31667590141296387,0.008106271472335412,0.018126174056209282,0.3196054041385651,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,5,5,0,0.42142097514510013,0.4250486188366963,0.007044574704490017,0.015752147911815177,0.45437997449553774,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,5,5,0,0.5049381792545319,0.4915400743484497,0.017101948660976092,0.03824111975365404,0.3893983244895935,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,5,5,0,0.15984297096729277,0.1544070690870285,0.010832769120747916,0.024222808138552966,0.13932870626449584,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,5,5,0,0.34169880632383304,0.3501681129008432,0.007378103537165041,0.01649794105413268,0.39949220498829485,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,5,5,0,0.41139836311340333,0.4127090275287628,0.01816844380506008,0.04062587539349928,0.3270885467529297,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,5,5,0,0.19037310779094696,0.189036563038826,0.0104836683502264,0.023442195084669305,0.18241304457187651,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,5,5,0,0.3520489012435747,0.3654416996473123,0.010038448102646692,0.02244665234612177,0.3991191386475671,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,5,5,0,0.41883221864700315,0.40763604640960693,0.025948288242443232,0.05802213640986162,0.32840868830680847,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,5,5,0,0.1897774875164032,0.18864239752292633,0.014663827028038008,0.032789314044991705,0.23645375967025756,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,5,5,0,0.4138722759376864,0.4155922100276336,0.00830170990591558,0.01856318767911062,0.45025618632210096,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,5,5,0,0.4710768163204193,0.4592979848384857,0.014332184085483264,0.03204773788118123,0.385528564453125,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,crsa,5,5,0,0.3232976317405701,0.3278258442878723,0.005255866783097362,0.011752475407688845,0.2630137801170349,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,5,5,0,0.4064035614864883,0.4117105253071017,0.006673462309673358,0.014922315369712386,0.44072954287142013,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,wrsa,5,5,0,0.5105713427066803,0.5158578753471375,0.006784941979177507,0.015171591488832873,0.3776979982852936,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,crsa,5,5,0,0.18542494177818297,0.18643596768379211,0.009070489214610487,0.02028223047304773,0.1710203170776367,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,srpr,5,5,0,0.3696778184383658,0.37137762793410933,0.007770004552878617,0.017374258365719437,0.40292905582845784,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,wrsa,5,5,0,0.40469531416893006,0.4200148284435272,0.020947531103207812,0.04684010350756383,0.33489718437194826,0.0,0.0,,,,,,
ResNet50/SimCLR_selfsupervised,crsa,5,5,0,0.23529211580753326,0.2421095222234726,0.014464565270958192,0.03234375121084518,0.27087564766407013,5.0,0.4166666666666667,,,,,,
ResNet50/SimCLR_selfsupervised,srpr,5,5,0,0.42258687815283846,0.42323630879107466,0.00538015591305585,0.012030394351140334,0.4558021422841275,9.0,0.75,,,,,,
