model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,2,2,0,0.27393366396427155,0.27393366396427155,0.05138005316257477,0.07266236801796387,0.2940100133419037,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,2,2,0,0.37086903550706357,0.37086903550706357,0.017833394989664575,0.025220229057540042,0.42659811100468326,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,2,2,0,0.5001325160264969,0.5001325160264969,0.054834529757499695,0.07754773566940713,0.4043353646993637,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,2,2,0,0.1813824251294136,0.1813824251294136,0.013618312776088713,0.019259202624583454,0.21425335854291916,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,2,2,0,0.3525684657871314,0.3525684657871314,0.016476758898245902,0.02330165589785093,0.4100571510008417,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,2,2,0,0.4527142494916916,0.4527142494916916,0.0324036031961441,0.04582561510974316,0.37580594420433044,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,2,2,0,0.30441100895404816,0.30441100895404816,0.010241881012916565,0.014484207032678099,0.33070234954357147,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,2,2,0,0.3681002800243236,0.3681002800243236,0.01934097934126275,0.027352275293991608,0.425922274911101,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,2,2,0,0.4819001406431198,0.4819001406431198,0.059297993779182434,0.08386002702403522,0.4026404321193695,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,2,2,0,0.1601829081773758,0.1601829081773758,0.013192310929298401,0.01865674503525661,0.19174955785274506,4.5,0.375,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,2,2,0,0.30682849617107855,0.30682849617107855,0.02413643503201704,0.0341340737696156,0.3755017385752825,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,2,2,0,0.4157060235738754,0.4157060235738754,0.060920223593711846,0.08615420642902871,0.35141003131866455,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,2,2,0,0.19686267524957657,0.19686267524957657,0.011830605566501617,0.01673100284323322,0.21829278022050858,10.0,0.8333333333333333,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,2,2,0,0.30922367520978067,0.30922367520978067,0.02306665540858807,0.032621176917411975,0.37715897138180854,9.5,0.7916666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,2,2,0,0.3944270461797714,0.3944270461797714,0.06999732553958891,0.09899116710793128,0.3490537852048874,5.5,0.4583333333333333,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,2,2,0,0.21845147758722305,0.21845147758722305,0.02354378253221512,0.033295936566621394,0.24555378407239914,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,2,2,0,0.3612397031433798,0.3612397031433798,0.01799845563258895,0.025453660057377717,0.42024087867313187,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,wrsa,2,2,0,0.4553634524345398,0.4553634524345398,0.025759220123291016,0.036429038454512105,0.3968731164932251,10.5,0.875,,,,,,
ResNet50/PIRL_selfsupervised,crsa,2,2,0,0.28784526884555817,0.28784526884555817,0.027020052075386044,0.03821212410103824,0.2905724346637726,12.0,1.0,,,,,,
ResNet50/PIRL_selfsupervised,srpr,2,2,0,0.35992879840873837,0.35992879840873837,0.020065059587493245,0.028376279398457268,0.41768841521576244,9.0,0.75,,,,,,
ResNet50/PIRL_selfsupervised,wrsa,2,2,0,0.4762706160545349,0.4762706160545349,0.05834412574768066,0.08251105391717128,0.39611540734767914,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,crsa,2,2,0,0.1605222076177597,0.1605222076177597,0.01815514266490936,0.025675248983533235,0.21033090353012085,4.0,0.3333333333333333,,,,,,
ResNet50/RotNet_selfsupervised,srpr,2,2,0,0.31954401361471485,0.31954401361471485,0.01923868801323997,0.02720761351058866,0.3784999144444242,9.0,0.75,,,,,,
ResNet50/RotNet_selfsupervised,wrsa,2,2,0,0.38432490825653076,0.38432490825653076,0.04382482171058654,0.06197765723169436,0.36136266589164734,12.0,1.0,,,,,,
ResNet50/SimCLR_selfsupervised,crsa,2,2,0,0.2474604919552803,0.2474604919552803,0.004558943212032318,0.006447319320544865,0.27013909816741943,7.0,0.5833333333333334,,,,,,
