model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
mobilenetv3_large_100_classification,crsa,0.23871870338916779,0.22745244204998016,0.2499849647283554,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.2784220576286316,0.2716127634048462,0.285231351852417,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.23055162280797958,0.20175646245479584,0.25934678316116333,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.21711337566375732,0.1530158519744873,0.28121089935302734,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.26283103227615356,0.2520820200443268,0.27358004450798035,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.17831649631261826,0.14986751973628998,0.20676547288894653,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.252173475921154,0.19253285229206085,0.3118140995502472,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.21774542331695557,0.15324106812477112,0.28224977850914,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.2146986722946167,0.2143584042787552,0.2150389403104782,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.28016044944524765,0.2441263645887375,0.3161945343017578,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.2162757134347251,0.2000708255295952,0.23149442270567472,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
