comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
taskonomy_tasks,Taskonomy Encoders,wrsa,keypoints3d,2,2,1,0.37446383535861966,0.37446383535861966,0.08628814911359634,0.06101493537425994
taskonomy_tasks,Taskonomy Encoders,wrsa,nonfixated_pose,2,2,1,0.1357759743928909,0.1357759743928909,0.022759256049034286,0.016093224287033095
taskonomy_tasks,Taskonomy Encoders,wrsa,normal,2,2,1,0.29891873449087136,0.29891873449087136,0.03724752393056641,0.026337976753711717
taskonomy_tasks,Taskonomy Encoders,wrsa,point_matching,2,2,1,0.3071450337767601,0.3071450337767601,0.10856936507010793,0.0767701342701912
taskonomy_tasks,Taskonomy Encoders,wrsa,random_weights,2,2,1,0.1253530085086822,0.1253530085086822,0.06055802071861711,0.04282098710536959
taskonomy_tasks,Taskonomy Encoders,wrsa,reshading,2,2,1,0.3073089629411697,0.3073089629411697,0.03909118092042996,0.027641639113426205
taskonomy_tasks,Taskonomy Encoders,wrsa,room_layout,2,2,1,0.25351213440299036,0.25351213440299036,0.12525066097387863,0.08856559172272684
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_semantic,2,2,1,0.32523871511220925,0.32523871511220925,0.08271452415038488,0.0584880009293556
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup25d,2,2,1,0.3248896896839142,0.3248896896839142,0.10332205503505003,0.07305972576141354
taskonomy_tasks,Taskonomy Encoders,wrsa,segment_unsup2d,2,2,1,0.4078876852989196,0.4078876852989196,0.11950057802192073,0.08449966907501225
taskonomy_tasks,Taskonomy Encoders,wrsa,vanishing_point,2,2,1,0.02468529287725685,0.02468529287725685,0.01458750079242641,0.01031492073088885
contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Non-Contrastive,8,2,4,0.21016778275370596,0.2020137101411819,0.025510354116532685,0.00901927219313521
contrastive_self_supervised,Contrastive Self-Supervised Learning,crsa,Contrastive,12,2,6,0.33323279321193694,0.32954144179821016,0.040710868662451556,0.011752215490604954
contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Non-Contrastive,8,2,4,0.447357240319252,0.45998751819133754,0.04680887391426294,0.016549436082240708
contrastive_self_supervised,Contrastive Self-Supervised Learning,wrsa,Contrastive,12,2,6,0.5399340336521465,0.5467388808727265,0.03924498427936903,0.011329051119018172
language_alignment,Language Alignment,crsa,SimCLR,6,2,3,0.16003442369401452,0.14628044664859766,0.047232778022365834,0.019282700881489975
language_alignment,Language Alignment,crsa,CLIP,6,2,3,0.08742828022999062,0.09981335960328575,0.03794813694226086,0.015492262032966563
language_alignment,Language Alignment,crsa,SLIP,6,2,3,0.1535536314671238,0.15364689156413075,0.07611744191680425,0.031074815537017728
language_alignment,Language Alignment,wrsa,SimCLR,6,2,3,0.5299785226583481,0.5249616742134094,0.03432410722061317,0.014012758094513666
language_alignment,Language Alignment,wrsa,CLIP,6,2,3,0.5019495616356532,0.5015473276376724,0.034355315445715365,0.014025498799060046
language_alignment,Language Alignment,wrsa,SLIP,6,2,3,0.5271030873060226,0.5319435626268387,0.044766009659795665,0.01827564691450036
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet,24,2,12,0.19479928510263558,0.1963438361883163,0.04214213236586732,0.008602226747433583
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet21k,24,2,12,0.2032621330271164,0.19566911011934274,0.0397877725513737,0.008121645062731664
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet,24,2,12,0.5326567607621352,0.5487932920455932,0.04121475305127933,0.008412926237537534
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet21k,24,2,12,0.524868659923474,0.5136276066303254,0.043186785776142184,0.008815465731869561
objects_faces_places,"Objects, Faces, Places",crsa,imagenet,2,2,1,0.3658931732177735,0.3658931732177735,0.06403968336572013,0.04528289437294005
objects_faces_places,"Objects, Faces, Places",crsa,openimages,2,2,1,0.3236924633383751,0.3236924633383751,0.06606622396064216,0.046715874969959235
objects_faces_places,"Objects, Faces, Places",crsa,places256,2,2,1,0.26706258356571194,0.26706258356571194,0.051880481943036384,0.036685040593147256
objects_faces_places,"Objects, Faces, Places",crsa,vggface2,2,2,1,0.3660108536481857,0.3660108536481857,0.06499338646850952,0.045957264304161076
objects_faces_places,"Objects, Faces, Places",wrsa,imagenet,2,2,1,0.48163327276706697,0.48163327276706697,0.03913287258297698,0.027671119570732147
objects_faces_places,"Objects, Faces, Places",wrsa,openimages,2,2,1,0.48051634728908543,0.48051634728908543,0.03798423609113988,0.026858910918235807
objects_faces_places,"Objects, Faces, Places",wrsa,places256,2,2,1,0.43955549597740173,0.43955549597740173,0.06963524227331139,0.04923955202102662
objects_faces_places,"Objects, Faces, Places",wrsa,vggface2,2,2,1,0.42560600042343133,0.42560600042343133,0.13136956046044326,0.09289230704307558
