model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
squeezenet1_0_classification,crsa,0.26859401166439056,0.2682760953903198,0.2689119279384613,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.2648121267557144,0.25285154581069946,0.27677270770072937,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.2420453205704689,0.23841142654418945,0.24567921459674835,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.27108146250247955,0.26623427867889404,0.27592864632606506,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.18698736280202866,0.18287114799022675,0.19110357761383057,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.21262074261903763,0.1949247419834137,0.23031674325466156,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.2912258952856064,0.2559598982334137,0.3264918923377991,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.26439856737852097,0.23050321638584137,0.29829391837120056,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.21689370274543762,0.19976890087127686,0.2340185046195984,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.2544103413820267,0.23194369673728943,0.2768769860267639,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.18702277541160583,0.12874066829681396,0.2453048825263977,2,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.2554561570286751,0.22460566461086273,0.2863066494464874,2,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.20473480969667435,0.20034818351268768,0.209121435880661,2,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.2465301752090454,0.22271212935447693,0.2703482210636139,2,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.28642353415489197,0.2623739242553711,0.31047314405441284,2,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.29506903886795044,0.2699194550514221,0.32021862268447876,2,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.22680560499429703,0.21057303249835968,0.24303817749023438,2,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.23042090237140656,0.22440439462661743,0.23643741011619568,2,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.25308139622211456,0.24301007390022278,0.26315271854400635,2,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.23374934494495392,0.2307661473751068,0.23673254251480103,2,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.17957858741283417,0.1596081256866455,0.19954904913902283,2,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
efficientnet_b3_classification,crsa,0.23343125730752945,0.2149389535188675,0.2519235610961914,2,Fig2 architecture,Convolutional,#e69f00,21.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,crsa,0.26878076791763306,0.2641882300376892,0.2733733057975769,2,Fig2 architecture,Convolutional,#e69f00,22.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
eca_nfnet_l0_classification,crsa,0.23653466254472733,0.22742456197738647,0.24564476311206818,2,Fig2 architecture,Convolutional,#e69f00,23.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,eca_nfnet_l0,eca_nfnet_l0_classification,ECA-NFNeT-L0,classification,imagenet,eca_nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
xception_classification,crsa,0.20169054716825485,0.2002175897359848,0.2031635046005249,2,Fig2 architecture,Convolutional,#e69f00,24.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,xception,xception_classification,XCeption,classification,imagenet,xception,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.2520889639854431,0.22330433130264282,0.2808735966682434,2,Fig2 architecture,Convolutional,#e69f00,25.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
cspresnet50_classification,crsa,0.28229449689388275,0.27591750025749207,0.28867149353027344,2,Fig2 architecture,Convolutional,#e69f00,26.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,
mobilenet_v2_classification,crsa,0.17018364369869232,0.1604084074497223,0.17995887994766235,2,Fig2 architecture,Convolutional,#e69f00,27.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,mobilenet_v2,mobilenet_v2_classification,MobileNet-V2,classification,imagenet,mobilenet_v2,Convolutional,Semantic,Convolutional,,,,,,,
mnasnet1_0_classification,crsa,0.27359727025032043,0.23911792039871216,0.3080766201019287,2,Fig2 architecture,Convolutional,#e69f00,28.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,mnasnet1_0,mnasnet1_0_classification,MNASNet1.0,classification,imagenet,mnasnet1_0,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_f_classification,crsa,0.2413950115442276,0.23170360922813416,0.25108641386032104,2,Fig2 architecture,Convolutional,#e69f00,29.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,hardcorenas_f,hardcorenas_f_classification,HardCoreNAS-F,classification,imagenet,hardcorenas_f,Convolutional,Semantic,Convolutional,,,,,,,
gmixer_24_224_classification,crsa,0.07800803706049919,0.04794970899820328,0.1080663651227951,2,Fig2 architecture,Convolutional,#e69f00,30.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
convnext_base_classification,crsa,0.18013614416122437,0.17762281000614166,0.18264947831630707,2,Fig2 architecture,Convolutional,#e69f00,31.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,imagenet
gmlp_s16_224_classification,crsa,0.15704184025526047,0.13473942875862122,0.17934425175189972,2,Fig2 architecture,Convolutional,#e69f00,32.0,-0.38,32.38,0.23173104553963197,0.214895959542782,0.24636071362730227,gmlp_s16_224,gmlp_s16_224_classification,GMLP-S16,classification,imagenet,gmlp_s16_224,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,wrsa,0.436797559261322,0.3639751672744751,0.509619951248169,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.5161293645699819,0.5029975771565329,0.5285454202894911,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,wrsa,0.43745698034763336,0.37705931067466736,0.49785465002059937,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.5161293645699819,0.5029975771565329,0.5285454202894911,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,wrsa,0.4470619410276413,0.3783322870731354,0.5157915949821472,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.5161293645699819,0.5029975771565329,0.5285454202894911,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,wrsa,0.44784705340862274,0.38034865260124207,0.5153454542160034,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.5161293645699819,0.5029975771565329,0.5285454202894911,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,wrsa,0.47089166939258575,0.40162917971611023,0.5401541590690613,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.5161293645699819,0.5029975771565329,0.5285454202894911,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,wrsa,0.48483268916606903,0.4348871409893036,0.5347782373428345,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.5161293645699819,0.5029975771565329,0.5285454202894911,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
