model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
cspresnet50_classification,crsa,0.261085769534111,0.22605449259281157,0.2949095606803894,5,Fig2 architecture,Convolutional,#e69f00,27.0,-0.38,32.38,0.22136201826911983,0.20703917046162215,0.23410160641891486,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,
mobilenet_v2_classification,crsa,0.1677112579345703,0.15434308350086212,0.18096382319927215,5,Fig2 architecture,Convolutional,#e69f00,28.0,-0.38,32.38,0.22136201826911983,0.20703917046162215,0.23410160641891486,mobilenet_v2,mobilenet_v2_classification,MobileNet-V2,classification,imagenet,mobilenet_v2,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_f_classification,crsa,0.2415306717157364,0.2131703317165375,0.26399008333683016,5,Fig2 architecture,Convolutional,#e69f00,29.0,-0.38,32.38,0.22136201826911983,0.20703917046162215,0.23410160641891486,hardcorenas_f,hardcorenas_f_classification,HardCoreNAS-F,classification,imagenet,hardcorenas_f,Convolutional,Semantic,Convolutional,,,,,,,
mnasnet1_0_classification,crsa,0.26292208433151243,0.23577374815940857,0.3010652482509613,5,Fig2 architecture,Convolutional,#e69f00,30.0,-0.38,32.38,0.22136201826911983,0.20703917046162215,0.23410160641891486,mnasnet1_0,mnasnet1_0_classification,MNASNet1.0,classification,imagenet,mnasnet1_0,Convolutional,Semantic,Convolutional,,,,,,,
convnext_base_classification,crsa,0.17072865962982178,0.1416802078485489,0.20273697674274443,5,Fig2 architecture,Convolutional,#e69f00,31.0,-0.38,32.38,0.22136201826911983,0.20703917046162215,0.23410160641891486,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,imagenet
gmlp_s16_224_classification,crsa,0.16346917748451234,0.14373829662799836,0.18939346969127654,5,Fig2 architecture,Convolutional,#e69f00,32.0,-0.38,32.38,0.22136201826911983,0.20703917046162215,0.23410160641891486,gmlp_s16_224,gmlp_s16_224_classification,GMLP-S16,classification,imagenet,gmlp_s16_224,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,wrsa,0.3976398825645447,0.3569592833518982,0.44938759207725526,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,wrsa,0.40478304624557493,0.37499322891235354,0.4379700779914856,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,wrsa,0.41537341475486755,0.3842638611793518,0.45683322548866273,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,wrsa,0.4161743223667145,0.388791823387146,0.453078830242157,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,wrsa,0.4246378898620605,0.3884497404098511,0.4772437274456024,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,wrsa,0.42935585379600527,0.3822560250759125,0.47700117230415345,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,wrsa,0.430487859249115,0.3961310863494873,0.47808814644813535,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,wrsa,0.4348881244659424,0.38713622093200684,0.4950027227401733,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,wrsa,0.43901070952415466,0.3981334626674652,0.4870867609977722,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,wrsa,0.44469683766365053,0.4155770897865295,0.48964826464653016,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,wrsa,0.45037734508514404,0.41348119378089904,0.5028482437133789,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,wrsa,0.45188520550727845,0.40132267475128175,0.51377734541893,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,wrsa,0.4563265085220337,0.4114559531211853,0.5011970639228821,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,wrsa,0.46176970601081846,0.4164447009563446,0.5119221329689025,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,wrsa,0.4650962114334106,0.42941824197769163,0.5124284386634826,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,wrsa,0.4654716312885284,0.4276392161846161,0.5146350383758544,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
regnetx_064_classification,wrsa,0.46638232469558716,0.43305174708366395,0.5091169774532318,5,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,wrsa,0.46807279586791994,0.43261343240737915,0.5187486052513123,5,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,wrsa,0.46977903246879577,0.44030995965003966,0.5109886586666107,5,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
eca_nfnet_l0_classification,wrsa,0.469792240858078,0.4212303797900678,0.5246016383171082,5,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,eca_nfnet_l0,eca_nfnet_l0_classification,ECA-NFNeT-L0,classification,imagenet,eca_nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,wrsa,0.47248695492744447,0.4401508629322052,0.5183863878250122,5,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,wrsa,0.47264102697372434,0.43671355247497556,0.5119120121002197,5,Fig2 architecture,Convolutional,#e69f00,21.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
xception_classification,wrsa,0.473202109336853,0.4343598783016205,0.515349954366684,5,Fig2 architecture,Convolutional,#e69f00,22.0,-0.38,32.38,0.4603274896289363,0.45054130369515133,0.47012329541372533,xception,xception_classification,XCeption,classification,imagenet,xception,Convolutional,Semantic,Convolutional,,,,,,,
