model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,5,5,0,0.26852873265743255,0.27670031785964966,0.016325210952638947,0.03650428143712479,0.25577093958854674,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,5,5,0,0.4171277146868956,0.41299660180907005,0.006343046953473003,0.014183484172438579,0.4214098925624543,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,5,5,0,0.5157398700714111,0.5080805420875549,0.030941602033662703,0.06918752548001553,0.3517403841018677,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,5,5,0,0.18840551376342773,0.18790633976459503,0.010188695583750051,0.022782615927317017,0.19070838987827302,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,5,5,0,0.4010050472865897,0.39332023281279604,0.006390726369352713,0.014290098587473104,0.40574196977902516,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,5,5,0,0.46664509177207947,0.4558883011341095,0.02841886695609593,0.06354651835735303,0.32695152759552004,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,5,5,0,0.3029738664627075,0.306130051612854,0.019178518241696713,0.042884470496153584,0.30129140615463257,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,5,5,0,0.4152011239257412,0.4097051679524355,0.0064799297344242035,0.014489563375594672,0.41977102717226844,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,5,5,0,0.4919929027557373,0.4891355335712433,0.029618134363438194,0.06622816180337027,0.3502892851829529,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,5,5,0,0.17572310864925383,0.16448023915290833,0.00847931207437271,0.018960318200732136,0.17421749234199524,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,srpr,5,5,0,0.36649977857963234,0.3594516231616033,0.006332663376403229,0.014160265788260958,0.3691769056697495,3.0,0.25,,,,,,
ResNet50/JigSaw/Goyal19_selfsupervised,wrsa,5,5,0,0.4389840722084045,0.4202369451522827,0.023103517147148814,0.05166103486035676,0.300360107421875,3.0,0.25,,,,,,
ResNet50/JigSaw/P100_selfsupervised,crsa,5,5,0,0.20659224390983583,0.1949896216392517,0.018435361969921935,0.04122272255455988,0.19185020923614501,11.0,0.9166666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,srpr,5,5,0,0.36481905438897116,0.3574488598813002,0.006389206482795571,0.014286700017813236,0.37157144242521295,8.0,0.6666666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/P100_selfsupervised,wrsa,5,5,0,0.442862743139267,0.41379180550575256,0.02330943764918802,0.052121487100877315,0.29682024121284484,8.0,0.6666666666666666,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/MoCoV2/BS256_selfsupervised,crsa,5,5,0,0.22766237258911132,0.22614043951034546,0.012619866474804871,0.028218879304634324,0.22105403542518615,9.0,0.75,,,,,,
ResNet50/MoCoV2/BS256_selfsupervised,srpr,5,5,0,0.41092784661165177,0.4026809403940105,0.006431962693646163,0.014382305811735477,0.4155795811623296,9.0,0.75,,,,,,
