model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,2,2,0,0.35081470012664795,0.35081470012664795,0.020503371953964233,0.028996146691676366,0.32263025641441345,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,2,2,0,0.48329430554653446,0.48329430554653446,0.005452172290069446,0.007710535997010987,0.4627937665732127,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,2,2,0,0.592444658279419,0.592444658279419,0.02710151672363281,0.03832733251144277,0.3901876211166382,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,2,2,0,0.22689825296401978,0.22689825296401978,0.005874544382095337,0.008307860337921899,0.22466549277305603,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,2,2,0,0.4540832393305001,0.4540832393305001,0.00898234606419329,0.012702955625910744,0.4413484837246052,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,2,2,0,0.5020519196987152,0.5020519196987152,0.038285046815872185,0.05414323244309533,0.346808061003685,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,2,2,0,0.42855480313301086,0.42855480313301086,0.009028464555740356,0.012768177022132792,0.3625820130109787,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,2,2,0,0.47962792185278136,0.47962792185278136,0.011437776154391649,0.016175458160928233,0.46042744906287164,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,2,2,0,0.5407052934169769,0.5407052934169769,0.04628351330757141,0.06545477223384312,0.38519302010536194,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,2,2,0,0.20041078329086304,0.20041078329086304,0.021201804280281067,0.029983879159953424,0.1610567569732666,4.5,0.375,,,,,,
