model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
squeezenet1_0_classification,crsa,0.337147057056427,0.31238359212875366,0.36191052198410034,2,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,crsa,0.3393019139766693,0.31686264276504517,0.36174118518829346,2,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.28600744903087616,0.2774812877178192,0.2945336103439331,2,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.2735362574458122,0.21872590482234955,0.3283466100692749,2,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.2111746147274971,0.19482651352882385,0.22752271592617035,2,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.2571472004055977,0.22787044942378998,0.2864239513874054,2,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
regnetx_064_classification,crsa,0.2888445109128952,0.2751132547855377,0.3025757670402527,2,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.2930409014225006,0.2701532244682312,0.31592857837677,2,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.3404104709625244,0.2993972897529602,0.3814236521720886,2,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.19574692845344543,0.19538967311382294,0.19610418379306793,2,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.1993381530046463,0.1796882450580597,0.2189880609512329,2,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.2291804403066635,0.22576381266117096,0.23259706795215607,2,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.3086116909980774,0.2885676920413971,0.3286556899547577,2,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.27133938918511075,0.25022800946890406,0.29103098249796666,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
