comparison_id,comparison,eval_type,level,n_obs,n_subjects,n_models,mean,median,std,sem
language_alignment,Language Alignment,crsa,SimCLR,15,5,3,0.11346050960322221,0.1196562275290489,0.04012211778280713,0.01035948626582563
language_alignment,Language Alignment,crsa,CLIP,15,5,3,0.08474538897474602,0.0874011218547821,0.034270517665278756,0.008848609612235447
language_alignment,Language Alignment,crsa,SLIP,15,5,3,0.12786798104643818,0.1382955908775329,0.047460478651377494,0.012254242894654512
language_alignment,Language Alignment,wrsa,SimCLR,15,5,3,0.4999390423297882,0.4966534674167633,0.06317260373604597,0.016311096147084432
language_alignment,Language Alignment,wrsa,CLIP,15,5,3,0.47595553199450175,0.4646320939064026,0.05753207500675925,0.014854717891595634
language_alignment,Language Alignment,wrsa,SLIP,15,5,3,0.5069314102331798,0.5054657459259033,0.059571821523301184,0.015381378177532401
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet,60,5,12,0.1644407679637273,0.167240560054779,0.040747930018327376,0.005260535145113573
imagenet_size,ImageNet1K versus ImageNet21K,crsa,imagenet21k,60,5,12,0.17645684219896793,0.1798842623829841,0.03182100970168676,0.004108074687804582
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet,60,5,12,0.492028246819973,0.4860365539789199,0.061257089137992965,0.007908256202286332
imagenet_size,ImageNet1K versus ImageNet21K,wrsa,imagenet21k,60,5,12,0.4835146839420001,0.4814943671226501,0.06330733366188208,0.008172941632175516
objects_faces_places,"Objects, Faces, Places",crsa,imagenet,5,5,1,0.24502814710140228,0.2241334766149521,0.06261833842212462,0.028003772269991515
objects_faces_places,"Objects, Faces, Places",crsa,openimages,5,5,1,0.23105393052101125,0.2086450904607772,0.057071595645037825,0.025523193489337105
objects_faces_places,"Objects, Faces, Places",crsa,places256,5,5,1,0.1698811829090118,0.1441445052623748,0.04603638284563555,0.02058809629620926
objects_faces_places,"Objects, Faces, Places",crsa,vggface2,5,5,1,0.23439855873584747,0.2186247855424881,0.06622871413197658,0.02961838137230012
objects_faces_places,"Objects, Faces, Places",wrsa,imagenet,5,5,1,0.45265376567840576,0.4479934275150299,0.04525966575907798,0.020240737855243596
objects_faces_places,"Objects, Faces, Places",wrsa,openimages,5,5,1,0.43709239959716795,0.4577071964740753,0.043492415443806685,0.019450399487602684
objects_faces_places,"Objects, Faces, Places",wrsa,places256,5,5,1,0.40825278759002687,0.4112268090248108,0.057382079661249634,0.025662046162572456
objects_faces_places,"Objects, Faces, Places",wrsa,vggface2,5,5,1,0.33802727460861204,0.3148211538791656,0.07830681938473603,0.03501987424921361
