model,eval_type,n_subjects_total,n_subjects_test,n_nan_test,mean_test_score,median_test_score,sem_test_score,std_test_score,mean_train_score,median_selected_layer_index,median_selected_layer_fraction,model_class,train_type,train_data,model_source,task_cluster,comparison_group
ResNet50/BarlowTwins/BS2048_selfsupervised,crsa,2,2,0,0.2554587945342064,0.2554587945342064,0.01799292117357254,0.025445833150376313,0.2935934364795685,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,srpr,2,2,0,0.33576651150809067,0.33576651150809067,0.011213664194145516,0.015858515987258175,0.4122014965589218,9.0,0.75,,,,,,
ResNet50/BarlowTwins/BS2048_selfsupervised,wrsa,2,2,0,0.469394251704216,0.469394251704216,0.015320166945457457,0.02166598787208593,0.36680516600608826,9.0,0.75,,,,,,
ResNet50/ClusterFit/16K/RotNet_selfsupervised,crsa,2,2,0,0.18278072774410248,0.18278072774410248,0.02548852562904358,0.036046218629487654,0.2090301513671875,12.0,1.0,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,srpr,2,2,0,0.3146713150526416,0.3146713150526416,0.007251076406165401,0.010254570595402673,0.3947673228747629,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/ClusterFit/16K/RotNet_selfsupervised,wrsa,2,2,0,0.39179976284503937,0.39179976284503937,0.0025302916765213013,0.0035783728056961806,0.3377576693892479,7.0,0.5833333333333334,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,crsa,2,2,0,0.2611158564686775,0.2611158564686775,0.02864246815443039,0.04050656692383493,0.33352136611938477,5.0,0.4166666666666667,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,srpr,2,2,0,0.3335726619253604,0.3335726619253604,0.005438686233586953,0.007691463833030516,0.41057817055366064,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/DeepClusterV2/2x224+6x96_selfsupervised,wrsa,2,2,0,0.43393032252788544,0.43393032252788544,0.0028929263353347774,0.004091215658376739,0.3612676411867142,9.0,0.75,Convolutional,selfsupervised,imagenet,vissl,Self-Supervised,task_vissl
ResNet50/JigSaw/Goyal19_selfsupervised,crsa,2,2,0,0.17823472246527672,0.17823472246527672,0.07193774357438087,0.10173533260940741,0.1868968904018402,4.5,0.375,,,,,,
