model,eval_type,mean,ci_lo,ci_hi,n_subjects,panel,group_label,group_color,x,x_start,x_end,mean_group,ci_lo_group,ci_hi_group,deepnsd_model,model_string,model_display_name,train_type,train_data,architecture,model_class,task_cluster,compare_architecture,compare_goal_slip,compare_goal_taskonomy_tasks,compare_goal_taskonomy_cluster,compare_diet_ipcl,compare_goal_selfsupervised,compare_goal_contrastive,compare_diet_imagenetsize
vgg16_classification,crsa,0.2887656629085541,0.26684218645095825,0.30921481251716615,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,crsa,0.27871001660823824,0.2549887329339981,0.29854395389556887,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,crsa,0.24213232696056367,0.22218921780586243,0.2620754361152649,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,crsa,0.25811476111412046,0.24422245025634765,0.27200707197189333,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,crsa,0.1932729184627533,0.16214886009693147,0.22400059700012206,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,crsa,0.21891218721866607,0.19569950103759765,0.2468724489212036,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,crsa,0.2285119265317917,0.20185615122318268,0.26135894656181335,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,crsa,0.26684305965900423,0.25185602605342866,0.2911900758743286,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,crsa,0.21490952372550964,0.18981584906578064,0.2421987384557724,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,crsa,0.18029589354991912,0.16068244576454163,0.19990934133529664,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,crsa,0.2566387206315994,0.24171660840511322,0.2685959577560425,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,crsa,0.24947790801525116,0.22921931445598603,0.27053559124469756,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,crsa,0.25111478567123413,0.22643012702465057,0.28920935094356537,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,crsa,0.26849335730075835,0.24150553345680237,0.30177111029624937,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,crsa,0.24930766224861145,0.21784625053405762,0.27243483662605283,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,crsa,0.1898695707321167,0.16414524912834166,0.20961998999118805,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
regnetx_064_classification,crsa,0.24500766694545745,0.22133858501911163,0.26184619665145875,5,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
inception_v3_classification,crsa,0.2482565999031067,0.23052602112293244,0.2679724097251892,5,Fig2 architecture,Convolutional,#e69f00,17.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,inception_v3,inception_v3_classification,Inception-V3,classification,imagenet,inception_v3,Convolutional,Semantic,Convolutional,,,,,,,
resnet152_classification,crsa,0.20405310094356538,0.18727682530879974,0.219792702794075,5,Fig2 architecture,Convolutional,#e69f00,18.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,resnet152,resnet152_classification,ResNet152,classification,imagenet,resnet152,Convolutional,Semantic,Convolutional,,,,,,,
shufflenet_v2_x1_0_classification,crsa,0.2781433522701263,0.256480461359024,0.3044192577898501,5,Fig2 architecture,Convolutional,#e69f00,19.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,shufflenet_v2_x1_0,shufflenet_v2_x1_0_classification,ShuffleNet-V2-x1.0,classification,imagenet,shufflenet_v2_x1_0,Convolutional,Semantic,Convolutional,,,,,,,
efficientnet_b3_classification,crsa,0.23133757710456848,0.20963146388530732,0.2561148186773059,5,Fig2 architecture,Convolutional,#e69f00,20.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,efficientnet_b3,efficientnet_b3_classification,EfficientNet-B3,classification,imagenet,efficientnet_b3,Convolutional,Semantic,Convolutional,,,,,,,
nfnet_l0_classification,crsa,0.2908653199672699,0.2643940508365631,0.3250150322914124,5,Fig2 architecture,Convolutional,#e69f00,21.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,nfnet_l0,nfnet_l0_classification,NF-Net-L0,classification,imagenet,nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
eca_nfnet_l0_classification,crsa,0.2353980213403702,0.21795723736286163,0.2528388053178787,5,Fig2 architecture,Convolutional,#e69f00,22.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,eca_nfnet_l0,eca_nfnet_l0_classification,ECA-NFNeT-L0,classification,imagenet,eca_nfnet_l0,Convolutional,Semantic,Convolutional,,,,,,,
xception_classification,crsa,0.2305143177509308,0.21317738592624663,0.24785124957561494,5,Fig2 architecture,Convolutional,#e69f00,23.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,xception,xception_classification,XCeption,classification,imagenet,xception,Convolutional,Semantic,Convolutional,,,,,,,
resnet101_classification,crsa,0.24940492510795592,0.21945299506187438,0.27170642614364626,5,Fig2 architecture,Convolutional,#e69f00,24.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,resnet101,resnet101_classification,ResNet101,classification,imagenet,resnet101,Convolutional,Semantic,Convolutional,,,,,,,
resnet50_classification,crsa,0.25363736152648925,0.22660497426986695,0.2831260085105896,5,Fig2 architecture,Convolutional,#e69f00,25.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,resnet50,resnet50_classification,ResNet50,classification,imagenet,resnet50,Convolutional,Semantic,Convolutional,,,,,,,
cspresnet50_classification,crsa,0.2680388480424881,0.24092550575733185,0.2921433329582214,5,Fig2 architecture,Convolutional,#e69f00,26.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,cspresnet50,cspresnet50_classification,CSP-ResNet50,classification,imagenet,cspresnet50,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_f_classification,crsa,0.24592046141624452,0.2300342559814453,0.2618066668510437,5,Fig2 architecture,Convolutional,#e69f00,27.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,hardcorenas_f,hardcorenas_f_classification,HardCoreNAS-F,classification,imagenet,hardcorenas_f,Convolutional,Semantic,Convolutional,,,,,,,
gmixer_24_224_classification,crsa,0.07921437919139862,0.059078291058540344,0.10418523252010345,5,Fig2 architecture,Convolutional,#e69f00,28.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,gmixer_24_224,gmixer_24_224_classification,GMixer-24,classification,imagenet,gmixer_24_224,Convolutional,Semantic,Convolutional,,,,,,,
mobilenet_v2_classification,crsa,0.17757451832294463,0.15961083471775056,0.19366071820259095,5,Fig2 architecture,Convolutional,#e69f00,29.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,mobilenet_v2,mobilenet_v2_classification,MobileNet-V2,classification,imagenet,mobilenet_v2,Convolutional,Semantic,Convolutional,,,,,,,
mnasnet1_0_classification,crsa,0.2729926615953445,0.25533405840396883,0.30081078976392744,5,Fig2 architecture,Convolutional,#e69f00,30.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,mnasnet1_0,mnasnet1_0_classification,MNASNet1.0,classification,imagenet,mnasnet1_0,Convolutional,Semantic,Convolutional,,,,,,,
convnext_base_classification,crsa,0.16461429744958878,0.13643975108861922,0.1911645046249029,5,Fig2 architecture,Convolutional,#e69f00,31.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,convnext_base,convnext_base_classification,ConvNext-B,classification,imagenet,convnext_base,Convolutional,Semantic,Convolutional,,,,,,,imagenet
gmlp_s16_224_classification,crsa,0.1613294690847397,0.14298605620861055,0.18698334991931914,5,Fig2 architecture,Convolutional,#e69f00,32.0,-0.38,32.38,0.2324749442212509,0.21646550517077698,0.24620147698079095,gmlp_s16_224,gmlp_s16_224_classification,GMLP-S16,classification,imagenet,gmlp_s16_224,Convolutional,Semantic,Convolutional,,,,,,,
vgg16_classification,wrsa,0.4050024747848511,0.35865702033042907,0.4754309833049774,5,Fig2 architecture,Convolutional,#e69f00,0.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,vgg16,vgg16_classification,VGG16,classification,imagenet,vgg16,Convolutional,Semantic,Convolutional,,,,,,,
squeezenet1_0_classification,wrsa,0.4143683075904846,0.3622839987277985,0.47744748592376707,5,Fig2 architecture,Convolutional,#e69f00,1.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,squeezenet1_0,squeezenet1_0_classification,SqueezeNet1.0,classification,imagenet,squeezenet1_0,Convolutional,Semantic,Convolutional,,,,,,,
mobilenetv3_large_100_classification,wrsa,0.41734670400619506,0.3843322038650513,0.46428572535514834,5,Fig2 architecture,Convolutional,#e69f00,2.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,mobilenetv3_large_100,mobilenetv3_large_100_classification,MobileNet-V3-Large,classification,imagenet,mobilenetv3_large_100,Convolutional,Semantic,Convolutional,,,,,,,
alexnet_classification,wrsa,0.42016189098358153,0.38144002556800843,0.46884154081344603,5,Fig2 architecture,Convolutional,#e69f00,3.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,alexnet,alexnet_classification,AlexNet,classification,imagenet,alexnet,Convolutional,Semantic,Convolutional,,,,,,,
densenet121_classification,wrsa,0.42545990347862245,0.3864729285240173,0.4718843579292297,5,Fig2 architecture,Convolutional,#e69f00,4.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,densenet121,densenet121_classification,DenseNet121,classification,imagenet,densenet121,Convolutional,Semantic,Convolutional,,,,,,,
dla34_classification,wrsa,0.4517576992511749,0.4048794150352478,0.5099570870399475,5,Fig2 architecture,Convolutional,#e69f00,5.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,dla34,dla34_classification,DLA34,classification,imagenet,dla34,Convolutional,Semantic,Convolutional,,,,,,,
regnety_064_classification,wrsa,0.45332704186439515,0.41065112352371214,0.5095032930374146,5,Fig2 architecture,Convolutional,#e69f00,6.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,regnety_064,regnety_064_classification,RegNetY-64,classification,imagenet,regnety_064,Convolutional,Semantic,Convolutional,,,,,,,
hardcorenas_a_classification,wrsa,0.4540397167205811,0.40911259055137633,0.5218008995056153,5,Fig2 architecture,Convolutional,#e69f00,7.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,hardcorenas_a,hardcorenas_a_classification,HardCoreNAS-A,classification,imagenet,hardcorenas_a,Convolutional,Semantic,Convolutional,,,,,,,
seresnext50_32x4d_classification,wrsa,0.46120495796203614,0.42949881553649905,0.5170251786708832,5,Fig2 architecture,Convolutional,#e69f00,8.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,seresnext50_32x4d,seresnext50_32x4d_classification,SEResNext50-32x4D,classification,imagenet,seresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
ghostnet_100_classification,wrsa,0.4641668498516083,0.421442037820816,0.5149388194084168,5,Fig2 architecture,Convolutional,#e69f00,9.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,ghostnet_100,ghostnet_100_classification,GhostNet100,classification,imagenet,ghostnet_100,Convolutional,Semantic,Convolutional,,,,,,,
resnet18_classification,wrsa,0.47216872572898866,0.4300558865070343,0.5350089550018311,5,Fig2 architecture,Convolutional,#e69f00,10.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,resnet18,resnet18_classification,ResNet18,classification,imagenet,resnet18,Convolutional,Semantic,Convolutional,,,,,,,
nf_resnet50_classification,wrsa,0.4721910238265991,0.41742236018180845,0.5481091916561127,5,Fig2 architecture,Convolutional,#e69f00,11.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,nf_resnet50,nf_resnet50_classification,NF-ResNet50,classification,imagenet,nf_resnet50,Convolutional,Semantic,Convolutional,,,,,,,
skresnext50_32x4d_classification,wrsa,0.47361851334571836,0.4322720468044281,0.5281543612480164,5,Fig2 architecture,Convolutional,#e69f00,12.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,skresnext50_32x4d,skresnext50_32x4d_classification,SKResNext50-32x4D,classification,imagenet,skresnext50_32x4d,Convolutional,Semantic,Convolutional,,,,,,,
semnasnet_100_classification,wrsa,0.48194511532783507,0.4474694490432739,0.5208463609218598,5,Fig2 architecture,Convolutional,#e69f00,13.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,semnasnet_100,semnasnet_100_classification,SemNASNet100,classification,imagenet,semnasnet_100,Convolutional,Semantic,Convolutional,,,,,,,
googlenet_classification,wrsa,0.48279763460159303,0.4502851366996765,0.5363514423370361,5,Fig2 architecture,Convolutional,#e69f00,14.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,googlenet,googlenet_classification,GoogleNet,classification,imagenet,googlenet,Convolutional,Semantic,Convolutional,,,,,,,
convnext_large_classification,wrsa,0.4835758864879608,0.4385244369506836,0.5366527199745178,5,Fig2 architecture,Convolutional,#e69f00,15.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,convnext_large,convnext_large_classification,ConvNext-L,classification,imagenet,convnext_large,Convolutional,Semantic,Convolutional,,,,,,,imagenet
regnetx_064_classification,wrsa,0.4853563606739044,0.4542456090450287,0.5339497089385986,5,Fig2 architecture,Convolutional,#e69f00,16.0,-0.38,32.38,0.47620381026556996,0.46551499165368804,0.48638184199730555,regnetx_064,regnetx_064_classification,RegNetX-64,classification,imagenet,regnetx_064,Convolutional,Semantic,Convolutional,,,,,,,
